TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Donas de Si 1-A""";20210181300004;08/06/2021;08/06/2021;08/06/2022;EXPIRADO;;Campanha;COMUM;5;20210181300010|20210181300028|20210181300036|20210181300044|20210181300052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;DM FOTOGRAFIA E SERVIÇOS PARA PUBLICIDADE LTDA-ME;DANIEL MARTINS;MARCCA COMUNICACAO LTDA - EPP;02.879.671/0001-08;ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA;83.599.191/0001-87;DM FOTOGRAFIA E SERVIÇOS PARA PUBLICIDADE LTDA-ME;34287;08.774.303/0001-73;SC;FLORIANOPOLIS
"""Donas de Si 1-C""";20210181340006;08/06/2021;08/06/2021;08/06/2022;EXPIRADO;;Campanha;COMUM;5;20210181340011|20210181340020|20210181340038|20210181340046|20210181340054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;DM FOTOGRAFIA E SERVIÇOS PARA PUBLICIDADE LTDA-ME;DANIEL MARTINS;MARCCA COMUNICACAO LTDA - EPP;02.879.671/0001-08;ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA;83.599.191/0001-87;DM FOTOGRAFIA E SERVIÇOS PARA PUBLICIDADE LTDA-ME;34287;08.774.303/0001-73;SC;FLORIANOPOLIS
"""Donas de Si 1-D""";20210181350001;08/06/2021;08/06/2021;08/06/2022;EXPIRADO;;Campanha;COMUM;5;20210181350017|20210181350025|20210181350033|20210181350041|20210181350050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;DM FOTOGRAFIA E SERVIÇOS PARA PUBLICIDADE LTDA-ME;DANIEL MARTINS;MARCCA COMUNICACAO LTDA - EPP;02.879.671/0001-08;ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA;83.599.191/0001-87;DM FOTOGRAFIA E SERVIÇOS PARA PUBLICIDADE LTDA-ME;34287;08.774.303/0001-73;SC;FLORIANOPOLIS
"""EU SOU A UNIVERSAL""";20210185880005;14/06/2021;15/06/2021;14/06/2022;EXPIRADO;;filme publicitario;COMUM;5;20210185880010|20210185880029|20210185880037|20210185880045|20210185880053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);90;GALILEIA FILMES E PRODUCOES LTDA;MARCELO BORGES TRINDADE;;NÃO INFORMADO;IGREJA UNIVERSAL DO REINO DE DEUS;29.744.778/0001-97;GALILEIA FILMES E PRODUCOES LTDA;34649;19.199.149/0001-70;SP;SAO PAULO
+ Produtividade;20210178920005;07/06/2021;07/06/2021;07/06/2022;EXPIRADO;;Vinheta;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);5;GABRIEL PESSALI DALMASO ***********;GABRIEL PESSALI DAL MASO;FOSBURY & BROTHERS AGENCIA DE PUBLICIDADE LTDA - ME;20.058.621/0001-33;COOPAVEL COOPERATIVA AGROINDUSTRIAL;76.098.219/0001-37;GABRIEL PESSALI DALMASO ***********;43750;26.793.420/0001-66;PR;CASCAVEL
01 futura;20210180860006;08/06/2021;08/06/2021;08/06/2022;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;AIRTON ANTONIO RODRIGUES DA SILVA - ME;03.316.306/0001-40;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
06;20210180110007;08/06/2021;08/06/2021;08/06/2022;EXPIRADO;;ALIMENTÍCIO;COMUM;5;20210180110012|20210180110020|20210180110039|20210180110047|20210180110055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;KI PRECO COMERCIAL DE GENEROS ALIMENTICIOS LTDA;01.219.491/0001-29;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
06;20210180090006;08/06/2021;08/06/2021;08/06/2022;EXPIRADO;;ALIMENTÍCIO;COMUM;5;20210180090011|20210180090020|20210180090038|20210180090046|20210180090054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;COMERCIAL D.M.S. DE ALIMENTOS LTDA - EPP;02.988.990/0001-43;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
1 Milhão de Doses;20210193880000;18/06/2021;19/06/2021;18/06/2022;EXPIRADO;;UTILIDADE PUBLICA;COMUM;5;20210193880016|20210193880024|20210193880032|20210193880040|20210193880059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;GRUPO MIDIA PUBLICIDADES E EVENTOS LTDA - ME;NAELSON SILVA DOS SANTOS;MENE E PORTELLA PUBLICIDADE LTDA;08.530.304/0001-72;SECRETARIA MUNICIPAL DE COMUNICAO;08.608.024/0001-30;GRUPO MIDIA PUBLICIDADES E EVENTOS LTDA - ME;15311;10.366.686/0001-92;AM;MANAUS
1000 TOUROS 2021;20210202840002;28/06/2021;28/06/2021;28/06/2022;EXPIRADO;BRASIL;LEILÃO;COMUM;2;20210202840018|20210202840026;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;15;;;NATIVA PROPAGANDA E MARKETING LTDA - EPP;26.110.627/0001-99;AGROPECUARIA GRENDENE LTDA;52.589.017/0003-91;ANGÉLICA APARECIDA PEREIRA ***********;46606;33.075.077/0001-80;MG;UBERABA
