TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""CDA ABRIL""";20140612780000;01/04/2014;01/04/2014;01/04/2015;EXPIRADO;;Institucional;COMUM;5;20140612780015|20140612780023|20140612780031|20140612780040|20140612780058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Orla"" - ""Segurança"" - ""Emprego""";20140617030000;03/04/2014;03/04/2014;03/04/2015;EXPIRADO;;Serviço;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;APOENA PRODUÇÕES LTDA;LUIZ SERGIO DA SILVA VIEIRA;INTER MARKETING E PROPAGANDA LTDA;00.404.421/0001-88;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;32.883.829/0001-76;APOENA PRODUÇÕES LTDA;16214;11.258.339/0001-09;SE;ARACAJU
"""Pianofest II - Festival Pianístico de Belo Horizonte""";20140625690005;10/04/2014;16/04/2014;10/04/2015;EXPIRADO;;Cultural;COMUM;15;20140625690010|20140625690028;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;ELSON ASSUNÇÃO DO CARMO ME;ELSON ASSUNCAO DO CARMO;;NÃO INFORMADO;VIRTUOSI PRODUCOES ARTISTICAS LTDA - EPP;16.849.214/0001-77;ELSON ASSUNÇÃO DO CARMO ME;19060;13.303.415/0001-86;MG;BELO HORIZONTE
# CabeçaNoMundo;20140629220003;11/04/2014;17/04/2014;11/04/2015;EXPIRADO;;produto;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BODE ESPIATÓRIO FILMES LTDA.;FRANCISCO AMANCIO DA SILVA;;NÃO INFORMADO;KASEL COMERCIO E SERVICOS DE ASSESSORIA E CONSULTORIA EMPRESARIAL LTDA - ME;05.621.090/0001-51;BODE ESPIATÓRIO FILMES LTDA.;20538;10.524.095/0001-04;PE;RECIFE
01 a 03 DE MAIO;20140651310001;29/04/2014;29/04/2014;29/04/2015;EXPIRADO;;VARIEDADES;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;FALLKNER RIBEIRO BORGES;;NÃO INFORMADO;ANTONIO PAVAN DE LIMA & CIA LTDA ME;08.623.676/0001-43;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;23219;14.865.072/0001-06;PR;FOZ DO IGUACU
02 A 03 MAI IMP;20140649090008;28/04/2014;28/04/2014;28/04/2015;EXPIRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;GOD PRODUÇÕES DE VIDEOS LTDA;MARCELO LOURENCO CARLONI;LANDINI COMUNICACAO LTDA;07.584.070/0001-83;SUPERMERCADO VERAN LTDA.;58.767.252/0001-20;GOD PRODUÇÕES DE VIDEOS LTDA;2000;04.436.575/0001-02;SP;MOGI DAS CRUZES
02 A 06 ABRIL 14;20140613320003;01/04/2014;01/04/2014;01/04/2015;EXPIRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GOD PRODUÇÕES DE VIDEOS LTDA;MARCELO LOURENCO CARLONI;;NÃO INFORMADO;SUPERMERCADO VERAN LTDA.;58.767.252/0001-20;GOD PRODUÇÕES DE VIDEOS LTDA;2000;04.436.575/0001-02;SP;MOGI DAS CRUZES
03 e 04 ABRIL;20140615400004;02/04/2014;02/04/2014;02/04/2015;EXPIRADO;;VARIEDADES;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;FALLKNER RIBEIRO BORGES;;NÃO INFORMADO;ANTONIO PAVAN DE LIMA & CIA LTDA ME;08.623.676/0001-43;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;23219;14.865.072/0001-06;PR;FOZ DO IGUACU
03248864000115;20140603110006;25/03/2014;05/04/2014;25/03/2015;EXPIRADO;;automóvel;COMUM;50;20140603110010|20140603110029|20140603110037|20140603110045|20140603110053|20140603110061|20140603110070|20140603110088|20140603110096|20140603110100|20140603110118|20140603110126|20140603110134|20140603110142|20140603110150|20140603110169|20140603110177|20140603110185|20140603110193|20140603110207|20140603110215|20140603110223|20140603110231|20140603110240|20140603110258|20140603110266|20140603110274|20140603110282|20140603110290|20140603110304|20140603110312|20140603110320|20140603110339|20140603110347|20140603110355|20140603110363|20140603110371|20140603110380|20140603110398|20140603110401|20140603110410|20140603110428|20140603110436|20140603110444|20140603110452|20140603110460|20140603110479|20140603110487|20140603110495|20140603110509;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BCA PRODUCAO E DISTRIBUICAO DE FILMES LTDA;MARCELO GEMIGNANI DE CAMARGO;NEOGAMA BBH PUBLICIDADE S.A.;03.248.864/0001-15;RENAULT DO BRASIL S.A;00.913.443/0001-73;BCA PRODUCAO E DISTRIBUICAO DE FILMES LTDA;18933;13.392.325/0001-09;SP;SAO PAULO
04 A 05 ABR IMB;20140616340005;03/04/2014;03/04/2014;03/04/2015;EXPIRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GOD PRODUÇÕES DE VIDEOS LTDA;MARCELO LOURENCO CARLONI;;NÃO INFORMADO;SUPERMERCADO VERAN LTDA.;58.767.252/0001-20;GOD PRODUÇÕES DE VIDEOS LTDA;2000;04.436.575/0001-02;SP;MOGI DAS CRUZES
