TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Venha ser CEFF, você também!""";20210415180000;25/11/2021;25/11/2021;25/11/2022;EXPIRADO;;COLÉGIO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;RIBEIRO & PARADA CONSULTORIA LTDA - ME;HILVANA COSTA RIBEIRO;RIBEIRO & PARADA CONSULTORIA LTDA - ME;01.116.673/0001-74;CENTRO EDUCACIONAL FUTURO FELIZ;32.858.565/0001-09;RIBEIRO & PARADA CONSULTORIA LTDA.;43024;01.116.673/0001-74;SE;ARACAJU
01 loja nova;20210399080000;17/11/2021;17/11/2021;17/11/2022;EXPIRADO;;VT;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;JACQUELINE DOLESKI JACQUES - ME;07.175.133/0001-48;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
1 Milhão de Vacinados com as 2 Doses;20210364240000;25/10/2021;17/11/2021;25/10/2022;EXPIRADO;;utilidade publica;CARÁTER BENEFICENTE / FILANTRÓPICO;;20210364240016|20210364240024|20210364240032|20210364240040|20210364240059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GRUPO MIDIA PUBLICIDADES E EVENTOS LTDA - ME;NAELSON SILVA DOS SANTOS;MENE E PORTELLA PUBLICIDADE LTDA;08.530.304/0001-72;SECRETARIA MUNICIPAL DE COMUNICAO;08.608.024/0001-30;GRUPO MIDIA PUBLICIDADES E EVENTOS LTDA - ME;15311;10.366.686/0001-92;AM;MANAUS
1/4 15;20210393990004;12/11/2021;12/11/2021;12/11/2022;EXPIRADO;;moveis;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JEAN PATRICK CANDIA CORREA;JEAN PATRICK CANDIA CORREA;;NÃO INFORMADO;G H L COMERCIO DE MOVEIS EIRELI;11.933.100/0004-30;JEAN PATRICK CANDIA CORREA;41888;31.087.375/0001-64;MS;DOURADOS
1/4 15 v2;20210396520009;16/11/2021;16/11/2021;16/11/2022;EXPIRADO;;móveis;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JEAN PATRICK CANDIA CORREA;JEAN PATRICK CANDIA CORREA;;NÃO INFORMADO;G H L COMERCIO DE MOVEIS EIRELI;11.933.100/0004-30;JEAN PATRICK CANDIA CORREA;41888;31.087.375/0001-64;MS;DOURADOS
100 DIAS;20210108810006;09/04/2021;10/11/2021;09/04/2022;EXPIRADO;;SERVIÇO;COMUM;5;20210108810011|20210108810020|20210108810038|20210108810046|20210108810054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KARLUS MACARTHU DA SILVA SANTOS *********** - ME;MARIAH ACRIS OLIVEIRA;MENE E PORTELLA PUBLICIDADE LTDA;08.530.304/0001-72;SECRETARIA MUNICIPAL DE COMUNICAO;08.608.024/0001-30;KARLUS MACARTHU DA SILVA SANTOS *********** - ME;27804;13.020.347/0001-48;AM;MANAUS
100% Economia;20210418500005;27/11/2021;27/11/2021;27/11/2022;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;N. C. DA SILVA BARBOSA;NATALIA CIBELLE DA SILVA BARBOSA;N. C. DA SILVA BARBOSA;36.701.752/0001-27;KRG COMERCIO E IMPORTAÇÃO LTDA;07.946.002/0001-17;N. C. DA SILVA BARBOSA;46537;36.701.752/0001-27;AP;MACAPA
11 DO 11 SOUB;20210381610007;05/11/2021;17/11/2021;05/11/2022;EXPIRADO;;INSTITUCIONAL;COMUM;5;20210381610012|20210381610020|20210381610039|20210381610047|20210381610055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;BETA SOLUCOES INTEGRADAS LTDA;ANA FRANCA OURIQUE;ARTPLAN COMUNICACAO S/A;33.673.286/0001-25;AMERICANAS S.A.;00.776.574/0006-60;BETA SOLUCOES INTEGRADAS LTDA;42447;10.853.735/0001-11;SP;SAO PAULO
12X SANTA INES;20210414570009;25/11/2021;25/11/2021;25/11/2022;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0021-45;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
13º festa do milho;20210409520007;23/11/2021;23/11/2021;23/11/2022;EXPIRADO;;festa;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;A. F. PERENHA;JOSE CARLOS SILVA;;NÃO INFORMADO;DIOCESE DE PRESIDENTE PRUDENTE;44.859.254/0052-85;A. F. PERENHA;2131;06.297.893/0001-65;SP;PRESIDENTE PRUDENTE
