TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Temporada PP""";20160164710004;06/05/2016;06/05/2016;06/05/2017;EXPIRADO;;Institucional;COMUM;5;20160164710019|20160164710027|20160164710035|20160164710043|20160164710051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
$49 PORTO ALEGRE;20160172980007;12/05/2016;23/05/2016;12/05/2017;EXPIRADO;;IMOVEL;COMUM;30;20160172980011|20160172980020|20160172980038|20160172980046|20160172980054|20160172980062|20160172980070|20160172980089|20160172980097|20160172980100|20160172980119|20160172980127|20160172980135|20160172980143|20160172980151|20160172980160|20160172980178|20160172980186|20160172980194|20160172980208|20160172980216|20160172980224|20160172980232|20160172980240|20160172980259|20160172980267|20160172980275|20160172980283|20160172980291|20160172980305;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;Z1 PRODUÇÃO AUDIOVISUAL LTDA;RONALDO ZENOBIO DARWICH;IMPACTO PROPAGANDA LTDA;20.763.397/0001-80;MRV ENGENHARIA E PARTICIPACOES SA;08.343.492/0023-35;Z1 PRODUÇÃO AUDIOVISUAL LTDA;14853;10.527.236/0001-34;MG;BELO HORIZONTE
$49 RECIFE;20160181140008;18/05/2016;28/05/2016;18/05/2017;EXPIRADO;;IMOVEL;COMUM;30;20160181140012|20160181140020|20160181140039|20160181140047|20160181140055|20160181140063|20160181140071|20160181140080|20160181140098|20160181140101|20160181140110|20160181140128|20160181140136|20160181140144|20160181140152|20160181140160|20160181140179|20160181140187|20160181140195|20160181140209|20160181140217|20160181140225|20160181140233|20160181140241|20160181140250|20160181140268|20160181140276|20160181140284|20160181140292|20160181140306;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;Z1 PRODUÇÃO AUDIOVISUAL LTDA;RONALDO ZENOBIO DARWICH;IMPACTO PROPAGANDA LTDA;20.763.397/0001-80;MRV MD LAGOA I INCORPORACOES LTDA;13.662.257/0001-50;Z1 PRODUÇÃO AUDIOVISUAL LTDA;14853;10.527.236/0001-34;MG;BELO HORIZONTE
01/2016;20160170660005;11/05/2016;11/05/2016;11/05/2017;EXPIRADO;;serviço;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;GENRO & JARENTCHUK LTDA;ANDREI JARENTCHUK;;NÃO INFORMADO;RMC COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;94.865.706/0001-60;GENRO & JARENTCHUK LTDA;3002;06.651.086/0001-07;RS;ERECHIM
10 E CIA INST;20160168040003;10/05/2016;10/05/2016;10/05/2017;EXPIRADO;;Institucional;COMUM;2;20160168040018|20160168040026;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;TELEVISAO OESTE BAIANO LTDA;CARMINDO MOREIRA SANTOS JUNIOR;;NÃO INFORMADO;TELEVISAO OESTE BAIANO LTDA;16.395.923/0001-20;TELEVISAO OESTE BAIANO LTDA;3948;16.395.923/0001-20;BA;BARREIRAS
10 dos 10 Regional NET;20160164210001;05/05/2016;13/05/2016;05/05/2017;EXPIRADO;;Filmes da Rede Telecine;COMUM;1;20160164210016;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);MANUEL PONTUAL DE ARRUDA FALCAO;;NÃO INFORMADO;TELECINE PROGRAMACAO DE FILMES LTDA;00.252.848/0001-08;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
100 PROJETOS QUE MUDARAM VENÂNCIO;20160160370004;04/05/2016;04/05/2016;04/05/2017;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MANGA ROSA FILMES LTDA;CARLOS MANUEL FERNANDES CARMO;ENGENHO DE IDEIAS COMUNICACAO LTDA;07.895.771/0001-33;MUNICIPIO DE VENANCIO AIRES;87.334.918/0001-55;MANGA ROSA FILMES LTDA;14623;10.438.390/0001-30;RS;PORTO ALEGRE
100% SUCO 2016;20160148890001;27/04/2016;10/05/2016;27/04/2017;EXPIRADO;;DEL VALLE;COMUM;5;20160148890016|20160148890024|20160148890032|20160148890040|20160148890059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;RENATO SALGADO AMOROSO;WIEDEN + KENNEDY BRASIL COMUNICAÇÃO LTDA;12.339.942/0001-88;RECOFARMA INDUSTRIA DO AMAZONAS LTDA;61.454.393/0006-02;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;63;67.431.718/0001-03;SP;COTIA
100em1Dia Blu 2016;20160183450004;20/05/2016;20/05/2016;20/05/2017;EXPIRADO;;Ações Sociais;COMUM;10;20160183450019|20160183450027|20160183450035|20160183450043|20160183450051|20160183450060|20160183450078|20160183450086|20160183450094|20160183450108;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CUKA FILMES LTDA;DAVID RAFAEL DE LIMA;;NÃO INFORMADO;ROTARACT CLUB DE BLUMENAU;79.365.896/0001-62;CUKA FILMES LTDA;27124;20.239.442/0001-00;SC;BLUMENAU
12 Arraial Solidário AACD;20160197530005;31/05/2016;31/05/2016;31/05/2017;EXPIRADO;;EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CLOSE COMUNICAÇÃO LTDA;DIEGO GONCALVES DE ARAUJO;;NÃO INFORMADO;ASSOCIAÇÃO DE ASSISTÊNCIA À CRIANÇA DEFICIENTE;60.979.457/0006-26;CLOSE COMUNICAÇÃO LTDA;591;65.275.851/0001-92;MG;UBERLANDIA
