TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
""" Cuidar de você. Esse é o plano"".";20160032940002;29/01/2016;29/01/2016;29/01/2017;EXPIRADO;;plano de saude;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;NOLAR BRUN;NOLAR BRUN;;NÃO INFORMADO;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;87.647.756/0001-05;NOLAR BRUN;17014;89.463.913/0001-58;RS;SANTA ROSA
"""Mês do Óleo""";20160027550005;26/01/2016;26/01/2016;26/01/2017;EXPIRADO;;Troca de Óleo;COMUM;5;20160027550010|20160027550028|20160027550036|20160027550044|20160027550052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MONA PNEUS EIRELI - EPP;17.253.723/0001-03;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""VERÃO CDA 2016""";20160004010004;06/01/2016;06/01/2016;06/01/2017;EXPIRADO;;Eletros;COMUM;5;20160004010019|20160004010027|20160004010035|20160004010043|20160004010051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Verão CDA 2""";20160029550002;27/01/2016;27/01/2016;27/01/2017;EXPIRADO;;Institucional;COMUM;5;20160029550017|20160029550025|20160029550033|20160029550041|20160029550050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
02.02.15 Dia de negócios;20160028300002;26/01/2016;26/01/2016;26/01/2017;EXPIRADO;;evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VANDERLEI DE ANDRADE JOBIM;VANDERLEI DE ANDRADE JOBIM;;NÃO INFORMADO;JORGE SANTOS TRATORES MAQUINAS LIMITADA;96.589.551/0001-01;VANDERLEI DE ANDRADE JOBIM;21460;01.570.672/0001-03;RS;SAO GABRIEL
1000 OPÇÕES;20160026570002;25/01/2016;25/01/2016;25/01/2017;EXPIRADO;;PRODUTO;COMUM;5;20160026570017|20160026570025|20160026570033|20160026570041|20160026570050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;NA MIDIA PRODUTORA LTDA;FERNANDO LUIZ NASCIMENTO DA SILVA;;NÃO INFORMADO;LUDACMAR BAZAR LTDA - ME;05.489.895/0001-93;NA MIDIA PRODUTORA LTDA;20654;14.301.483/0001-79;RJ;RIO DAS OSTRAS
10º Festival Gastronômico de Joinville;20160014130002;14/01/2016;14/01/2016;14/01/2017;EXPIRADO;;PROMOCIONAL;COMUM;3;20160014130017|20160014130025|20160014130033;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;CAMERA UM VÍDEO PRODUÇÕES LTDA;RAFAEL UBER JANUARIO;JULIO CESAR FRANCO & CIA LTDA - ME;05.693.435/0001-82;CIA CATARINENSE DE RADIO E TELEVISAO;82.611.617/0001-08;CAMERA UM VÍDEO PRODUÇÕES LTDA;3069;81.364.283/0001-52;SC;JOINVILLE
1145-FIC 2016- SENAI;20160012910000;13/01/2016;13/01/2016;13/01/2017;EXPIRADO;;CURSOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;IDEON-VIDEO PRODUCOES LTDA;MARCIO EVANDRO DA SILVA;I&P-PROPAGANDA E COMUNICACOES LTDA - ME;60.367.273/0001-09;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL;03.774.819/0062-16;IDEON-VIDEO PRODUCOES LTDA;3356;02.606.030/0001-71;SP;BAURU
160101 CASTELINI;20160023480002;22/01/2016;22/01/2016;22/01/2017;EXPIRADO;;VAREJO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L.R.F VIDEO LTDA;LUIZ RENATO DINIZ FERREIRA;L.R DINIZ PROPAGANDA LTDA;07.054.028/0001-50;CASTELINI E ANTUNES LTDA - ME;84.803.774/0001-40;L.R.F VIDEO LTDA;17587;10.703.385/0001-07;PR;MARINGA
160102 CASTELINI;20160023530000;22/01/2016;22/01/2016;22/01/2017;EXPIRADO;;VAREJO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L.R.F VIDEO LTDA;LUIZ RENATO DINIZ FERREIRA;L.R DINIZ PROPAGANDA LTDA;07.054.028/0001-50;CASTELINI E ANTUNES LTDA - ME;84.803.774/0001-40;L.R.F VIDEO LTDA;17587;10.703.385/0001-07;PR;MARINGA
