TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Unimed Sorocaba JCI""";20230018910001;20/01/2023;20/01/2023;20/01/2024;EXPIRADO;;PLANO DE SAÚDE;COMUM;5;20230018910017|20230018910025|20230018910033|20230018910041|20230018910050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;RAIANY MARIA TOLEDO;ATUA AGENCIA S.A.;10.808.183/0001-20;UNIMED DE SOROCABA COOPERATIVA DE TRABALHO MEDICO;45.399.961/0001-59;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;43034;10.268.104/0001-35;SP;MATAO
01 PROBEL;20230011900000;13/01/2023;13/01/2023;13/01/2024;EXPIRADO;;Colchões;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;SOTERO & LEGORBURU COMERCIO DE MOVEIS LTDA;48.212.424/0001-46;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
10 Eletromega A;20230007160006;10/01/2023;10/01/2023;10/01/2024;EXPIRADO;;Vinheta;COMUM;10;20230007160011|20230007160020|20230007160038|20230007160046|20230007160054|20230007160062|20230007160070|20230007160089|20230007160097|20230007160100;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;JULIO CESAR DE OLIVEIRA ME;14.436.777/0001-08;ELETROMEGA COMERCIO DE MATERIAIS ELETRICOS E OBRAS EIRELI;40.995.218/0001-48;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 Arapongas Park;20230022540000;24/01/2023;24/01/2023;24/01/2024;EXPIRADO;;Institucional;COMUM;3;20230022540016|20230022540024|20230022540032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;;NÃO INFORMADO;ARAPONGAS PARK LTDA;36.981.328/0001-83;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 Paranavaí B;20230005010007;06/01/2023;06/01/2023;06/01/2024;EXPIRADO;;ofertas;COMUM;30;20230005010012|20230005010020|20230005010039|20230005010047|20230005010055|20230005010063|20230005010071|20230005010080|20230005010098|20230005010101|20230005010110|20230005010128|20230005010136|20230005010144|20230005010152|20230005010160|20230005010179|20230005010187|20230005010195|20230005010209|20230005010217|20230005010225|20230005010233|20230005010241|20230005010250|20230005010268|20230005010276|20230005010284|20230005010292|20230005010306;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;JULIO CESAR DE OLIVEIRA ME;14.436.777/0001-08;CLASSICO COMERCIO DE CALCADOS EIRELI;27.819.524/0001-65;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 Paranavaí B;20230005060004;06/01/2023;06/01/2023;06/01/2024;EXPIRADO;;ofertas;COMUM;30;20230005060010|20230005060028|20230005060036|20230005060044|20230005060052|20230005060060|20230005060079|20230005060087|20230005060095|20230005060109|20230005060117|20230005060125|20230005060133|20230005060141|20230005060150|20230005060168|20230005060176|20230005060184|20230005060192|20230005060206|20230005060214|20230005060222|20230005060230|20230005060249|20230005060257|20230005060265|20230005060273|20230005060281|20230005060290|20230005060303;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;JULIO CESAR DE OLIVEIRA ME;14.436.777/0001-08;CLASSICO COMERCIO DE CALCADOS EIRELI;27.819.524/0001-65;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 Prudente B;20230005030008;06/01/2023;06/01/2023;06/01/2024;EXPIRADO;;ofertas;COMUM;30;20230005030013|20230005030021|20230005030030|20230005030048|20230005030056|20230005030064|20230005030072|20230005030080|20230005030099|20230005030102|20230005030110|20230005030129|20230005030137|20230005030145|20230005030153|20230005030161|20230005030170|20230005030188|20230005030196|20230005030200|20230005030218|20230005030226|20230005030234|20230005030242|20230005030250|20230005030269|20230005030277|20230005030285|20230005030293|20230005030307;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;DUPLAMENTE PROPAGANDA & MARKETING S/S LTDA;13.320.854/0001-05;DUPLAMENTE PROPAGANDA & MARKETING S/S LTDA;13.320.854/0001-05;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15X BALSAS JAN;20230019360005;20/01/2023;20/01/2023;20/01/2024;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0021-45;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
15X STA INES JAN;20230016850001;18/01/2023;18/01/2023;18/01/2024;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0021-45;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
16 COOPERSHOW - COOPERMOTA;20230018780000;20/01/2023;20/01/2023;20/01/2024;EXPIRADO;;AGRICOLA;COMUM;5;20230018780016|20230018780024|20230018780032|20230018780040|20230018780059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;OESTE CINEMA LTDA;IGOR DE LUCCA ROSSATO COSTA;NOVA MCP COMUNICACAO LTDA;68.164.219/0001-60;COOPERATIVA DOS CAFEICULTORES DA MÉDIA SOROCABANA LTDA;46.844.338/0001-20;OESTE CINEMA LTDA;31640;23.180.804/0001-15;SP;ASSIS
