TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
01 Bellenzier SM;20240038820008;05/02/2024;05/02/2024;05/02/2025;EXPIRADO;;Varejo;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;BELLENZIER PNEUS LTDA;73.730.129/0025-04;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01 ORTOBOM;20240057860001;22/02/2024;22/02/2024;22/02/2025;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;SOARES E SOARES COM DE COLCHOES LTDA;39.402.830/0001-80;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01 VÓRTEX 24;20240058230001;23/02/2024;23/02/2024;23/02/2025;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;VORTEX EMPREENDIMENTOS IMOBILIARIOS LTDA;13.620.491/0001-15;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01/24 Itaqui;20240046120001;09/02/2024;09/02/2024;09/02/2025;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;IMPACTO MARKETING E TECNOLOGIA LTDA.;37.254.280/0001-74;DOTTO COMERCIO DE AUTO PECAS LTDA;93.155.026/0001-90;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
012 rock news;20240052210009;16/02/2024;16/02/2024;16/02/2025;EXPIRADO;;varejo;COMUM;3;20240052210014|20240052210022|20240052210030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;JULIO CESAR DOS SANTOS DIAS ***********;JUVENAL CANDIDO DE ARAUJO MORAIS;;NÃO INFORMADO;JOILSON BEZERRA MACHADO DE MORAIS;14.186.780/0001-10;JULIO CESAR DOS SANTOS DIAS ***********;40545;26.602.069/0001-89;SP;SAO JOSE DOS CAMPOS
02/24 spengler;20240046200005;09/02/2024;09/02/2024;09/02/2025;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;SPENGLER S.A.;95.425.542/0006-27;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
04 VAREJO BAIANAO 01 50;20240026120006;25/01/2024;28/02/2024;25/01/2025;EXPIRADO;;Varejo;COMUM;50;20240026120011|20240026120020|20240026120038|20240026120046|20240026120054|20240026120062|20240026120070|20240026120089|20240026120097|20240026120100|20240026120119|20240026120127|20240026120135|20240026120143|20240026120151|20240026120160|20240026120178|20240026120186|20240026120194|20240026120208|20240026120216|20240026120224|20240026120232|20240026120240|20240026120259|20240026120267|20240026120275|20240026120283|20240026120291|20240026120305|20240026120313|20240026120321|20240026120330|20240026120348|20240026120356|20240026120364|20240026120372|20240026120380|20240026120399|20240026120402|20240026120410|20240026120429|20240026120437|20240026120445|20240026120453|20240026120461|20240026120470|20240026120488|20240026120496|20240026120500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LIFE NEGOCIOS CRIATIVOS EIRELI;JOSE JORGE LAGO CARDOSO JUNIOR;;NÃO INFORMADO;RAFAEL BACETTO LTDA;36.213.646/0001-02;LIFE NEGOCIOS CRIATIVOS EIRELI;49743;43.409.776/0001-72;BA;SALVADOR
10 - VENDAS - 03/03/24;20240053880008;19/02/2024;19/02/2024;19/02/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240053880013|20240053880021;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 10/03/24;20240060030006;26/02/2024;26/02/2024;26/02/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240060030011|20240060030020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 18/02/24;20240040830007;06/02/2024;06/02/2024;06/02/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240040830012|20240040830020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
