TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#somospreciosas;20170156750000;27/04/2017;28/04/2017;27/04/2018;EXPIRADO;;institucional;COMUM;6;20170156750015|20170156750023|20170156750031|20170156750040|20170156750058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;MANGABA CRIAÇÃO E PRODUÇÃO LTDA;RAFAEL MARTINS DE OLIVEIRA MATTAR;SQUADRO COMUNICACAO E PROGRAMACAO VISUAL LTDA - EPP;40.289.092/0001-96;MC AVENIDA RIO BRANCO COMERCIO DE RELOGIOS LTDA;13.961.353/0004-42;MANGABA CRIAÇÃO E PRODUÇÃO LTDA;13875;08.908.077/0001-76;SP;SAO PAULO
07A 1704 ATACADAO;20170132340007;07/04/2017;12/04/2017;07/04/2018;EXPIRADO;;varejo;COMUM;5;20170132340011|20170132340020|20170132340038|20170132340046|20170132340054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
07B 1704 ATACADAO;20170132540006;07/04/2017;12/04/2017;07/04/2018;EXPIRADO;;varejo;COMUM;5;20170132540010|20170132540029|20170132540037|20170132540045|20170132540053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
07C 1704 ATACADAO;20170132690008;07/04/2017;12/04/2017;07/04/2018;EXPIRADO;;VAREJO;COMUM;5;20170132690012|20170132690020|20170132690039|20170132690047|20170132690055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
07D 1704 ATACADAO;20170132840000;07/04/2017;12/04/2017;07/04/2018;EXPIRADO;;varejo;COMUM;5;20170132840014|20170132840022|20170132840030|20170132840049|20170132840057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
10 ANOS DE PAIXÃO;20170134180007;10/04/2017;20/04/2017;10/04/2018;EXPIRADO;;SHOPPING;COMUM;5;20170134180011|20170134180020|20170134180038|20170134180046|20170134180054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MAR & CEC DIGITAL LTDA;ALEX ROCHA CECHETTI DA CUNHA;EGO COMUNICACAO ESTRATEGICA LTDA - EPP;47.778.881/0001-30;CONDOMINIO COMERCIAL SHOPPING BRISAMAR;08.750.477/0001-04;MAR & CEC DIGITAL LTDA;280;04.949.473/0001-90;SP;SANTOS
100 DESTINOS B;20170140430001;13/04/2017;21/04/2017;13/04/2018;EXPIRADO;;INSTITUCIONAL;COMUM;5;20170140430016|20170140430024|20170140430032|20170140430040|20170140430059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;7 FILMES PRODUCOES LTDA;HELIO FONTANA ROSA JUNIOR;VML BRASIL PROPAGANDA LTDA;58.456.336/0001-43;AZUL LINHAS AEREAS BRASILEIRAS S.A.;09.296.295/0001-60;7 FILMES PRODUCOES LTDA;19508;09.163.728/0001-09;SP;SAO PAULO
100 DIAS;20170139450002;12/04/2017;12/04/2017;12/04/2018;EXPIRADO;;PREFEITURA DE MOGI DAS CRUZES;COMUM;3;20170139450017|20170139450025|20170139450033;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;R.L. DE ARRUDA FILHO - FILMES - ME;DANIEL PARRA MALACHIAS;CENTRAL BUSINESS COMUNICACAO E EDITORA LTDA;00.878.105/0001-48;MOGI DAS CRUZES PREFEITURA;46.523.270/0001-88;R.L. DE ARRUDA FILHO - FILMES - ME;31571;23.024.509/0001-70;SP;SOROCABA
100 DIAS;20170130550004;06/04/2017;19/04/2017;06/04/2018;EXPIRADO;;SGM 2017;COMUM;5;20170130550019|20170130550027|20170130550035|20170130550043|20170130550051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A;LIVIA TACCARI NOGUEIRA;NOVA/SB COMUNICACAO LTDA.;57.118.929/0001-37;MUNICIPIO DE SAO PAULO;46.395.000/0001-39;BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A;4566;07.477.471/0001-34;SP;SAO PAULO
100 Dias;20170133340000;07/04/2017;07/04/2017;07/04/2018;EXPIRADO;;Institucional;COMUM;5;20170133340015|20170133340023|20170133340031|20170133340040|20170133340058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MOVIE PRODUÇÕES DE EVENTOS EIRELI;MARCOS VINICIUS DE CASTRO TOMAZETT;NETMIDIA COMUNICACAO E MARKETING LTDA;00.337.800/0001-00;ANAPOLIS PREFEITURA MUNICIPAL;01.067.479/0001-46;MOVIE PRODUÇÕES DE EVENTOS EIRELI;6507;07.872.742/0001-56;GO;GOIANIA
