TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Culpa do Zé""";20170342120003;31/08/2017;12/09/2017;31/08/2018;EXPIRADO;;Institucional;COMUM;5;20170342120018|20170342120026|20170342120034|20170342120042|20170342120050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MIL E NOVE PRODUCOES E EVENTOS LTDA - ME;CARLOS EDUARDO RIBEIRO ARAKAKI;MIL E NOVE COMUNICACAO LTDA - ME;09.045.237/0001-63;SO TINTAS TERESOPOLIS LIMITADA;29.587.623/0001-94;MIL E NOVE PRODUCOES E EVENTOS LTDA - ME;37410;12.319.991/0001-59;RJ;NOVA IGUACU
"""HEPATITE""";20170345450004;01/09/2017;12/09/2017;01/09/2018;EXPIRADO;;VT;COMUM;5;20170345450019|20170345450027|20170345450035|20170345450043|20170345450051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;1001 FILMES PRODUCOES E EVENTOS LTDA;DANIEL MOREIRA PORTO;1001 FILMES PRODUCOES E EVENTOS LTDA;10.174.254/0001-80;SECRETARIA DE ESTADO DE COMUNICAÇÃO SOCIAL-SECOM;04.665.345/0001-15;1001 FILMES PRODUCOES E EVENTOS LTDA;16738;10.174.254/0001-80;AM;MANAUS
"""MENINGITE""";20170363240008;15/09/2017;26/09/2017;15/09/2018;EXPIRADO;;VT;COMUM;5;20170363240012|20170363240020|20170363240039|20170363240047|20170363240055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;1001 FILMES PRODUCOES E EVENTOS LTDA;DANIEL MOREIRA PORTO;MENE E PORTELLA PUBLICIDADE LTDA;08.530.304/0001-72;SECRETARIA DE ESTADO DE COMUNICAÇÃO SOCIAL-SECOM;04.665.345/0001-15;1001 FILMES PRODUCOES E EVENTOS LTDA;16738;10.174.254/0001-80;AM;MANAUS
"""VIGILÂNCIA SANITÁRIA""";20170355870006;12/09/2017;23/09/2017;12/09/2018;EXPIRADO;;VT;COMUM;5;20170355870010|20170355870029|20170355870037|20170355870045|20170355870053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;1001 FILMES PRODUCOES E EVENTOS LTDA;DANIEL MOREIRA PORTO;KINTAW DESIGN E PUBLICIDADE LTDA;04.347.919/0001-07;SECRETARIA DE ESTADO DE COMUNICAÇÃO SOCIAL-SECOM;04.665.345/0001-15;1001 FILMES PRODUCOES E EVENTOS LTDA;16738;10.174.254/0001-80;AM;MANAUS
01 Sinuelo;20170344870000;01/09/2017;01/09/2017;01/09/2018;EXPIRADO;;Evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;BOCA AUTO PECAS LTDA. - ME;13.053.297/0001-03;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01 inauguração levi;20170361430004;14/09/2017;14/09/2017;14/09/2018;EXPIRADO;;TV por Assinatura;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;LEVI -SAT ANTENAS PARABOLICAS LTDA - ME;07.843.312/0001-06;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01-15 anos;20170353730002;08/09/2017;08/09/2017;08/09/2018;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;E.R.DA SILVA WILLERS - ME;05.229.726/0001-14;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01/17 Futura;20170371670008;21/09/2017;21/09/2017;21/09/2018;EXPIRADO;;Oficina Mecânica;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;AIRTON ANTONIO RODRIGUES DA SILVA - ME;03.316.306/0001-40;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01/17 Inst Epis alt;20170347150008;04/09/2017;04/09/2017;04/09/2018;EXPIRADO;;Equipamentos de proteção individual;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;AMANDA THOMAZ ACOSTA EQUIPAMENTOS - ME;18.485.413/0001-79;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01/17 instrucional;20170379460002;27/09/2017;27/09/2017;27/09/2018;EXPIRADO;;Restaurante;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;DOTTO & RIGOTTI LTDA - ME;15.839.440/0001-04;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
