TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""85 ANOS""";20240161340000;14/05/2024;14/05/2024;14/05/2025;EXPIRADO;;Governo;COMUM;4;20240161340016|20240161340024|20240161340032|20240161340040;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GUILHERME AURELIO MIGUELAO LTDA;GUILHERME AURELIO MIGUELAO;PROMARKE ASSOCIADOS PROPAGANDA & MARKETING LTDA;57.318.511/0001-73;MUNICIPIO DE FERNANDOPOLIS;47.842.836/0001-05;GUILHERME AURELIO MIGUELAO LTDA;27128;11.132.566/0001-93;SP;FERNANDOPOLIS
"""DOOH ARGO SPI"", ""DOOH FASTBACK SPI""";20240169830007;21/05/2024;28/05/2024;21/05/2025;EXPIRADO;;ARGO E FASTBACK;COMUM;5;20240169830012|20240169830020|20240169830039|20240169830047|20240169830055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;15;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""Ser mãe é ser protagonista"" Hakuo e Convém";20240148540000;03/05/2024;03/05/2024;03/05/2025;EXPIRADO;BRASIL;Supermercado;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;;;AGÊNCIA FOCUS PUBLICIDADE EIRELI;15.792.706/0001-00;CONVEM SUPERMERCADOS LTDA;03.922.786/0001-92;JULIANA PIRES DE OLIVEIRA ZAMPER;29973;PESSOA FÍSICA;SP;BRAGANCA PAULISTA
#vemprosesc;20240160830004;13/05/2024;13/05/2024;13/05/2025;EXPIRADO;;serviço social;COMUM;5;20240160830010|20240160830028|20240160830036|20240160830044|20240160830052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;RAIANY MARIA TOLEDO;AZURE PROPAGANDA EIRELI - EPP;20.491.368/0001-07;SESC - ADMINISTRACAO REGIONAL NO ESTADO DE RORAIMA;03.488.834/0001-86;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;43034;10.268.104/0001-35;SP;MATAO
1 ANO DE BRASIL A;20240141650004;29/04/2024;10/05/2024;29/04/2025;EXPIRADO;;INSTITUCIONAL;COMUM;5;20240141650010|20240141650028|20240141650036|20240141650044|20240141650052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;STINK SP PRODUCAO DE FILMES LTDA.;GIORDANO MAESTRELLI ZARNICINSKI;ASIA PUBLICIDADE S.A;48.822.245/0001-20;GREAT WALL MOTOR BRASIL LTDA;42.611.727/0001-55;STINK SP PRODUCAO DE FILMES LTDA.;24192;17.704.380/0001-48;SP;SAO PAULO
1 Canoas;20240143030003;30/04/2024;06/05/2024;30/04/2025;EXPIRADO;;supermercado;COMUM;50;20240143030019|20240143030027|20240143030035|20240143030043|20240143030051|20240143030060|20240143030078|20240143030086|20240143030094|20240143030108|20240143030116|20240143030124|20240143030132|20240143030140|20240143030159|20240143030167|20240143030175|20240143030183|20240143030191|20240143030205|20240143030213|20240143030221|20240143030230|20240143030248|20240143030256|20240143030264|20240143030272|20240143030280|20240143030299|20240143030302|20240143030310|20240143030329|20240143030337|20240143030345|20240143030353|20240143030361|20240143030370|20240143030388|20240143030396|20240143030400|20240143030418|20240143030426|20240143030434|20240143030442|20240143030450|20240143030469|20240143030477|20240143030485|20240143030493|20240143030507;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;STUDIO 20 PRODUÇÕES LTDA;CLAUDIO GZELCHAK JUNIOR;NOVITA COMUNICACAO LTDA - ME;18.427.473/0001-35;SDB COMERCIO DE ALIMENTOS LTDA;09.477.652/0148-12;STUDIO 20 PRODUÇÕES LTDA;3089;05.705.605/0001-00;SC;BLUMENAU
1 mais 1;20240178240004;27/05/2024;30/05/2024;27/05/2025;EXPIRADO;;INSTITUCIONAL;COMUM;6;20240178240010|20240178240028|20240178240036|20240178240044|20240178240052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;45;BANDITS SERVICOS DE PRODUCAO DE FILMES E FOTOGRAFIAS LTDA;MARCELO LOPES NUNES;SUNO COMUNICACAO INTEGRADA LTDA;27.516.099/0001-35;CONFEDERACAO INTERESTADUAL DAS COOPERATIVAS LIGADAS AO SICREDI;03.795.072/0001-60;BANDITS SERVICOS DE PRODUCAO DE FILMES E FOTOGRAFIAS LTDA;47017;34.092.066/0001-70;RS;PORTO ALEGRE
10 - VENDAS - 02/06/24;20240168340006;20/05/2024;20/05/2024;20/05/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240168340011|20240168340020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 09/06/24;20240177030006;27/05/2024;27/05/2024;27/05/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240177030011|20240177030020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 19/05/24;20240150700000;06/05/2024;06/05/2024;06/05/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240150700016|20240150700024;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
