TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""CONTABILIDADE ONLINE""";20200365440003;06/11/2020;06/11/2020;06/11/2021;EXPIRADO;;Tecnologia;COMUM;4;20200365440019|20200365440027|20200365440035|20200365440043;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;RICARDO SALOMAO VICENTE;H. PUBLICIDADE EIRELI - ME;21.115.751/0001-23;ATM PUBLICIDADE LTDA;34.713.253/0001-24;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;14847;10.272.906/0001-19;SP;FRANCA
01 HOSPVET;20200393530003;24/11/2020;24/11/2020;24/11/2021;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;MARINARA MACELAI;34.728.425/0001-33;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01 VEREADORES PT;20200368290002;09/11/2020;09/11/2020;09/11/2021;EXPIRADO;BRASIL;politico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;PARTIDO COMUNISTA DO BRASIL DIRETORIO MUNICIPIO ARIQUEMES RO;15.733.260/0001-43;D. CANDELORIO JUNIOR ME;44545;14.051.559/0001-55;RO;PORTO VELHO
051020 TEASER DIA E;20200359390008;04/11/2020;04/11/2020;04/11/2021;EXPIRADO;;Promocional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
061120 OF DIAE 1;20200361390001;05/11/2020;05/11/2020;05/11/2021;EXPIRADO;;Promocional;COMUM;30;20200361390017|20200361390025|20200361390033|20200361390041|20200361390050|20200361390068|20200361390076|20200361390084|20200361390092|20200361390106|20200361390114|20200361390122|20200361390130|20200361390149|20200361390157|20200361390165|20200361390173|20200361390181|20200361390190|20200361390203|20200361390211|20200361390220|20200361390238|20200361390246|20200361390254|20200361390262|20200361390270|20200361390289|20200361390297|20200361390300;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
1001 noites 2020;20200360460006;04/11/2020;04/11/2020;04/11/2021;EXPIRADO;BRASIL;serviço anunciado;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);21600;;;;NÃO INFORMADO;PREMIERE - OPERACIONAL DE VENDAS LTDA - EPP;08.604.934/0001-44;HD VIDEO - EIRELI;34445;24.502.193/0001-47;PR;CURITIBA
11 DO 11 2020;20200356330004;02/11/2020;13/11/2020;02/11/2021;EXPIRADO;;INSTITUCIONAL;COMUM;5;20200356330010|20200356330028|20200356330036|20200356330044|20200356330052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;VSRM ARTES GRAFICAS LTDA;MATEUS AZEVEDO MORETTO;MC CANN ERICKSON PUBLICIDADE LIMITADA;61.416.384/0002-01;AMERICANAS S.A.;00.776.574/0006-60;VSRM ARTES GRAFICAS LTDA;1569;05.855.758/0001-25;RJ;RIO DE JANEIRO
15 Casa Shop;20200400410004;27/11/2020;27/11/2020;27/11/2021;EXPIRADO;;Institucional;COMUM;20;20200400410010|20200400410028|20200400410036|20200400410044|20200400410052|20200400410060|20200400410079|20200400410087|20200400410095|20200400410109|20200400410117|20200400410125|20200400410133|20200400410141|20200400410150|20200400410168|20200400410176|20200400410184|20200400410192|20200400410206;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;JULIO CESAR DE OLIVEIRA ME;14.436.777/0001-08;COMÉRCIO DE MATERIAIS DE CONSTRUÇÕES GRACIOSA LTDA;07.399.063/0003-73;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
18ª Mostra de Teatro;20200369580004;10/11/2020;10/11/2020;10/11/2021;EXPIRADO;BRASIL;MOSTRA DE TEATRO;COMUM;5;20200369580010|20200369580028|20200369580036|20200369580044|20200369580052;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;WCOM PUBLICIDADE LTDA - ME;03.698.659/0001-51;ASSOCIACAO ESTACAO DA LUZ;06.139.069/0001-87;RAFAEL M DA SILVA EVENTOS;41377;26.656.545/0001-44;CE;FORTALEZA
20 anos Redemac;20200356260006;31/10/2020;13/11/2020;31/10/2021;EXPIRADO;;Institucional;COMUM;5;20200356260011|20200356260020|20200356260038|20200356260046|20200356260054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;FILL CONTENT PRODUCOES DE VIDEO LTDA;JEAN PIERRE SCHWARZ DA SILVA;AGENCIA BISTRO LTDA - ME;07.639.431/0001-41;ASSOCIACAO REDEMAC DE LOJAS DE MATERIAIS DE CONSTRUCAO E DECORACAO EM GERAL;04.608.850/0001-28;FILL CONTENT PRODUCOES DE VIDEO LTDA;44319;29.113.570/0001-70;RS;PORTO ALEGRE
2020;20200372820002;11/11/2020;11/11/2020;11/11/2021;EXPIRADO;;OFERTA;COMUM;50;20200372820018|20200372820026|20200372820034|20200372820042|20200372820050|20200372820069|20200372820077|20200372820085|20200372820093|20200372820107|20200372820115|20200372820123|20200372820131|20200372820140|20200372820158|20200372820166|20200372820174|20200372820182|20200372820190|20200372820204|20200372820212|20200372820220|20200372820239|20200372820247|20200372820255|20200372820263|20200372820271|20200372820280|20200372820298|20200372820301|20200372820310|20200372820328|20200372820336|20200372820344|20200372820352|20200372820360|20200372820379|20200372820387|20200372820395|20200372820409|20200372820417|20200372820425|20200372820433|20200372820441|20200372820450|20200372820468|20200372820476|20200372820484|20200372820492|20200372820506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;;NÃO INFORMADO;L.A. MOTORS - COMERCIO E INTERMEDIACAO DE VEICULOS LTDA;10.966.296/0001-53;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2020 Black Friday;20200384620003;19/11/2020;24/11/2020;19/11/2021;EXPIRADO;;2020 Black Friday;COMUM;50;20200384620019|20200384620027|20200384620035|20200384620043|20200384620051|20200384620060|20200384620078|20200384620086|20200384620094|20200384620108|20200384620116|20200384620124|20200384620132|20200384620140|20200384620159|20200384620167|20200384620175|20200384620183|20200384620191|20200384620205|20200384620213|20200384620221|20200384620230|20200384620248|20200384620256|20200384620264|20200384620272|20200384620280|20200384620299|20200384620302|20200384620310|20200384620329|20200384620337|20200384620345|20200384620353|20200384620361|20200384620370|20200384620388|20200384620396|20200384620400|20200384620418|20200384620426|20200384620434|20200384620442|20200384620450|20200384620469|20200384620477|20200384620485|20200384620493|20200384620507;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PRÓ - PRODUÇÕES & COMUNICAÇÃO LTDA;LUIZ CARLOS MARTINS DE SALES;RC COMUNICAÇÃO LTDA;16.663.247/0001-28;HIPER CARIJOS LTDA;05.159.973/0048-55;PRÓ - PRODUÇÕES & COMUNICAÇÃO LTDA;6398;02.368.756/0001-13;MG;BELO HORIZONTE
