TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Concertos de Encerramento do Ano""";20180457050008;28/11/2018;28/11/2018;28/11/2019;EXPIRADO;;APRESENTAÇÃO DA ORQUESTRA SINFÔNICA DE SANTA MARIA;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PROJESOM SONORIZAÇÕES LTDA.;MARINA LA ROCCA COSER;;NÃO INFORMADO;ASSOCIACAO CULTURAL ORQUESTRA SINFONICA DE SANTA MARIA;91.096.040/0001-34;PROJESOM SONORIZAÇÕES LTDA.;18876;87.675.815/0001-59;RS;SANTA MARIA
"""Trousseau - Projeto UP""";20180425670000;08/11/2018;17/11/2018;08/11/2019;EXPIRADO;;"""Trousseau - Projeto UP""";COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;SALAS DE EXIBIÇÃO;60;CANI.TV PRODUCOES EIRELI;PEDRO SERGIO FERREIRA DIAS;;NÃO INFORMADO;GVR HOME INDUSTRIA E COMERCIO DE ENXOVAIS LTDA;66.934.555/0015-14;CANI.TV PRODUCOES EIRELI;26410;15.363.645/0001-66;RJ;RIO DE JANEIRO
01 NATAL LC 2018;20180450440005;23/11/2018;23/11/2018;23/11/2019;EXPIRADO;;ROUPAS;COMUM;5;20180450440010|20180450440028|20180450440036|20180450440044|20180450440052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CASULO ESTÚDIO GRÁFICO & MULTIMÍDIA LTDA - ME;GIOVANNI ZUBA DE OLIVEIRA;FLAGRA COMUNICAÇÃO LTDA ME;13.049.030/0001-34;F & M SERVICOS ADMINISTRATIVOS S/A;25.970.848/0001-74;CASULO ESTÚDIO GRÁFICO & MULTIMÍDIA LTDA - ME;2710;06.713.837/0001-64;MG;MONTES CLAROS
02 NATAL LC 2018;20180450460006;23/11/2018;23/11/2018;23/11/2019;EXPIRADO;;ROUPAS;COMUM;5;20180450460010|20180450460029|20180450460037|20180450460045|20180450460053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;CASULO ESTÚDIO GRÁFICO & MULTIMÍDIA LTDA - ME;GIOVANNI ZUBA DE OLIVEIRA;FLAGRA COMUNICAÇÃO LTDA ME;13.049.030/0001-34;F & M SERVICOS ADMINISTRATIVOS S/A;25.970.848/0001-74;CASULO ESTÚDIO GRÁFICO & MULTIMÍDIA LTDA - ME;2710;06.713.837/0001-64;MG;MONTES CLAROS
04Gremio;20180405900000;26/10/2018;17/11/2018;26/10/2019;EXPIRADO;;Promocional;COMUM;5;20180405900015|20180405900023|20180405900031|20180405900040|20180405900058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;VÉRTICE FINALIZAÇÃO LTDA;CARLOS ALBERTO KULPA;GLOBALCOMM COMUNICACAO E MARKETING LTDA;01.914.822/0001-40;IDT DESENVOLVIMENTO EM TECNOLOGIA DA INFORMACAO LTDA;31.356.154/0001-44;VÉRTICE FINALIZAÇÃO LTDA;30870;09.262.256/0001-41;RS;SANTA CRUZ DO SUL
05A 1811 ATACADAO;20180420300000;06/11/2018;13/11/2018;06/11/2019;EXPIRADO;;varejo;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
05A 1811 ATACADAO;20180420370009;06/11/2018;13/11/2018;06/11/2019;EXPIRADO;;varejo;COMUM;5;20180420370013|20180420370021|20180420370030|20180420370048|20180420370056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
08A 1811 ATACADAO;20180425300009;08/11/2018;13/11/2018;08/11/2019;EXPIRADO;;VAREJO;COMUM;5;20180425300013|20180425300021|20180425300030|20180425300048|20180425300056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
08B 1811 ATACADAO;20180435960001;14/11/2018;20/11/2018;14/11/2019;EXPIRADO;;varejo;COMUM;5;20180435960016|20180435960024|20180435960032|20180435960040|20180435960059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
100 REAIS  DE DESCONTO;20180458090003;29/11/2018;29/11/2018;29/11/2019;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;A. DA S. SANTOS;28.580.403/0001-76;EDUARDO PELLICCIOTTI;31089;PESSOA FÍSICA;SP;SANTOS
1001 NOITES 2018;20180442900000;19/11/2018;19/11/2018;19/11/2019;EXPIRADO;BRASIL;SERVIÇO ANUNCIADO;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;21600;;;;NÃO INFORMADO;PREMIERE - OPERACIONAL DE VENDAS LTDA - EPP;08.604.934/0001-44;HD VIDEO - EIRELI;34445;24.502.193/0001-47;PR;CURITIBA
