TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""WORKSHOP ITC SAFRA VERÃO""";20210239230003;23/07/2021;23/07/2021;23/07/2022;EXPIRADO;;Palestra;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BIANCA CARRIJO DE OLIVEIRA;BIANCA CARRIJO DE OLIVEIRA;;NÃO INFORMADO;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;02.077.618/0001-85;BIANCA CARRIJO DE OLIVEIRA;47924;27.690.597/0001-08;GO;RIO VERDE
02 motorista;20210244020003;28/07/2021;28/07/2021;28/07/2022;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;COOPERATIVA MISTA DE TRANSPORTES DE CARGAS NACIONAL E INTERNACIONAIS DA FRONTEIRA OESTE LTDA;16.716.247/0001-49;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
10 FEIRA COOCAFÉ;20210227510006;15/07/2021;15/07/2021;15/07/2022;EXPIRADO;;FEIRA DE NEGÓCIOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CENA 2 PRODUCOES LTDA ME;FABRICIO MAGNO FERREIRA;ANDRADE E SATLER MATERIAL PUBLICITÁRIO;03.866.263/0001-76;COOPERATIVA DOS CAFEICULTORES DA REGIAO DE LAJINHA LTDA;21.025.069/0001-40;CENA 2 PRODUCOES LTDA ME;20649;13.951.103/0001-89;MG;GOVERNADOR VALADARES
10 MILHOES;20210235860002;22/07/2021;31/07/2021;22/07/2022;EXPIRADO;;C6BANK;COMUM;6;20210235860018|20210235860026|20210235860034|20210235860042|20210235860050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;PARANOID BRASIL LTDA;PAULO VAINER;TECH AND SOUL COMUNICACAO E MARKETING LTDA - EPP;27.019.739/0001-00;BANCO C6 S.A.;31.872.495/0001-72;PARANOID BRASIL LTDA;15200;10.207.497/0001-77;SP;SAO PAULO
100% ENEM;20210224790008;13/07/2021;13/07/2021;13/07/2022;EXPIRADO;;ENEM;COMUM;5;20210224790013|20210224790021|20210224790030|20210224790048|20210224790056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;RENATO MAGALHÃES;RENATO MAGALHAES;3ATOS COMUNICACAO LTDA - ME;11.416.928/0001-78;CENTRO EDUCACIONAL NHN PASSOS LTDA;23.778.210/0001-00;RENATO MAGALHÃES;15694;10.805.748/0001-15;MG;VARGINHA
10vinhetanissei;20210166320008;28/05/2021;28/07/2021;28/05/2022;EXPIRADO;;Farmácia;COMUM;5;20210166320013|20210166320021|20210166320030|20210166320048|20210166320056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;LOCO FILMES E PRODUCOES LTDA;BRUNO ALQUES SIQUEIRA;INVENTAPROMO PROMOCOES E EVENTOS LTDA;09.428.702/0001-45;FARMACIA E DROGARIA NISSEI S.A.;79.430.682/0255-40;LOCO FILMES E PRODUCOES LTDA;42885;26.555.332/0001-26;PR;CURITIBA
15 ANOS LEI MARIA DA PENHA;20210231140005;19/07/2021;19/07/2021;19/07/2022;EXPIRADO;;Vídeo publicitário para televisão;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DIFUSOR ART FILMES SERVICOS LTDA;THYAGO FREITAS ROBL;;NÃO INFORMADO;WE WORLD BRASIL;21.745.041/0001-87;DIFUSOR ART FILMES SERVICOS LTDA;39287;27.395.500/0001-26;CE;FORTALEZA
15 Gênova B;20210248090006;30/07/2021;30/07/2021;30/07/2022;EXPIRADO;;Ofertas;COMUM;20;20210248090011|20210248090020|20210248090038|20210248090046|20210248090054|20210248090062|20210248090070|20210248090089|20210248090097|20210248090100|20210248090119|20210248090127|20210248090135|20210248090143|20210248090151|20210248090160|20210248090178|20210248090186|20210248090194|20210248090208;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;;NÃO INFORMADO;GENOVA DECOR LTDA - ME;27.014.191/0001-05;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 anos sorrifacil;20210234490007;21/07/2021;31/07/2021;21/07/2022;EXPIRADO;;Institucional;COMUM;5;20210234490012|20210234490020|20210234490039|20210234490047|20210234490055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;FRAMERIA CRIAÇÃO E PRODUÇÃO LTDA;THIAGO VIEIRA BOZZO;WT.AG;11.686.914/0001-74;SORRIFACIL FRANCHISING LTDA;24.299.584/0001-06;FRAMERIA CRIAÇÃO E PRODUÇÃO LTDA;47438;40.036.132/0001-98;SP;SAO PAULO
18 ANOS MONTE TIRADENTES;20210238930001;23/07/2021;23/07/2021;23/07/2022;EXPIRADO;;OFERTAS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NAGIB PRODUÇÕES E EVENTOS LTDA - EPP;MARCELO JOAO RIBEIRO NOBRE;NAGIB COMUNICACAO E MARKETING LTDA - ME;10.278.118/0001-30;MONTE & CIA LTDA;04.661.385/0001-99;NAGIB PRODUÇÕES E EVENTOS LTDA;40047;18.825.338/0001-48;AP;MACAPA
19.552.555/0001-74;20210219850006;08/07/2021;08/07/2021;08/07/2022;EXPIRADO;;ALIMENTOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TEBAR LTDA;FERNANDO BRANCO TEBAR;TEBAR LTDA;19.552.555/0001-74;FERNANDO CINTRA SANCHES EIRELI;21.690.715/0003-55;TEBAR LTDA;38123;19.552.555/0001-74;SP;SAO JOSE DO RIO PRETO
2 IRMÃOS TAPEÇARIA;20210248400005;30/07/2021;30/07/2021;30/07/2022;EXPIRADO;;LOJA VAREJO;COMUM;50;20210248400010|20210248400029|20210248400037|20210248400045|20210248400053|20210248400061|20210248400070|20210248400088|20210248400096|20210248400100|20210248400118|20210248400126|20210248400134|20210248400142|20210248400150|20210248400169|20210248400177|20210248400185|20210248400193|20210248400207|20210248400215|20210248400223|20210248400231|20210248400240|20210248400258|20210248400266|20210248400274|20210248400282|20210248400290|20210248400304|20210248400312|20210248400320|20210248400339|20210248400347|20210248400355|20210248400363|20210248400371|20210248400380|20210248400398|20210248400401|20210248400410|20210248400428|20210248400436|20210248400444|20210248400452|20210248400460|20210248400479|20210248400487|20210248400495|20210248400509;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;XP FILMES PRODUTORA LTDA;LEANDRO PONTOGLIO DO PRADO;;NÃO INFORMADO;A. E. R. AUTO TAPEÇARIA LTDA;73.031.791/0001-90;XP FILMES PRODUTORA LTDA;17990;12.600.077/0001-81;SP;RIBEIRAO PRETO
200 MIL POR ELAS;20210232590004;20/07/2021;20/07/2021;20/07/2022;EXPIRADO;;UTILIDADE PÚBLICA;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;QUARTETO FILMES PRODUCOES LTDA;BRUNO FLAVIO CARNEIRO MALACO;ARTPLAN COMUNICACAO S/A;33.673.286/0004-78;GLORIA - ASSOCIACAO EM DEFESA DE MULHERES E MENINAS;34.799.695/0001-35;QUARTETO FILMES PRODUCOES LTDA;1936;04.547.429/0001-54;MG;BELO HORIZONTE
2021 GDE CAS JUL;20210223950001;13/07/2021;13/07/2021;13/07/2022;EXPIRADO;;VEICULOS;COMUM;5;20210223950017|20210223950025|20210223950033|20210223950041|20210223950050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PROVIDEO - PRODUCAO AUDIO VISUAL - EIRELI;JOHN LIMA DE OLIVEIRA;BRANDBOOM COMUNICACAO LTDA - ME;10.481.423/0001-24;GRANDE COREIA COMERCIO DE VEICULOS LTDA;26.634.696/0002-82;PROVIDEO - PRODUCAO AUDIO VISUAL - EIRELI;23625;13.411.332/0001-00;BA;SALVADOR
2021 OFERTAS 0207;20210209600007;01/07/2021;01/07/2021;01/07/2022;EXPIRADO;;Ofertas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;SELFLESS PRODUTORA LTDA;JOAO PAULO STRAPAZZON BOBIKA;FLORENCA COMUNICACAO LTDA;21.707.107/0001-44;ÍTALO SUPERMERCADOS;04.768.477/0002-53;SELFLESS PRODUTORA LTDA;44748;24.153.353/0001-90;PR;FRANCISCO BELTRAO
2021 OFERTAS 0308;20210249710008;30/07/2021;30/07/2021;30/07/2022;EXPIRADO;;Ofertas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;SELFLESS PRODUTORA LTDA;JOAO PAULO STRAPAZZON BOBIKA;FLORENCA COMUNICACAO LTDA;21.707.107/0001-44;ÍTALO SUPERMERCADOS;04.768.477/0002-53;SELFLESS PRODUTORA LTDA;44748;24.153.353/0001-90;PR;FRANCISCO BELTRAO
2021 OFERTAS 0607;20210213160008;02/07/2021;02/07/2021;02/07/2022;EXPIRADO;;Ofertas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;SELFLESS PRODUTORA LTDA;JOAO PAULO STRAPAZZON BOBIKA;FLORENCA COMUNICACAO LTDA;21.707.107/0001-44;ÍTALO SUPERMERCADOS;04.768.477/0002-53;SELFLESS PRODUTORA LTDA;44748;24.153.353/0001-90;PR;FRANCISCO BELTRAO
