TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
MATRICULAS 2020;20190322980007;02/09/2019;02/09/2019;02/09/2020;EXPIRADO;;MATRICULAS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LANCA IDEIA LTDA;GUILHERME MENEGHELLI HERRMANN;9MM PROPAGANDA LTDA - EPP;05.332.468/0001-05;ASSOCIACAO ANTONIO VIEIRA;92.959.006/0014-23;LANCA IDEIA LTDA;22280;11.532.770/0001-00;SC;BALNEARIO CAMBORIU
"""Crianças""";20190321190002;30/08/2019;10/09/2019;30/08/2020;EXPIRADO;;Batavo Nuv;COMUM;5;20190321190017|20190321190025|20190321190033|20190321190041|20190321190050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LANDSCAPE PRODUCTIONS LTDA;GUSTAVO DA FONSECA RODRIGUES;TALENT MARCEL COMUNICACAO E PLANEJAMENTO LTDA;12.258.231/0001-89;LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.;14.049.467/0010-21;LANDSCAPE PRODUCTIONS LTDA;5709;07.842.589/0001-14;SP;SAO PAULO
04 CANTOS OUTUBRO;20190376790001;30/09/2019;30/09/2019;30/09/2020;EXPIRADO;;TURISMO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;HERCULES & ZULEICA MARQUES PUBLICIDADE E PROPAGANDA LTDA;HERCULES ESTENIO MARQUES;NORMAN MARQUES COMUNICACAO E MARKETING;23.632.618/0001-70;COREICHA AGENCIA DE VIAGENS LTDA;11.394.693/0001-60;HERCULES & ZULEICA MARQUES PUBLICIDADE E PROPAGANDA LTDA;20986;11.227.925/0001-96;RJ;VOLTA REDONDA
06 VIDEOS - WEB -  DI CASA - CONSTRUIR É UM ATO DE FÉ;20190361350000;25/09/2019;26/09/2019;25/09/2020;EXPIRADO;;MATERIAL DE CONSTRUÇAO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CHEDIECK SERVICOS CINEMATOGRAFICOS LTDA;LUIZA SANTOS CHEDIECK MARTINS;;NÃO INFORMADO;DICASA COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA.;07.013.648/0002-22;CHEDIECK SERVICOS CINEMATOGRAFICOS LTDA;42896;26.973.884/0001-54;PA;BELEM
1 FESTIVAL BALONISMO MURIAÉ;20190341980009;12/09/2019;12/09/2019;12/09/2020;EXPIRADO;;INSTITUCIONAL;COMUM;5;20190341980013|20190341980021|20190341980030|20190341980048|20190341980056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TV TIRADENTES LTDA;FERNANDO LELIS ESTEVES PINHEIRO JUNIOR;;NÃO INFORMADO;TV TIRADENTES LTDA;19.871.375/0001-55;TV TIRADENTES LTDA;22309;19.871.375/0001-55;MG;JUIZ DE FORA
1 Kaffeklatesch;20190328180002;04/09/2019;04/09/2019;04/09/2020;EXPIRADO;;VT COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PAULINEY PINTO DA SILVA - ME;PAULINEY PINTO DA SILVA;EZCUZE AGENCIA DE PROPAGANDA E PUBLICIDADE LTDA - ME;10.749.284/0001-77;MUNICIPIO DE POMERODE;83.102.251/0001-04;PAULINEY PINTO DA SILVA - ME;25576;12.371.992/0001-42;SC;BLUMENAU
1 Salva 8;20190328870009;04/09/2019;04/09/2019;04/09/2020;EXPIRADO;;Hospital;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;ZAP VÍDEO E INFORMÁTICA LTDA;MARCIUS CARNEIRO MARQUES;;NÃO INFORMADO;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PORTO ALEGRE;92.815.000/0001-68;ZAP VÍDEO E INFORMÁTICA LTDA;709;03.169.385/0001-03;RS;PELOTAS
10 ANOS MISTER SERVICE;20190358870007;24/09/2019;24/09/2019;24/09/2020;EXPIRADO;;10 ANOS MISTER SERVICE;COMUM;5;20190358870011|20190358870020|20190358870038|20190358870046|20190358870054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);315;TV TIRADENTES LTDA;FERNANDO LELIS ESTEVES PINHEIRO JUNIOR;;NÃO INFORMADO;TV TIRADENTES LTDA;19.871.375/0001-55;TV TIRADENTES LTDA;22309;19.871.375/0001-55;MG;JUIZ DE FORA
10 Almoço de Esperança;20190354120003;20/09/2019;20/09/2019;20/09/2020;EXPIRADO;;Almoço;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MIDIA QUATRO COMUNICACAO AUDIO VISUAL LTDA;HILTON ANDRE SOARES MAURENTE;;NÃO INFORMADO;ASSOCIACAO ECOS DE ESPERANCA;00.209.293/0001-11;MIDIA QUATRO COMUNICACAO AUDIO VISUAL LTDA;13390;09.180.543/0001-02;SC;JOINVILLE
10 CALÇADÃO SANTANA;20190323800002;02/09/2019;02/09/2019;02/09/2020;EXPIRADO;;ELETRÔNICOS E MATERIAL DE CONSTRUÇÃO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NAGIB PRODUÇÕES E EVENTOS LTDA - EPP;MARCELO JOAO RIBEIRO NOBRE;NAGIB COMUNICACAO E MARKETING LTDA - ME;10.278.118/0001-30;MONTE & CIA LTDA;04.661.385/0001-99;NAGIB PRODUÇÕES E EVENTOS LTDA;40047;18.825.338/0001-48;AP;MACAPA
10 MIL PRODUTOS;20190373970009;27/09/2019;27/09/2019;27/09/2020;EXPIRADO;;MATERIAL DE CONSTRUÇÃO;TELEVENDA / INFOMERCIAL;1;20190373970013;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ARAGAO COMUNICACAO LTDA EPP;MARCUS VINICIUS DE ARAGAO COSTA;ARAGAO PUBLICIDADE LTDA - EPP;02.298.148/0001-80;MADEREIRA VALE DO PARA LTDA;09.389.792/0001-02;ARAGÃO COMUNICAÇÃO LTDA;22696;14.925.243/0001-45;RN;NATAL
10 Regras de Ouro;20190351560002;19/09/2019;27/09/2019;19/09/2020;EXPIRADO;;LIVRO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;TVSBT CANAL 4 DE SAO PAULO S/A;JOSE FERNANDO PELEGIO;;NÃO INFORMADO;TVSBT CANAL 4 DE SAO PAULO S/A;45.039.237/0001-14;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
10 anos Alcoa Juruti;20190342550008;12/09/2019;12/09/2019;12/09/2020;EXPIRADO;BRASIL;Alcoa Juruti;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;ALCOA WORLD ALUMINA BRASIL LTDA;06.167.730/0005-91;ASAPH TEIXEIRA DE ARAUJO;42970;PESSOA FÍSICA;MG;POCOS DE CALDAS
