TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
00.084.198/0001-39;20230075630004;13/03/2023;13/03/2023;13/03/2024;EXPIRADO;;CALÇADOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;FFNG PRODUTORA DE AUDIOVISUAIS E EVENTOS LTDA;GABRIEL HENRIQUE ALCANTARA DE OLIVEIRA;;NÃO INFORMADO;MERCO IGUACU H B ROUPAS E CALCADOS LTDA;00.084.198/0001-39;FFNG PRODUTORA DE AUDIOVISUAIS E EVENTOS LTDA;49113;41.874.565/0001-85;PR;FOZ DO IGUACU
01 DOTTO;20230100590007;31/03/2023;31/03/2023;31/03/2024;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;DOTTO COMERCIO DE AUTO PECAS LTDA;93.155.026/0001-90;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01 POWER;20230095610009;28/03/2023;28/03/2023;28/03/2024;EXPIRADO;;INSTITUICIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;POWER SERVICOS EM SEMIREBOQUES LTDA;35.646.532/0001-85;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
05/03;20230072110000;09/03/2023;09/03/2023;09/03/2024;EXPIRADO;BRASIL;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;15;;;;NÃO INFORMADO;DISTRIBUIDORA DE ALIMENTOS SUL FRANGO LTDA - EPP;09.815.588/0001-06;ANGELO JEFERSON MACIEL DOS SANTOS;40861;PESSOA FÍSICA;RS;SANTANA DO LIVRAMENTO
06/03;20230073440003;10/03/2023;10/03/2023;10/03/2024;EXPIRADO;BRASIL;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;15;;;;NÃO INFORMADO;DISTRIBUIDORA DE ALIMENTOS SUL FRANGO LTDA - EPP;09.815.588/0001-06;ANGELO JEFERSON MACIEL DOS SANTOS;40861;PESSOA FÍSICA;RS;SANTANA DO LIVRAMENTO
07/03;20230075500003;13/03/2023;13/03/2023;13/03/2024;EXPIRADO;BRASIL;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;15;;;;NÃO INFORMADO;DISTRIBUIDORA DE ALIMENTOS SUL FRANGO LTDA - EPP;09.815.588/0001-06;ANGELO JEFERSON MACIEL DOS SANTOS;40861;PESSOA FÍSICA;RS;SANTANA DO LIVRAMENTO
10 DIAS LUAN SANTANA;20230089710005;23/03/2023;23/03/2023;23/03/2024;EXPIRADO;BRASIL;VARIADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;CILLA - CIDADE DOS LAGOS PLANEJAMENTO E INVESTIMENTOS IMOBILIARIOS LTDA;34.850.514/0002-39;VICTOR MATEUS GUBERT TEO ***********;48624;40.335.193/0001-56;PR;GUARAPUAVA
1000 VOLTS ÁGUA 01;20230087740004;22/03/2023;22/03/2023;22/03/2024;EXPIRADO;;LOJA ELETROVOLTAICA;COMUM;5;20230087740010|20230087740028|20230087740036|20230087740044|20230087740052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;RICARDO SALOMAO VICENTE;H. PUBLICIDADE EIRELI - ME;21.115.751/0001-23;EDUARDO RAMALHO MIRANDA;16.743.708/0001-72;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;14847;10.272.906/0001-19;SP;FRANCA
1000 VOLTS ÁGUA 15;20230098040009;30/03/2023;30/03/2023;30/03/2024;EXPIRADO;;ENERGIA SOLAR;COMUM;5;20230098040014|20230098040022|20230098040030|20230098040049|20230098040057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;RICARDO SALOMAO VICENTE;;NÃO INFORMADO;41.779.519 DANIELA DE OLIVEIRA SANTIAGO;41.779.519/0001-05;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;14847;10.272.906/0001-19;SP;FRANCA
105 anos;20230072480001;10/03/2023;10/03/2023;10/03/2024;EXPIRADO;BRASIL;Mensagem Aniversário;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;;;;NÃO INFORMADO;NATANAEL ALENCAR TEIXEIRA ***********;34.083.749/0001-61;NATANAEL ALENCAR TEIXEIRA ***********;44060;34.083.749/0001-61;MA;BALSAS
