TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""SANDUBA NOTA 10'";20190178720007;21/05/2019;14/06/2019;21/05/2020;EXPIRADO;;"""SANDUBA NOTA 10""";COMUM;5;20190178720011|20190178720020|20190178720038|20190178720046|20190178720054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;BUFALOS PRODUÇÕES LTDA;GUILBER CLAYTON HIDAKA;DENTSU LATIN AMERICA PROPAGANDA LTDA;23.402.831/0001-95;DISCOVERY NETWORKS BRASIL AGENCIAMENTO E REPRESENTAÇÃO LTDA;07.408.191/0001-74;BUFALOS PRODUÇÕES LTDA;26818;19.991.248/0001-90;SP;BARUERI
"""Sanduba nota 10""";20190178630008;21/05/2019;14/06/2019;21/05/2020;EXPIRADO;;"""Sanduba nota 10""";COMUM;5;20190178630012|20190178630020|20190178630039|20190178630047|20190178630055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BUFALOS PRODUÇÕES LTDA;GUILBER CLAYTON HIDAKA;DENTSU LATIN AMERICA PROPAGANDA LTDA;23.402.831/0001-95;DISCOVERY NETWORKS BRASIL AGENCIAMENTO E REPRESENTAÇÃO LTDA;07.408.191/0001-74;BUFALOS PRODUÇÕES LTDA;26818;19.991.248/0001-90;SP;BARUERI
1 ANO SEM PAGAR PARCELA PREMIUM;20190213890007;13/06/2019;13/06/2019;13/06/2020;EXPIRADO;;CONCESSIONÁRIA VAREJO;COMUM;5;20190213890011|20190213890020|20190213890038|20190213890046|20190213890054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;ON CONTENT FILMES LTDA;CARLOS GUSTAVO LELLIS;LA DESIGN E PROPAGANDA EIRELI;31.972.999/0001-64;PREMIUM VEICULOS LTDA;07.353.206/0006-59;ON CONTENT FILMES LTDA;37801;28.548.077/0001-10;ES;VITORIA
1 ano sem pagar;20190206000000;07/06/2019;07/06/2019;07/06/2020;EXPIRADO;BRASIL;Carros;COMUM;2;20190206000014|20190206000022;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;TAVOLA CMC LTDA;10.459.875/0001-00;DISTRIBUIDORA TRIANGULINA DE VEICULOS SA DISTRIVE;25.421.280/0001-32;UNIQ FILMES AUDIOVISUAL EIRELI;40979;38.529.921/0001-19;MG;UBERABA
1 ano sem pagar Delta;20190209130001;11/06/2019;11/06/2019;11/06/2020;EXPIRADO;;Veiculos;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;JEAN CARLOS OECKSLER;JEAN CARLOS OECKSLER;;NÃO INFORMADO;DELTA VEICULOS LTDA;82.611.567/0001-69;JEAN CARLOS OECKSLER;34277;22.711.553/0001-95;SC;BLUMENAU
10 ANOS DE NOSSA FARMA, 1 FIAT MOBI PRA VOCÊ;20190222290009;19/06/2019;19/06/2019;19/06/2020;EXPIRADO;;MEDICAMENTOS;COMUM;50;20190222290013|20190222290021|20190222290030|20190222290048|20190222290056|20190222290064|20190222290072|20190222290080|20190222290099|20190222290102|20190222290110|20190222290129|20190222290137|20190222290145|20190222290153|20190222290161|20190222290170|20190222290188|20190222290196|20190222290200|20190222290218|20190222290226|20190222290234|20190222290242|20190222290250|20190222290269|20190222290277|20190222290285|20190222290293|20190222290307|20190222290315|20190222290323|20190222290331|20190222290340|20190222290358|20190222290366|20190222290374|20190222290382|20190222290390|20190222290404|20190222290412|20190222290420|20190222290439|20190222290447|20190222290455|20190222290463|20190222290471|20190222290480|20190222290498|20190222290501;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;COLMEIA VÍDEOS LTDA;RODRIGO EDUARDO GUISS MACIEL;;NÃO INFORMADO;CWG COMUNICACAO E MARKETING LTDA - ME;10.665.690/0001-51;COLMEIA VÍDEOS LTDA;42234;32.223.852/0001-34;PR;TOLEDO
10 MINUTOS DENGUE;20190215520002;14/06/2019;14/06/2019;14/06/2020;EXPIRADO;;PRESTAÇÃO DE SERVIÇO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;OSMAN DA SILVA QUINTANILHA ***********;OSMAN DA SILVA QUINTANILHA;TINOCO MACHADO COMERCIO E REPRESENTACOES LTDA - EPP;32.014.078/0001-51;PREFEITURA MUNICIPAL DE CAMPOS DOS GOYTACAZES;29.116.894/0001-61;OSMAN DA SILVA QUINTANILHA ***********;39024;18.284.936/0001-57;RJ;CAMPOS DOS GOYTACAZES
13º Tô Pego;20190222810002;20/06/2019;29/06/2019;20/06/2020;EXPIRADO;;Torneio de Pesca Esportiva de Goiânia;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;13.125.139 CLAUDIO BUENO DA SILVA;CLAUDIO BUENO DA SILVA;;NÃO INFORMADO;LAGO VERDE EMPREENDIMENTOS E LAZER;02.702.340/0001-90;13.125.139 CLAUDIO BUENO DA SILVA;19531;13.125.139/0001-03;GO;HIDROLANDIA
15 ABC TEASER UBE;20190221490004;19/06/2019;19/06/2019;19/06/2020;EXPIRADO;;Varejo;COMUM;5;20190221490019|20190221490027|20190221490035|20190221490043|20190221490051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;STUDIO MGA FILMES LTDA;GRENER ESTEVES DE ALCANTARA;C.A.P.P-CLAY ABREU PUBLICIDADE E PROPAGANDA LTDA - ME;03.491.817/0001-06;ADICAO DISTRIBUICAO EXPRESS LTDA;04.149.637/0054-07;STUDIO MGA FILMES LTDA;20632;08.510.610/0001-47;MG;UBERLANDIA
15 Anos;20190223540009;21/06/2019;21/06/2019;21/06/2020;EXPIRADO;;Institucional;COMUM;5;20190223540013|20190223540021|20190223540030|20190223540048|20190223540056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;CNG JORNAL E TELEVISÃO LTDA;FABIO COVATTI;;NÃO INFORMADO;CNG JORNAL E TELEVISÃO LTDA;06.034.348/0001-86;CNG JORNAL E TELEVISÃO LTDA;3182;06.034.348/0001-86;RS;PASSO FUNDO
15 Augustus;20190199440003;04/06/2019;04/06/2019;04/06/2020;EXPIRADO;;institucional;COMUM;10;20190199440018|20190199440026|20190199440034|20190199440042|20190199440050|20190199440069|20190199440077|20190199440085|20190199440093|20190199440107;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;MARCIA AUGUSTA DE PIZZA;M. A. DE PIZZA - PUBLICIDADE - ME;22.792.944/0001-81;F. AUGUSTO PEREIRA E CIA. LTDA.;26.725.253/0001-16;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 festa da gastronomia;20190212230003;13/06/2019;13/06/2019;13/06/2020;EXPIRADO;;festa;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CINEBRASIL PRODUCOES E ENTRETENIMENTO LTDA;PEDRO LUIZ RIBEIRO;FLB PUBLICIDADE E PROPAGANDA LTDA - ME;20.770.179/0001-73;PREFEITURA MUNICIPAL DE NOVA VENEZA;82.916.826/0001-60;CINEBRASIL PRODUCOES E ENTRETENIMENTO LTDA;30929;22.975.781/0001-72;SC;CRICIUMA
15ª Festa Nacional da Mandioca;20190232920005;27/06/2019;27/06/2019;27/06/2020;EXPIRADO;;Festa da Mandioca;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;12.074.588 RAFAEL SALAZAR DE OLIVEIRA;RAFAEL SALAZAR DE OLIVEIRA;PLANOA COMUNICAÇÃO E MARKETING EIRELI -ME;18.834.352/0001-08;MUNICIPIO DE PADRE CARVALHO;01.612.490/0001-40;12.074.588 RAFAEL SALAZAR DE OLIVEIRA;37117;12.074.588/0001-07;MG;MONTES CLAROS
19º EXPOCAMPO;20190220460004;19/06/2019;19/06/2019;19/06/2020;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THAMIRES MOREIRA PORTELA ***********;ADAILSON FRANCISCO DE ALMEIDA;NAVIO RODRIGUES - ME;02.453.664/0001-31;PREFEITURA MUNICIPAL DE CAMPO ALEGRE DE GOIAS;01.763.614/0001-98;THAMIRES MOREIRA PORTELA ***********;20781;14.954.264/0001-99;GO;CATALAO
1º ARRAIÁ DA CULTURA;20190224480000;24/06/2019;24/06/2019;24/06/2020;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;ROZENO E CABRAL LTDA;GESSE CABRAL GUIMARAES FILHO;OP COMUNICACAO LTDA;15.021.691/0001-87;PREFEITURA MUNICIPAL DE JATAI;01.165.729/0001-80;ROZENO E CABRAL LTDA;42324;30.728.447/0001-42;GO;JATAI
