TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""GREEN PATH A""";20220014520004;17/01/2022;27/01/2022;17/01/2023;EXPIRADO;;Heineken;COMUM;5;20220014520010|20220014520028|20220014520036|20220014520044|20220014520052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;ICONOCLAST PRODUÇÕES AUDIOVISUAIS LTDA;IAN RUSCHEL FERRAO;PUBLICIS BRASIL COMUNICACAO LTDA;74.561.580/0001-22;CERVEJARIAS KAISER BRASIL LTDA;19.900.000/0024-62;ICONOCLAST PRODUÇÕES AUDIOVISUAIS LTDA;45511;36.411.343/0001-96;SP;SAO PAULO
02.361.720/0001-08;20220006580001;10/01/2022;22/01/2022;10/01/2023;EXPIRADO;;CONCESSIONÁRIA DE VEÍCULOS;TELEVENDA / INFOMERCIAL;50;20220006580017|20220006580025|20220006580033|20220006580041|20220006580050|20220006580068|20220006580076|20220006580084|20220006580092|20220006580106|20220006580114|20220006580122|20220006580130|20220006580149|20220006580157|20220006580165|20220006580173|20220006580181|20220006580190|20220006580203|20220006580211|20220006580220|20220006580238|20220006580246|20220006580254|20220006580262|20220006580270|20220006580289|20220006580297|20220006580300|20220006580319|20220006580327|20220006580335|20220006580343|20220006580351|20220006580360|20220006580378|20220006580386|20220006580394|20220006580408|20220006580416|20220006580424|20220006580432|20220006580440|20220006580459|20220006580467|20220006580475|20220006580483|20220006580491|20220006580505;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;JOSINALDO DE SOUZA SANTOS - EPP;JOSINALDO DE SOUZA SANTOS;DOM CRIATIVO COMUNICACAO INTEGRADA LTDA - ME;22.850.609/0001-92;IMPERIAL MOTORES LTDA;02.361.720/0001-08;JOSINALDO DE SOUZA SANTOS;3650;06.863.706/0001-63;PE;PETROLINA
07.349.153/0001-98;20220000380000;03/01/2022;03/01/2022;03/01/2023;EXPIRADO;;colchões;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;HEITOR PERGHER PRODUCOES;HEITOR PERGHER;;NÃO INFORMADO;ARQUITETURA DO SONO COMERCIO DE COLCHOES LTDA - ME;07.349.153/0001-98;HEITOR PERGHER PRODUCOES;46004;34.164.425/0001-58;SC;FLORIANOPOLIS
0km30-2022;20220018380002;20/01/2022;20/01/2022;20/01/2023;EXPIRADO;;Carro;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DT DESIGN LTDA;FELIPE DE CASTRO SANCHES;DT DESIGN LTDA;97.548.962/0001-11;TOYOSERRA VEICULOS LTDA.;32.565.848/0001-54;DT DESIGN LTDA;35961;97.548.962/0001-11;RJ;NOVA FRIBURGO
100 anos de modernismo negro;20220026310000;27/01/2022;27/01/2022;27/01/2023;EXPIRADO;;Festa Literária das Periferias - FLUP;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NFILMES PRODUCOES ARTISTICAS LTDA;FAUSTO HENRIQUE SILVA VILLANOVA;;NÃO INFORMADO;ACEC - ASSOCIAÇÃO CULTURAL DE ESTUDOS CONTEMPORÂNEOS;30.119.036/0001-50;NFILMES PRODUCOES ARTISTICAS LTDA;23060;11.986.156/0001-00;RJ;RIO DE JANEIRO
15 ANOS SALVADOR SHOPPING;20220002960004;05/01/2022;08/01/2022;05/01/2023;EXPIRADO;;Institucional;COMUM;5;20220002960010|20220002960028|20220002960036|20220002960044|20220002960052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;60;DMTZ MARKETING E SOLUÇÕES LTDA;FABIO JOSE RIBEIRO DE SOUZA;MORYA COMUNICACAO E PROPAGANDA LTDA;15.250.483/0001-50;FUNDO DE PROMOCAO COLETIVAS DO SALVADOR SHOPPING;08.821.271/0001-10;DMTZ MARKETING E SOLUÇÕES LTDA;48001;27.449.371/0001-01;BA;SALVADOR
15 ANOS SSA SHOPPING;20220014160008;17/01/2022;18/01/2022;17/01/2023;EXPIRADO;;SHOPPING;COMUM;5;20220014160013|20220014160021|20220014160030|20220014160048|20220014160056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);60;DMTZ MARKETING E SOLUÇÕES LTDA;FABIO JOSE RIBEIRO DE SOUZA;MORYA COMUNICACAO E PROPAGANDA LTDA;15.250.483/0001-50;FUNDO DE PROMOCAO COLETIVAS DO SALVADOR SHOPPING;08.821.271/0001-10;DMTZ MARKETING E SOLUÇÕES LTDA;48001;27.449.371/0001-01;BA;SALVADOR
15 Mana_A;20220019530008;21/01/2022;21/01/2022;21/01/2023;EXPIRADO;;Ofertas;COMUM;50;20220019530013|20220019530021|20220019530030|20220019530048|20220019530056|20220019530064|20220019530072|20220019530080|20220019530099|20220019530102|20220019530110|20220019530129|20220019530137|20220019530145|20220019530153|20220019530161|20220019530170|20220019530188|20220019530196|20220019530200|20220019530218|20220019530226|20220019530234|20220019530242|20220019530250|20220019530269|20220019530277|20220019530285|20220019530293|20220019530307|20220019530315|20220019530323|20220019530331|20220019530340|20220019530358|20220019530366|20220019530374|20220019530382|20220019530390|20220019530404|20220019530412|20220019530420|20220019530439|20220019530447|20220019530455|20220019530463|20220019530471|20220019530480|20220019530498|20220019530501;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;JULIO CESAR DE OLIVEIRA ME;14.436.777/0001-08;APURINA COMERCIO DE CALCADOS - EIRELI - EPP;12.291.553/0001-20;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
150 ANOS;20220029080005;31/01/2022;31/01/2022;31/01/2023;EXPIRADO;;CAMPANHA;COMUM;3;20220029080010|20220029080029|20220029080037;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);5;RGB FILMES LTDA - ME;SEBASTIAO MARCOS GALVAO;MOVIMENTO PRODUÇÕES E MARKETING;17.489.954/0001-02;POCOS DE CALDAS PREFEITURA;18.629.840/0001-83;RGB FILMES LTDA - ME;21503;07.591.442/0001-07;MG;POCOS DE CALDAS
15ª CooperShow - O agro não para;20220010950004;13/01/2022;13/01/2022;13/01/2023;EXPIRADO;;15ª CooperShow;COMUM;5;20220010950010|20220010950028|20220010950036|20220010950044|20220010950052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;SINAPSE FILMES LTDA;RAPHAEL MARQUES CORREIA;NOVA MCP COMUNICACAO LTDA;68.164.219/0001-60;COOPERATIVA DOS CAFEICULTORES DA MÉDIA SOROCABANA LTDA;46.844.338/0001-20;SINAPSE FILMES LTDA;39216;29.955.059/0001-15;SP;SAO PAULO
