TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
""" Sabores do Nono à gosto """;20220271670005;15/08/2022;15/08/2022;15/08/2023;EXPIRADO;;VIDEO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SELENA SOARES MAGALHAES ***********;CARLOS ALEXANDRE GONCALVES SENNO;SELENA SOARES MAGALHAES ***********;30.874.707/0001-98;TV RECORD DE FRANCA;46.721.148/0004-69;SELENA SOARES MAGALHAES ***********;40677;30.874.707/0001-98;SP;RIBEIRAO PRETO
0001 VAICULAÇÃO DE VT;20220254180003;29/07/2022;04/08/2022;29/07/2023;EXPIRADO;;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LUCIANO PEIXINHO CAMPOS;LUCIANO PEIXINHO CAMPOS;NILSON COSTA MENDES;19.979.638/0001-44;CLEAN HIGIENIZACAO DE TEXTEIS EIRELI;27.837.083/0001-24;LUCIANO PEIXINHO CAMPOS;46370;33.486.227/0001-48;PE;PETROLINA
01 CRESOL COOP PJ 02 CRESOL COOP ECHO 03 CRESOL COOP FAMILIA;20220256420001;02/08/2022;06/08/2022;02/08/2023;EXPIRADO;;Cresol Baser;COMUM;5;20220256420017|20220256420025|20220256420033|20220256420041|20220256420050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;TAKE 87 PRODUCOES - EIRELI;MORACY JACQUES JUNIOR;AGMIDIA COMUNICACAO LTDA - ME;14.657.622/0001-00;COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERACAO SOLIDARIA - CENTRAL CRESOL BASER;01.401.771/0001-53;TAKE 87 PRODUCOES - EIRELI;45774;36.686.856/0001-00;PR;MARINGA
01 ISRAEL E RODOLFFO;20220280870003;22/08/2022;22/08/2022;22/08/2023;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;ANTONIO AUGUSTO ALVES AMARO;95.169.769/0001-44;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01 Inauguração;20220276200007;17/08/2022;17/08/2022;17/08/2023;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;SIMONE MARIA KOVALESKI SARTORI;13.892.454/0001-66;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
02 TOC TOC;20220296480005;31/08/2022;31/08/2022;31/08/2023;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;SIMONE MARIA KOVALESKI SARTORI;13.892.454/0001-66;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
04 spengler;20220272330003;15/08/2022;15/08/2022;15/08/2023;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;SPENGLER S.A.;95.425.542/0006-27;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
07 DE SETEMBRO EM FAMÍLIA;20220277400000;18/08/2022;18/08/2022;18/08/2023;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CAJU PUBLICIDADE LTDA - ME;SIDNEY CARVALHO DE LIMA;CAJU PUBLICIDADE LTDA - ME;21.107.640/0001-75;CAJU PUBLICIDADE LTDA - ME;21.107.640/0001-75;CAJU PUBLICIDADE LTDA - ME;40912;21.107.640/0001-75;BA;JUAZEIRO
101 COLATINA;20220277290000;18/08/2022;18/08/2022;18/08/2023;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;G. OLIVEIRA SANDES STORCHE- ESTUDIO COMUNICAÇÃO - ME;EMERSON FAGUNDES STORCHE;;NÃO INFORMADO;VIDEO EXPRESS LTDA;32.435.315/0001-58;G. OLIVEIRA SANDES STORCHE- ESTUDIO COMUNICAÇÃO - ME;24421;18.162.501/0001-30;ES;NOVA VENECIA
12X BAR AGOSTO;20220255100003;01/08/2022;01/08/2022;01/08/2023;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0021-45;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
