TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#EUVALORIZO;20180247130005;05/07/2018;07/07/2018;05/07/2019;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SHOWLIVRE.COM PRODUÇÕES S.A.;WALTER FRANCISCO DE ABREU;DPTO COMUNICACAO LTDA - EPP;60.264.702/0001-04;ASSOCIACAO DE OBSTETRICIA E GINECOLOGIA DO ESTADO DE SAO PAULO;62.261.888/0001-73;SHOWLIVRE.COM PRODUÇÕES S.A.;26482;18.002.603/0001-98;SP;SAO PAULO
01-18_NOGUEIRAMOVEIS;20180251270002;10/07/2018;10/07/2018;10/07/2019;EXPIRADO;;Comércio varejista de móveis;COMUM;2;20180251270017|20180251270025;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;V C P ROSA AUDIO E VIDEO;VALERIO CRISTIANO PEREIRA ROSA;;NÃO INFORMADO;J. DE CARVALHO NOGUEIRA MOVEIS EIRELI;28.044.169/0001-62;V C P ROSA AUDIO E VIDEO;36777;27.964.909/0001-16;PR;MARINGA
03.08.18;20180281650008;31/07/2018;31/07/2018;31/07/2019;EXPIRADO;;Varejo;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);15;SET VIDEO PRODUÇÕES LTDA;DANIELE GIRELLI;M. V COMUNICACAO E PLANEJAMENTO LTDA;01.962.760/0001-42;REDEMS - ASSOCIACAO REDE SUPER ECONOMICA DE SUPERMERCADOS DO;04.031.339/0001-06;SET VIDEO PRODUÇÕES LTDA;22277;15.489.382/0001-36;MS;CAMPO GRANDE
06A 1807 ATACADAO;20180249400000;06/07/2018;14/07/2018;06/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180249400014|20180249400022|20180249400030|20180249400049|20180249400057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
1 REAL DONNA;20180252080002;10/07/2018;10/07/2018;10/07/2019;EXPIRADO;;SAPATOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;LUCAS HEINLE PREIGSCHADT;LUCAS HEINLE PREIGSCHADT;;NÃO INFORMADO;FRANCA & BANDEIRA COMERCIO DE CALCADOS LTDA - EPP;07.488.255/0001-94;LUCAS HEINLE PREIGSCHADT;21839;15.362.815/0001-98;RS;SANTA MARIA
11A 1807 ATACADAO;20180253030009;11/07/2018;19/07/2018;11/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180253030013|20180253030021|20180253030030|20180253030048|20180253030056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
11B 1807 ATACADAO;20180253070000;11/07/2018;19/07/2018;11/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180253070015|20180253070023|20180253070031|20180253070040|20180253070058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
11C 1807 ATACADAO;20180253130003;11/07/2018;19/07/2018;11/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180253130018|20180253130026|20180253130034|20180253130042|20180253130050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
14ª FESTA NACIONAL DA MANDIOCA;20180248520001;05/07/2018;05/07/2018;05/07/2019;EXPIRADO;;FESTA DA MANDIOCA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;12.074.588 RAFAEL SALAZAR DE OLIVEIRA;RAFAEL SALAZAR DE OLIVEIRA;D S PUBLICIDADE E PRODUCOES DE EVENTOS LTDA - ME;12.371.079/0001-46;MUNICIPIO DE PADRE CARVALHO;01.612.490/0001-40;12.074.588 RAFAEL SALAZAR DE OLIVEIRA;37117;12.074.588/0001-07;MG;MONTES CLAROS
156 AJUDE A PREFEITURA;20180242240007;02/07/2018;02/07/2018;02/07/2019;EXPIRADO;;Prefeitura;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GTV PRODUÇÕES AUDIOVISUAIS LTDA;JOSE ANTONIO VALENTE;VERSAO BR COMUNICACAO E MARKETING LTDA - EPP;04.491.116/0001-21;MUNICIPIO DE PIRACICABA;46.341.038/0001-29;GTV PRODUÇÕES AUDIOVISUAIS LTDA;18479;13.281.112/0001-00;SP;RIBEIRAO PRETO
15H CONST JUL18;20180252730007;11/07/2018;11/07/2018;11/07/2019;EXPIRADO;;Materiais de construção;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MOBILE FILMES PRODUCOES E CONSTRUCOES EIRELI;LEANDRO HENRIQUE DE OLIVEIRA;TERRA BRASILIS MARKETING E COMUNICACAO LTDA - EPP;07.284.127/0001-29;ADALBERTO BENTO DA SILVA;01.917.194/0003-19;MOBILE FILMES PRODUCOES E CONSTRUCOES EIRELI;34620;26.363.068/0001-29;GO;RIO VERDE
17A 1807 ATACADAO;20180261820005;17/07/2018;25/07/2018;17/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180261820010|20180261820028|20180261820036|20180261820044|20180261820052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
19 REAIS;20180265120008;18/07/2018;18/07/2018;18/07/2019;EXPIRADO;;ÓTICA;COMUM;3;20180265120012|20180265120020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;A. S. CALABRE NETO & CIA. LTDA;ALFREDO SORIA CALABRE JUNIOR;V & ANG PROPAGANDA LTDA;03.701.861/0001-95;HENRIQUE SOARES MARTINS;07.327.567/0001-16;A. S. CALABRE NETO & CIA. LTDA;790;05.096.228/0001-40;SP;SANTOS
2 FEIRÃO MATRIZ;20180244470000;04/07/2018;04/07/2018;04/07/2019;EXPIRADO;;LOJA DE MATERIAIS DE CONSTRUÇÃO;COMUM;10;20180244470014|20180244470022|20180244470030|20180244470049|20180244470057|20180244470065|20180244470073|20180244470081|20180244470090|20180244470103;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SET FILMES & PRODUCOES LTDA;ANDRE SAMPAIO UCHOA;A&D COMUNICACAO E MARKETING LTDA - ME;20.316.466/0001-08;TROPICAL MATERIAIS DE CONSTRUCAO LTDA;23.069.651/0001-33;SET FILMES & PRODUCOES LTDA;27351;20.316.187/0001-44;AP;MACAPA
20 ANOS;20180265130003;18/07/2018;18/07/2018;18/07/2019;EXPIRADO;;INSTITUCIONAL;COMUM;50;20180265130018|20180265130026|20180265130034|20180265130042|20180265130050|20180265130069|20180265130077|20180265130085|20180265130093|20180265130107|20180265130115|20180265130123|20180265130131|20180265130140|20180265130158|20180265130166|20180265130174|20180265130182|20180265130190|20180265130204|20180265130212|20180265130220|20180265130239|20180265130247|20180265130255|20180265130263|20180265130271|20180265130280|20180265130298|20180265130301|20180265130310|20180265130328|20180265130336|20180265130344|20180265130352|20180265130360|20180265130379|20180265130387|20180265130395|20180265130409|20180265130417|20180265130425|20180265130433|20180265130441|20180265130450|20180265130468|20180265130476|20180265130484|20180265130492|20180265130506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;VALDEMIR PEDRO DA SILVA & CIA LTDA - ME;VLADIMIR PEDRO DA SILVA;META PROPAGANDA LTDA - EPP;78.846.540/0001-88;AVENORTE AVICOLA CIANORTE LTDA;01.682.147/0001-71;VALDEMIR PEDRO DA SILVA & CIA LTDA - ME;25606;09.036.168/0001-21;PR;MARINGA
20 SEGUNDOS CINEMA;20180236550008;27/06/2018;06/07/2018;27/06/2019;EXPIRADO;;VINHOS;COMUM;10;20180236550012|20180236550020|20180236550039|20180236550047|20180236550055|20180236550063|20180236550071|20180236550080|20180236550098|20180236550101;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;20;ARLINDO RECH JUNIOR;ARLINDO RECH JUNIOR;E-21AGENCIA DE MULTICOMUNICACAO LTDA;90.180.910/0001-96;VINICOLA SALTON S.A.;87.547.428/0001-37;SUBLIME COMUNICAÇÃO LTDA;15303;09.485.440/0001-50;RS;CAXIAS DO SUL
2018;20180261180006;16/07/2018;27/07/2018;16/07/2019;EXPIRADO;;VEICULOS;COMUM;50;20180261180010|20180261180029|20180261180037|20180261180045|20180261180053|20180261180061|20180261180070|20180261180088|20180261180096|20180261180100|20180261180118|20180261180126|20180261180134|20180261180142|20180261180150|20180261180169|20180261180177|20180261180185|20180261180193|20180261180207|20180261180215|20180261180223|20180261180231|20180261180240|20180261180258|20180261180266|20180261180274|20180261180282|20180261180290|20180261180304|20180261180312|20180261180320|20180261180339|20180261180347|20180261180355|20180261180363|20180261180371|20180261180380|20180261180398|20180261180401|20180261180410|20180261180428|20180261180436|20180261180444|20180261180452|20180261180460|20180261180479|20180261180487|20180261180495|20180261180509;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;NOBRE PROPAGANDA S/S LTDA - EPP;03.328.797/0001-49;METRONORTE COMERCIAL DE VEICULOS LTDA;05.035.532/0004-20;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2018 - MULTIMARCAS MARAJÓ;20180250870006;09/07/2018;09/07/2018;09/07/2019;EXPIRADO;;Veículos;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;ANA PAULA ROSA BENA ***********;THIAGO HENRIQUE BENA;M2 - PROPAGANDA E MARKETING S/S LTDA - ME;05.867.314/0001-00;MARAJO BELLA VIA AUTOMOVEIS LTDA;86.986.296/0001-87;ANA PAULA ROSA BENA ***********;39905;30.291.398/0001-23;PR;LONDRINA
2018 - Pós Vendas Fiat;20180250890007;09/07/2018;09/07/2018;09/07/2019;EXPIRADO;;Serviços;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;ANA PAULA ROSA BENA ***********;THIAGO HENRIQUE BENA;M2 - PROPAGANDA E MARKETING S/S LTDA - ME;05.867.314/0001-00;MARAJO BELLA VIA AUTOMOVEIS LTDA;86.986.296/0001-87;ANA PAULA ROSA BENA ***********;39905;30.291.398/0001-23;PR;LONDRINA
2018 CASA DO FOGAO;20180248810000;06/07/2018;06/07/2018;06/07/2019;EXPIRADO;;Equipamentos para cozinha residencial e industrial, utensílios domésticos, acessórios e peças;COMUM;16;20180248810065|20180248810073|20180248810081|20180248810090|20180248810103|20180248810111;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;TIAGO BATISTELA DE CERQUEIRA ***********;TIAGO BATISTELA DE CERQUEIRA;;NÃO INFORMADO;EDMAN EMILIO GALLI E FILHOS LTDA ME;81.327.066/0001-92;TIAGO BATISTELA DE CERQUEIRA ***********;23619;17.465.858/0001-24;SC;JOINVILLE
20A 1807 ATACADAO;20180267430004;20/07/2018;25/07/2018;20/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180267430019|20180267430027|20180267430035|20180267430043|20180267430051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
20B 1807 ATACADAO;20180267460000;20/07/2018;25/07/2018;20/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180267460015|20180267460023|20180267460031|20180267460040|20180267460058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
20C 1807 ATACADAO;20180267500002;20/07/2018;25/07/2018;20/07/2019;EXPIRADO;;VAREJO;COMUM;5;20180267500017|20180267500025|20180267500033|20180267500041|20180267500050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
