TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Elemento 02""";20230476240002;23/12/2023;11/01/2024;23/12/2024;EXPIRADO;;Institucional;COMUM;5;20230476240018|20230476240026|20230476240034|20230476240042|20230476240050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DAMASCO FILMES LTDA;JOAO VICENTE SIMI LIMA;TECH AND SOUL COMUNICACAO E MARKETING LTDA - EPP;27.019.739/0001-00;B3 S.A. - BRASIL, BOLSA, BALCAO;09.346.601/0001-25;DAMASCO FILMES LTDA;12803;05.626.923/0001-77;SP;SAO PAULO
"""Elemento 02""";20230476240002;23/12/2023;11/01/2024;23/12/2024;EXPIRADO;;Institucional;COMUM;5;20230476240018|20230476240026|20230476240034|20230476240042|20230476240050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DAMASCO FILMES LTDA;EDUARDO ANTONIO REBELO MARTINS;TECH AND SOUL COMUNICACAO E MARKETING LTDA - EPP;27.019.739/0001-00;B3 S.A. - BRASIL, BOLSA, BALCAO;09.346.601/0001-25;DAMASCO FILMES LTDA;12803;05.626.923/0001-77;SP;SAO PAULO
#CHAMAOGALVÃO;20240012760008;12/01/2024;12/01/2024;12/01/2025;EXPIRADO;;VAREJO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;L. A. PEREIRA PRODUCOES;LUIZ ANTONIO PEREIRA;ALL PROPAGANDA;32.684.031/0001-03;POSTO DE BATERIAS GALVAO LTDA;03.209.301/0001-18;L. A. PEREIRA PRODUCOES;41577;30.929.596/0001-70;MT;CUIABA
#FAZ SENAC - SENAC RR;20240015220004;16/01/2024;16/01/2024;16/01/2025;EXPIRADO;;SERVIÇO SOCIAL;COMUM;5;20240015220010|20240015220028|20240015220036|20240015220044|20240015220052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;RAIANY MARIA TOLEDO;AZURE PROPAGANDA EIRELI - EPP;20.491.368/0001-07;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;03.647.980/0001-07;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;43034;10.268.104/0001-35;SP;MATAO
03 VAREJO BAIANAO;20240023050007;23/01/2024;26/01/2024;23/01/2025;EXPIRADO;;03 VAREJO BAIANAO;COMUM;50;20240023050012|20240023050020|20240023050039|20240023050047|20240023050055|20240023050063|20240023050071|20240023050080|20240023050098|20240023050101|20240023050110|20240023050128|20240023050136|20240023050144|20240023050152|20240023050160|20240023050179|20240023050187|20240023050195|20240023050209|20240023050217|20240023050225|20240023050233|20240023050241|20240023050250|20240023050268|20240023050276|20240023050284|20240023050292|20240023050306|20240023050314|20240023050322|20240023050330|20240023050349|20240023050357|20240023050365|20240023050373|20240023050381|20240023050390|20240023050403|20240023050411|20240023050420|20240023050438|20240023050446|20240023050454|20240023050462|20240023050470|20240023050489|20240023050497|20240023050500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LAMPARINA ANIMACAO E PRODUCAO DE VIDEOS LTDA;ADRIANO FONTES PASSOS;;NÃO INFORMADO;RAFAEL BACETTO LTDA;36.213.646/0001-02;LAMPARINA ANIMACAO E PRODUCAO DE VIDEOS LTDA;21880;15.667.476/0001-58;SE;ARACAJU
10 - VENDAS - 04/02/24;20240024120009;24/01/2024;24/01/2024;24/01/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240024120014|20240024120022;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 11/02/24;20240029900002;29/01/2024;29/01/2024;29/01/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240029900018|20240029900026;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 28/01/24;20240016060000;16/01/2024;16/01/2024;16/01/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20240016060016|20240016060024|20240016060032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 E CIA AULA 01;20240031560000;30/01/2024;30/01/2024;30/01/2025;EXPIRADO;;INSTITUCIONAL;COMUM;5;20240031560016|20240031560024|20240031560032|20240031560040|20240031560059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TELEVISAO CONQUISTA LTDA;BRUNO HENRIQUE GOMES BRITO;;NÃO INFORMADO;10 & CIA COMERCIO ATACADISTA E VAREJISTA DE UTILIDADES DOMESTICAS IMPORTACAO LTDA;09.131.653/0005-08;TELEVISAO CONQUISTA LTDA;4062;16.314.163/0001-89;BA;VITORIA DA CONQUISTA
10 VESTIBULAR 2024;20240013170000;12/01/2024;12/01/2024;12/01/2025;EXPIRADO;;INSTITUCIONAL;COMUM;5;20240013170015|20240013170023|20240013170031|20240013170040|20240013170058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;LUCENA & PEREIRA AUDIO VISUAL LTDA;ROQUE SAMUEL PEREIRA;CASA BRASIL COMUNICACAO ESTRATEGICA LTDA - EPP;08.050.108/0001-09;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI;03.783.850/0001-00;LUCENA & PEREIRA AUDIO VISUAL LTDA;53887;24.550.149/0001-02;GO;GOIANIA
