TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
CTG Construções;20160082940006;10/03/2016;10/03/2016;10/03/2017;EXPIRADO;;construtora;COMUM;5;20160082940010|20160082940029|20160082940037|20160082940045|20160082940053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO LUZ DA SILVA PUBLICIDADE;THIAGO LUZ DA SILVA;THIAGO LUZ DA SILVA PUBLICIDADE;15.449.641/0001-03;C.T.G. CONSTRUCOES TECNICAS GARBOSSA LTDA - ME;08.217.449/0001-18;THIAGO LUZ DA SILVA PUBLICIDADE;23325;15.449.641/0001-03;SP;SAO JOAO DA BOA VISTA
"""Campanha outono/inverno 2016 - Cravo&Canela 1""";20160056420009;22/02/2016;01/03/2016;22/02/2017;EXPIRADO;;Calçado;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);15;LUCAS VALENTE CARVALHO DA SILVA;LUCAS VALENTE CARVALHO DA SILVA;;NÃO INFORMADO;INDUSTRIA DE CALCADOS WEST COAST LTDA;91.938.712/0001-01;LUCAS VALENTE CARVALHO DA SILVA;31871;22.195.520/0001-30;SP;SAO PAULO
"""VISITE O TEXAS""";20160056340005;22/02/2016;04/03/2016;22/02/2017;EXPIRADO;ESTADOS UNIDOS;site;COMUM;5;20160056340010|20160056340028|20160056340036|20160056340044|20160056340052;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;OUTROS MERCADOS;15;;;ATHOS COMUNICACAO LTDA - ME;96.497.250/0001-58;TEXAS TOURISMO;PESSOA FÍSICA;GRUPO MIDIA PUBLICIDADES E EVENTOS LTDA - ME;15311;10.366.686/0001-92;AM;MANAUS
#Pensou Boulevard;20160096350001;21/03/2016;21/03/2016;21/03/2017;EXPIRADO;;shopping;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FELIPE DE ARAUJO CAVACA;FELIPE DE ARAUJO CAVACA;PAO CRIACAO COMUNICACAO LTDA - ME;05.139.881/0001-40;VERTICO BAURU EMPREENDIMENTO IMOBILIARIO S.A.;10.193.021/0001-24;FELIPE DE ARAUJO CAVACA;20676;14.246.225/0001-37;SP;BAURU
#ZIKAZERO;20160055010001;22/02/2016;03/03/2016;22/02/2017;EXPIRADO;;UTILIDADE PUBLICA;COMUM;2;20160055010016|20160055010024;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;HEAD PRODUÇÃO DE FILMES, VIDEOS E FOTOS LTDA - ME;LUIZ EUGENIO CARDOSO DA SILVA;FIELDS COMUNICACAO LTDA;03.509.498/0001-00;DEPARTAMENTO DE GESTAO INTERNA;02.973.091/0001-77;HEAD PRODUÇÃO DE FILMES, VIDEOS E FOTOS LTDA - ME;20859;14.520.791/0001-95;DF;BRASILIA
#quemvemrecomenda;20160060530000;25/02/2016;08/03/2016;25/02/2017;EXPIRADO;;COMEMORATIVO;COMUM;5;20160060530014|20160060530022|20160060530030|20160060530049|20160060530057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;GUERRILHA FILMES LTDA;HERMANO PINHO TARANTO;LOGGIA - COMUNICACAO PLANEJADA LTDA - EPP;02.245.775/0001-52;PATOLOGIA CLÍNICA SÃO MARCOS LTDA;16.740.086/0001-29;GUERRILHA FILMES LTDA;20585;13.891.678/0001-53;MG;BELO HORIZONTE
#tafavoravel;20160076880005;08/03/2016;08/03/2016;08/03/2017;EXPIRADO;;Automóveis;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;FELIPE CELSO BALISTA PRODUÇÃO DE VÍDEO - ME;FELIPE CELSO BALISTA;MACOST BRASIL COMUNICACAO E MARKETING LTDA - ME;07.609.198/0001-54;CHEMARAUTO VEICULOS LTDA;50.435.064/0001-93;FELIPE CELSO BALISTA PRODUÇÃO DE VÍDEO - ME;28154;21.244.468/0001-00;SP;TAUBATE
007 Contra Spectre VOD;20160055700008;22/02/2016;03/03/2016;22/02/2017;EXPIRADO;;007 Contra Spectre;COMUM;1;20160055700012;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);MANUEL PONTUAL DE ARRUDA FALCAO;;NÃO INFORMADO;TELECINE PROGRAMACAO DE FILMES LTDA;00.252.848/0001-08;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
03ª SEMANA DO EMPREENDEDORISMO;20160067680007;01/03/2016;01/03/2016;01/03/2017;EXPIRADO;;SERVIÇO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GENRO & JARENTCHUK LTDA;ANDREI JARENTCHUK;;NÃO INFORMADO;MUNICIPIO DE ERECHIM;87.613.477/0001-20;GENRO & JARENTCHUK LTDA;3002;06.651.086/0001-07;RS;ERECHIM
04 dias de loucura stz AM;20160064210000;29/02/2016;11/03/2016;28/02/2017;EXPIRADO;;Promocional;COMUM;5;20160064210014|20160064210022|20160064210030|20160064210049|20160064210057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;V8 VIDEO PRODUCOES LTDA;MAICKELL HENRIQUE SILVESTRE;ONEWG MULTICOMUNICACAO LTDA.;85.229.755/0001-15;CALCENTER - CALCADOS CENTRO-OESTE LTDA;15.048.754/0075-25;V8 VIDEO PRODUCOES LTDA;7097;08.387.976/0001-70;SC;CHAPECO
10 DOS 10 TELECINE PLAY;20160090310008;15/03/2016;28/03/2016;15/03/2017;EXPIRADO;;10 DOS 10 TELECINE PLAY;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);MANUEL PONTUAL DE ARRUDA FALCAO;;NÃO INFORMADO;TELECINE PROGRAMACAO DE FILMES LTDA;00.252.848/0001-08;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
10 SEGUNDOS;20160053940001;19/02/2016;01/03/2016;19/02/2017;EXPIRADO;;"VT 10""";COMUM;5;20160053940016|20160053940024|20160053940032|20160053940040|20160053940059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;MANGA ROSA FILMES LTDA;CARLOS MANUEL FERNANDES CARMO;AGENCIA AMA DE PUBLICIDADE SOCIEDADE SIMPLES LTDA - EPP;09.145.155/0001-90;DROGARIA MAIS ECONOMICA S.A.;94.296.175/0001-31;MANGA ROSA FILMES LTDA;14623;10.438.390/0001-30;RS;PORTO ALEGRE
10 anos FAP;20160079910002;09/03/2016;09/03/2016;09/03/2017;EXPIRADO;;Faculdade Paraíso;COMUM;20;20160079910017|20160079910025|20160079910033|20160079910041|20160079910050|20160079910068|20160079910076|20160079910084|20160079910092|20160079910106|20160079910114|20160079910122|20160079910130|20160079910149|20160079910157|20160079910165|20160079910173|20160079910181|20160079910190|20160079910203;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LUIZ LISBOA PEREIRA JUNIOR ***********;LUIZ LISBOA PEREIRA JUNIOR;;NÃO INFORMADO;PARAISO EDUCACIONAL S/SIMPLES LTDA - ME;11.156.186/0001-99;LUIZ LISBOA PEREIRA JUNIOR ***********;24781;14.759.816/0001-08;CE;FORTALEZA
