TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""CENTRAL EM CAMPO 2014""";20140558720009;19/02/2014;19/02/2014;19/02/2015;EXPIRADO;;VT PUBLICITÁRIO 30'SEG;COMUM;5;20140558720013|20140558720021|20140558720030|20140558720048|20140558720056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PC PEREIRA DA SILVA - ITOP CINE VIDEO;ALESSANDRO CAVALCANTE POTIGUARA;SOMA SOLUCOES EM MARKETING LTDA - ME;10.241.195/0001-15;CCB CENTRAL DE COMPRAS DO BRASIL LTDA;27.751.320/0001-30;PC PEREIRA DA SILVA - ITOP CINE VIDEO;17664;12.194.771/0001-46;ES;VITORIA
"""Divisões""";20140543480007;05/02/2014;06/02/2014;05/02/2015;EXPIRADO;;Celer e QQ;COMUM;5;20140543480011|20140543480020|20140543480038|20140543480046|20140543480054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;ÁUDIO E VÍDEO PRODUÇÕES DE CONTEÚDO AUDIOVISUAL LTDA;WANDILSON BASTOS MOREIRA;FULL JAZZ COMUNICACAO E PROPAGANDA LTDA;01.454.058/0001-78;CHERY BRASIL IMPORTACAO, FABRICACAO E DISTRIBUICAO DE VEICULOS LTDA.;12.637.366/0004-06;ÁUDIO E VÍDEO PRODUÇÕES DE CONTEÚDO AUDIOVISUAL LTDA;15384;10.654.779/0001-12;SP;BARUERI
"""IS THIS LOVE""";20140535280002;29/01/2014;06/02/2014;29/01/2015;EXPIRADO;;OREO;COMUM;5;20140535280017|20140535280025|20140535280033|20140535280041|20140535280050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;BRVR FILMES LTDA;ALICE DIANE GOMEZ;FCB BRASIL PUBLICIDADE E COMUNICACAO LTDA;46.516.712/0005-92;MONDELEZ BRASIL LTDA;33.033.028/0040-90;BRVR FILMES LTDA;5960;07.949.950/0001-06;SP;SAO PAULO
"""SORT 02 MAR 14""";20140569370004;27/02/2014;27/02/2014;27/02/2015;EXPIRADO;;Trimania;COMUM;4;20140569370019|20140569370027|20140569370035|20140569370043;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""VT VERÃO 06""";20140563480002;21/02/2014;21/02/2014;21/02/2015;EXPIRADO;;Hipermais;COMUM;2;20140563480017|20140563480025;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;MONOGRAMA PRODUCAO GRAFICA LTDA - ME;13.160.945/0001-12;RWR LOGISTICA E DISTRIBUICAO LTDA;83.616.185/0001-90;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
05 DIAS LOUCURA;20140518790006;14/01/2014;18/02/2014;14/01/2015;EXPIRADO;;PROMOCIONAL;COMUM;5;20140518790010|20140518790029|20140518790037|20140518790045|20140518790053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;MEMQ VIDEO PRODUTORA LTDA.;DANIEL MARVEL ACOSTA;PAIM & ASSOCIADOS COMUNICACAO LTDA;94.425.154/0001-79;ASS. DO FUNDO DE PROMOÇAO DO SHOPPING CURITIBA;13.094.034/0001-34;MEMQ VIDEO PRODUTORA LTDA.;19244;13.861.159/0001-42;RS;PORTO ALEGRE
06 e 07  FEVEREIRO;20140540920006;04/02/2014;04/02/2014;04/02/2015;EXPIRADO;;VARIEDADES;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;FALLKNER RIBEIRO BORGES;;NÃO INFORMADO;ANTONIO PAVAN DE LIMA & CIA LTDA ME;08.623.676/0001-43;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;23219;14.865.072/0001-06;PR;FOZ DO IGUACU
1 DIA FEVEREIRO 2;20140554680002;14/02/2014;14/02/2014;14/02/2015;EXPIRADO;;SUPERMERCADO;COMUM;2;20140554680017|20140554680025;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BASE - VIDEO PRODUÇÕES E MARK. POLÍTICO LTDA.;ELISAFAN HUMBERTO SOARES;;NÃO INFORMADO;A & M - ARTE & MIDIA PUBLICIDADE, ASSESSORIA E MARKETING LTDA.;22.233.548/0001-14;BASE - VIDEO PRODUÇÕES E MARK. POLÍTICO LTDA.;17549;08.594.967/0001-50;MG;ITUIUTABA
1 dia;20140572940002;28/02/2014;28/02/2014;28/02/2015;EXPIRADO;;supermercado;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GENIUS AT WORK PRODUCOES CINEMATOGRAFICAS LTDA;REGINALDO DA SILVA COSTA;LUIZ G RODRIGUES JUNIOR;26.787.440/0001-24;GIRUS MERCANTIL DE ALIMENTOS LTDA;73.909.400/0001-98;GENIUS AT WORK PRODUCOES CINEMATOGRAFICAS LTDA;25056;17.819.406/0001-01;MT;CUIABA
10  e 11 FEVEREIRO;20140545970001;07/02/2014;07/02/2014;07/02/2015;EXPIRADO;;VARIEDADES;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;FALLKNER RIBEIRO BORGES;;NÃO INFORMADO;ANTONIO PAVAN DE LIMA & CIA LTDA ME;08.623.676/0001-43;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;23219;14.865.072/0001-06;PR;FOZ DO IGUACU
