TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""208, 308 e 408""";20130472790009;05/12/2013;05/12/2013;05/12/2014;EXPIRADO;;automóveis;COMUM;5;20130472790013|20130472790021|20130472790030|20130472790048|20130472790056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MARCELO HENRIQUE THEOBALD ***********;HUGO LEONARDO THEOBALD;A.S.L. COMUNICACAO E EVENTOS LTDA. - ME;74.195.397/0001-50;METZ VEÍCULOS LTDA;02.645.312/0001-88;MARCELO HENRIQUE THEOBALD ***********;21719;14.951.926/0001-77;RJ;PETROPOLIS
"""Fim de Ano 2013""";20130474690001;06/12/2013;06/12/2013;06/12/2014;EXPIRADO;;Institucional;COMUM;5;20130474690016|20130474690024|20130474690032|20130474690040|20130474690059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""NOVA UNHAPLUS MICOSE "" - VERSÃO B";20130495180002;18/12/2013;19/12/2013;18/12/2014;EXPIRADO;;PRODUTO - MEDICAMENTO;COMUM;5;20130495180017|20130495180025|20130495180033|20130495180041|20130495180050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LIBERTA FILMS STUDIOS LTDA;LEONARDO FERREIRA LIBERTI;;NÃO INFORMADO;MARCAS DE RENOME DO BRASIL IMPORTACAO, EXPORTACAO E COMERCIO LTDA.;11.258.807/0001-45;LIBERTA FILMS STUDIOS LTDA;25132;13.711.311/0001-00;SP;SAO PAULO
"""NOVA UNHAPLUS MICOSE""- VERSÃO A";20130495160001;18/12/2013;19/12/2013;18/12/2014;EXPIRADO;;PRODUTO - MEDICAMENTO;COMUM;5;20130495160016|20130495160024|20130495160032|20130495160040|20130495160059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LIBERTA FILMS STUDIOS LTDA;LEONARDO FERREIRA LIBERTI;;NÃO INFORMADO;MARCAS DE RENOME DO BRASIL IMPORTACAO, EXPORTACAO E COMERCIO LTDA.;11.258.807/0001-45;LIBERTA FILMS STUDIOS LTDA;25132;13.711.311/0001-00;SP;SAO PAULO
"""NÓS PODEMOS SC ISTEPOS""";20130487660009;13/12/2013;13/12/2013;13/12/2014;EXPIRADO;;INSTITUCIONAL;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;INSTITUTO COMUNICACAO DE ESTUDOS E CONSUL. PRIMEIRO PLANO;07.299.551/0001-47;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""O BAILE DA FAVORITA""";20130473060004;05/12/2013;11/12/2013;05/12/2014;EXPIRADO;;EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;NA BALADA TV E PRODUÇÕES ARTÍSTICAS LTDA;MARCELO SICURO VALLE;;NÃO INFORMADO;SORANGELICA FATIMA BARGAS;PESSOA FÍSICA;NA BALADA TV E PRODUÇÕES ARTÍSTICAS LTDA;17784;05.758.211/0001-01;PR;CURITIBA
"""POR UM PRÓSPERO ANO HEXA""";20130458410008;27/11/2013;03/12/2013;27/11/2014;EXPIRADO;;CESTAS NATALINAS BASICAS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;NA BALADA TV E PRODUÇÕES ARTÍSTICAS LTDA;MARCELO SICURO VALLE;;NÃO INFORMADO;BONNA CESTA CAMPINAS COM DE ALIMENTOS LTDA;05.499.403/0001-40;NA BALADA TV E PRODUÇÕES ARTÍSTICAS LTDA;17784;05.758.211/0001-01;PR;CURITIBA
"""Resumo de Trabalho""";20130480890009;10/12/2013;10/12/2013;10/12/2014;EXPIRADO;;Prestação de contas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SET VIDEO PRODUÇÕES LTDA;DANIELE GIRELLI;AGILITA PROPAGANDA E MARKETING LTDA - EPP;00.974.843/0001-99;CAMARA MUNICIPAL DE CAMPO GRANDE;03.514.106/0001-00;SET VIDEO PRODUÇÕES LTDA;22277;15.489.382/0001-36;MS;CAMPO GRANDE
"""SORT 12 JAN 14""";20130495000004;18/12/2013;18/12/2013;18/12/2014;EXPIRADO;;TRIMANIA;COMUM;4;20130495000019|20130495000027|20130495000035|20130495000043;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""Sonho Honolulu""";20130478030006;09/12/2013;09/12/2013;09/12/2014;EXPIRADO;;Institucional;COMUM;5;20130478030010|20130478030029|20130478030037|20130478030045|20130478030053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;HONOLULU MODAS E CALÇADOS LTDA;85.398.576/0001-01;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
