TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#FAZSENAC;20250010660006;13/01/2025;13/01/2025;13/01/2026;EXPIRADO;;ENSINO;COMUM;5;20250010660011|20250010660020|20250010660038|20250010660046|20250010660054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;RAIANY MARIA TOLEDO;AZURE PROPAGANDA EIRELI - EPP;20.491.368/0001-07;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;03.647.980/0001-07;DIGIFILMES PRODUTORA AUDIOVISUAL LTDA;43034;10.268.104/0001-35;SP;MATAO
- Previdência Sicoob Cred;20250027370006;29/01/2025;29/01/2025;29/01/2026;EXPIRADO;;comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);5;NADIA SOUZA SANTOS BRASIL ***********;RENAN SANTOS BRASIL;GN COMUNICAÇÃO E MARKETING LTDA ME;54.142.664/0001-14;COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;03.358.914/0010-08;NADIA SOUZA SANTOS BRASIL ***********;37985;27.478.257/0001-00;ES;CACHOEIRO DE ITAPEMIRIM
004 - OFERTAS DE JANEIRO;20250013450002;15/01/2025;15/01/2025;15/01/2026;EXPIRADO;;Comercial;COMUM;4;20250013450018|20250013450026|20250013450034|20250013450042;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;CREATIVE FILMS LTDA;RAU HENRIQUE DE SOUZA ALBUQUERQUE;;NÃO INFORMADO;ZACARIAS VEICULOS LTDA;79.138.608/0001-37;CREATIVE FILMS LTDA;60202;35.675.641/0001-20;PR;MARINGA
01 Epa 2025;20250030090000;31/01/2025;31/01/2025;31/01/2026;EXPIRADO;;Comercio de Generos Alimenticios;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;THIAGO DOS SANTOS GOULART - ME;RENAN RUIZ DIAS ALBERTO;;NÃO INFORMADO;EPA COMERCIO DE GENEROS ALIMENTICIOS LTDA;22.535.909/0001-87;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
10 - VENDAS - 02/02/25;20250020980003;23/01/2025;23/01/2025;23/01/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250020980019|20250020980027|20250020980035;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 09/02/25;20250023730008;27/01/2025;27/01/2025;27/01/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250023730013|20250023730021|20250023730030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 19/01/25;20250005100006;08/01/2025;08/01/2025;08/01/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250005100011|20250005100020|20250005100038;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 26/01/25;20250013210001;15/01/2025;15/01/2025;15/01/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250013210017|20250013210025|20250013210033;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 ANOS EQUATORIAL PA;20240450580000;23/12/2024;03/01/2025;23/12/2025;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;3D ESTUDIOS LTDA;NELSON CARLOS MENDES;PHOCUS PROPAGANDA E MARKETING LTDA - EPP;03.698.527/0002-00;CENTRAIS ELETRICAS DO PARA S.A. - CELPA;04.895.728/0001-80;3D ESTUDIOS LTDA;2159;83.647.040/0001-57;PA;BELEM
10 ANOS EQUATORIAL PA;20240450650009;23/12/2024;03/01/2025;23/12/2025;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;3D ESTUDIOS LTDA;NELSON CARLOS MENDES;PHOCUS PROPAGANDA E MARKETING LTDA - EPP;03.698.527/0002-00;CENTRAIS ELETRICAS DO PARA S.A. - CELPA;04.895.728/0001-80;3D ESTUDIOS LTDA;2159;83.647.040/0001-57;PA;BELEM
