TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Drible""";20140690810001;27/05/2014;07/06/2014;27/05/2015;EXPIRADO;;Institucional;COMUM;5;20140690810016|20140690810024|20140690810032|20140690810040|20140690810059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;CONSPIRAÇÃO FILMES S/A;HENRIQUE MANZOLI;DENTSU LATIN AMERICA PROPAGANDA LTDA;06.275.469/0001-10;UNICHARM DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA.,;13.884.068/0001-22;CONSPIRAÇÃO FILMES S/A;10;02.020.661/0001-04;RJ;RIO DE JANEIRO
"""Estágio bike tokpag""";20140702530003;03/06/2014;14/06/2014;03/06/2015;EXPIRADO;;RH 2014;COMUM;5;20140702530018|20140702530026|20140702530034|20140702530042|20140702530050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;SALAS DE EXIBIÇÃO;218;GERAL FILMES LTDA;LUIS CAETANO GOTTARDI FILHO;DPZ DUAILIBI PETIT ZARAGOZA PROPAGANDA LTDA.;62.123.948/0001-91;ITAÚ UNIBANCO S.A;60.701.190/0001-04;GERAL FILMES LTDA;4234;07.390.450/0001-87;SP;SAO PAULO
"""O EXPLICADOR- CENTRO""";20140718000009;17/06/2014;27/06/2014;17/06/2015;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;120;USINA DIGITAL - COMUNICACAO E PRODUCAO LTDA;ARMANDO BARROSO MENDES FILHO;PPR - PROFISSIONAIS DE PUBLICIDADE REUNIDOS S.A.;05.411.322/0006-51;RIO DE JANEIRO PREFEITURA;42.498.733/0001-48;USINA DIGITAL - COMUNICACAO E PRODUCAO LTDA;27026;05.501.041/0001-85;BA;SALVADOR
"""VT Dia dos namorados""";20140707460003;06/06/2014;06/06/2014;06/06/2015;EXPIRADO;;cantina borgonovo;COMUM;3;20140707460018|20140707460026|20140707460034;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;MAGICA COMUNICACAO E MARKETING LTDA - EPP;02.717.249/0001-48;DANIEL BORGONOVO THIVES ME;04.353.635/0001-23;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
#DURAMUITOMAIS;20140691360000;27/05/2014;07/06/2014;27/05/2015;EXPIRADO;;TRIDENT;COMUM;5;20140691360014|20140691360022|20140691360030|20140691360049|20140691360057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CBSP - CASABLANCA SERVICE PROVIDER LTDA;PEDRO SIARETTA;ESPALHE COMUNICACAO ESTRATEGICA LTDA.;05.160.834/0001-88;MONDELEZ BRASIL LTDA;33.033.028/0040-90;CBSP - CASABLANCA SERVICE PROVIDER LTDA;4267;04.995.093/0001-92;SP;SAO PAULO
(Seleção) Prontos Natal;20140698900000;02/06/2014;02/06/2014;02/06/2015;EXPIRADO;;Imóveis;COMUM;5;20140698900014|20140698900022|20140698900030|20140698900049|20140698900057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SIDNEY DE OLIVEIRA CAMPOS;HELI GUIMARAES ROCHA NETO;IMPACTO PROPAGANDA LTDA;20.763.397/0001-80;MRV ANCONA II INCORPORACOES LTDA;11.261.285/0001-30;SIDNEY DE OLIVEIRA CAMPOS;4936;03.295.089/0001-59;MG;CORONEL FABRICIANO
02 A 06 DE JULHO 14 A;20140729160002;30/06/2014;30/06/2014;30/06/2015;EXPIRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;GOD PRODUÇÕES DE VIDEOS LTDA;MARCELO LOURENCO CARLONI;LANDINI COMUNICACAO LTDA;07.584.070/0001-83;SUPERMERCADO VERAN LTDA.;58.767.252/0001-20;GOD PRODUÇÕES DE VIDEOS LTDA;2000;04.436.575/0001-02;SP;MOGI DAS CRUZES
03 DIAS  QUENTINHOS;20140700890002;03/06/2014;03/06/2014;03/06/2015;EXPIRADO;;ROUPAS E CALÇADOS INFANTIS;COMUM;5;20140700890017|20140700890025|20140700890033|20140700890041|20140700890050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GLÊNIO LOPES LACERDA;GLENIO LOPES LACERDA;GLÊNIO LOPES LACERDA;92.910.355/0001-36;I. T. COUGO - EPP;04.448.559/0001-30;GLÊNIO LOPES LACERDA;17150;92.910.355/0001-36;RS;BAGE
05 a 06 DE JUNHO;20140703920000;04/06/2014;04/06/2014;04/06/2015;EXPIRADO;;VBARIEDADES;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;JAQUELINE ALVES BRANDAO;;NÃO INFORMADO;ANTONIO PAVAN DE LIMA & CIA LTDA ME;08.623.676/0001-43;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;23219;14.865.072/0001-06;PR;FOZ DO IGUACU
09 a 11 de JUNHO;20140708490003;07/06/2014;07/06/2014;07/06/2015;EXPIRADO;;VARIEDADES;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;JAQUELINE ALVES BRANDAO;;NÃO INFORMADO;ANTONIO PAVAN DE LIMA & CIA LTDA ME;08.623.676/0001-43;FALLKNER RIBEIRO BORGES - PRODUCOES LTDA;23219;14.865.072/0001-06;PR;FOZ DO IGUACU
