TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
01A;20210370920000;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
01B;20210370930005;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
01C;20210370950006;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
01D;20210370960001;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
01E;20210370980002;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
01F;20210370990008;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
01G;20210371020002;28/10/2021;28/10/2021;28/10/2022;EXPIRADO;BRASIL;Festival Gastronômico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;LIGRE PROPAGANDA LTDA - ME;08.600.564/0001-77;ASSOCIACAO COMERCIAL, INDUSTRIAL E DE SERVICOS DE UBERABA - ACIU;25.448.424/0001-44;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
02CONCRETIX;20210347440005;13/10/2021;13/10/2021;13/10/2022;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MARIANA APARECIDA MENDES DE BARROS ***********;MARIANA APARECIDA MENDES DE BARROS;JOSÉ CARLOS CRAVO DA COSTA JUNIOR ME;17.141.574/0001-82;CONCRETIX CONCRETO E ARGAMASSA LTDA;05.673.737/0004-31;MARIANA APARECIDA MENDES DE BARROS ***********;47818;38.543.890/0001-50;SP;ITAPEVA
1 Copa Raiden de Beach Tennis;20210356250000;19/10/2021;19/10/2021;19/10/2022;EXPIRADO;;evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SAMUEL SIMONCELLI LALUCCI - ME;SAMUEL SIMONCELLI LALUCCI;A.R. LALUCE FARIAS PUBLICIDADE;34.094.218/0001-74;MARCELO GUARINO NANI CRUZEIRA;PESSOA FÍSICA;SAMUEL SIMONCELLI LALUCCI - ME;14042;09.502.875/0001-66;SP;ARACATUBA
10 Vórtex;20210352800006;15/10/2021;15/10/2021;15/10/2022;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;VORTEX EMPREENDIMENTOS IMOBILIARIOS LTDA;13.620.491/0001-15;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
