TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#TáNaMão;20210054580008;23/02/2021;23/02/2021;23/02/2022;EXPIRADO;;SETURN;COMUM;5;20210054580013|20210054580021|20210054580030|20210054580048|20210054580056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;LUIZ ARTHUR DE M. A. DANTAS;TULIO LUIZ DE MELO ALBERTO DANTAS;LUIZ ARTHUR DE M. A. DANTAS;30.542.149/0001-63;SINDICATO DAS EMPRESAS DE TRANSPORTES URBANOS DE PASSAGEIROS DO MUNICIPIO DE NATAL-RN;02.967.096/0001-97;WAWS COMUNICACAO LTDA;44698;30.542.149/0001-63;RN;NATAL
001 - 02.02.2021 - OFERTAS DA SEMANA QUARESMA;20210033120008;02/02/2021;02/02/2021;02/02/2022;EXPIRADO;BRASIL;PRODUTOS SUPERMERCADO;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;A. QUARESMA E CIA LTDA;04.879.612/0002-38;DAVID PEREIRA DOS SANTOS;34189;PESSOA FÍSICA;PI;FLORIANO
003 - 09.02.2021 - OFERTAS DA SEMANA;20210041140004;09/02/2021;09/02/2021;09/02/2022;EXPIRADO;BRASIL;COMECIAL;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;A. QUARESMA E CIA LTDA;04.879.612/0002-38;DAVID PEREIRA DOS SANTOS;34189;PESSOA FÍSICA;PI;FLORIANO
004 - 16.02.2021 - OFERTAS DA SEMANA;20210047640009;16/02/2021;16/02/2021;16/02/2022;EXPIRADO;BRASIL;COMERCIAL;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;A. QUARESMA E CIA LTDA;04.879.612/0002-38;DAVID PEREIRA DOS SANTOS;34189;PESSOA FÍSICA;PI;FLORIANO
005 - 23.02.2021 - OFERTAS DA SEMANA;20210055000005;23/02/2021;23/02/2021;23/02/2022;EXPIRADO;BRASIL;COMERCIAL;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;A. QUARESMA E CIA LTDA;04.879.612/0002-38;DAVID PEREIRA DOS SANTOS;34189;PESSOA FÍSICA;PI;FLORIANO
02;20210034020007;03/02/2021;03/02/2021;03/02/2022;EXPIRADO;;alimenticios;COMUM;5;20210034020012|20210034020020|20210034020039|20210034020047|20210034020055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;COMERCIAL D.M.S. DE ALIMENTOS LTDA - EPP;02.988.990/0001-43;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
02;20210034030002;03/02/2021;03/02/2021;03/02/2022;EXPIRADO;;alimenticios;COMUM;5;20210034030018|20210034030026|20210034030034|20210034030042|20210034030050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;KI PRECO COMERCIAL DE GENEROS ALIMENTICIOS LTDA;01.219.491/0001-29;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
040221 TEASER DIA E;20210034080000;03/02/2021;03/02/2021;03/02/2022;EXPIRADO;;Promocional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
050221 OF DIAE 1;20210035500002;04/02/2021;04/02/2021;04/02/2022;EXPIRADO;;Promocional;COMUM;30;20210035500018|20210035500026|20210035500034|20210035500042|20210035500050|20210035500069|20210035500077|20210035500085|20210035500093|20210035500107|20210035500115|20210035500123|20210035500131|20210035500140|20210035500158|20210035500166|20210035500174|20210035500182|20210035500190|20210035500204|20210035500212|20210035500220|20210035500239|20210035500247|20210035500255|20210035500263|20210035500271|20210035500280|20210035500298|20210035500301;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
100 mil vacinações;20210046380003;13/02/2021;18/02/2021;13/02/2022;EXPIRADO;;VR;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;1001 FILMES PRODUCOES E EVENTOS LTDA;DIONO DE OLIVEIRA CABRAL;MENE E PORTELLA PUBLICIDADE LTDA;08.530.304/0001-72;SECRETARIA MUNICIPAL DE COMUNICAO;08.608.024/0001-30;1001 FILMES PRODUCOES E EVENTOS LTDA;16738;10.174.254/0001-80;AM;MANAUS
