TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
# CVJ;20190307540000;22/08/2019;22/08/2019;22/08/2020;EXPIRADO;;REDES SOCIAIS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;FRAGATA FILMES LTDA;JEAN CARLOS SUTIL;DMPA COMUNICACOES LTDA - ME;01.577.937/0001-97;JOINVILLE CAMARA DE VEREADORES;83.545.244/0001-87;FRAGATA FILMES LTDA;42877;32.909.201/0001-00;SC;JOINVILLE
#porquemeucorpoteincomoda;20190306000001;21/08/2019;31/08/2019;21/08/2020;EXPIRADO;;Série de Universa, plataforma e conteúdo feminino do UOL;COMUM;5;20190306000016|20190306000024|20190306000032|20190306000040|20190306000059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;120;JS FILMES LTDA- ME;JOSE SOARES SANTANA FILHO;ARTPLAN COMUNICACAO SA;33.673.286/0007-10;UNIVERSO ONLINE S/A;01.109.184/0004-38;JS FILMES LTDA- ME;18556;10.937.255/0001-39;SP;SAO PAULO
#semlimitesparanavegar;20190318100006;29/08/2019;29/08/2019;29/08/2020;EXPIRADO;;SERVIÇOS DE INTERNET;COMUM;2;20190318100010|20190318100029;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;MAGNO & MAGNO LTDA - ME;MARCIO ROBERIO DE SOUSA MAGNO;DESK PUBLICIDADE DIGITAL LTDA;33.561.950/0001-44;FIBERLINK PROVEDORES DE VOZ SOBRE PROTOCOLO INTERNET LTDA - ME;21.143.257/0001-72;MAGNO & MAGNO LTDA - ME;20469;13.827.942/0001-90;PI;TERESINA
1 FILME FIM DE SEMANA JULHO 2019 06;20190309920004;23/08/2019;23/08/2019;23/08/2020;EXPIRADO;;ARMAZEM PARA;COMUM;5;20190309920019|20190309920027|20190309920035|20190309920043|20190309920051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);1800;M. PRODUÇÕES DE VÍDEO E PUBLICIDADE LTDA;GEYSA NUNES COUTINHO;TP COMUNICACAO E MARKETING LTDA - ME;02.579.229/0001-58;GEYSA NUNES COUTINHO;PESSOA FÍSICA;M. PRODUÇÕES DE VÍDEO E PUBLICIDADE LTDA;16364;10.674.095/0001-82;RN;NATAL
1 VESTIBULAR;20190300430004;16/08/2019;16/08/2019;16/08/2020;EXPIRADO;;UNIVERSIDADE;COMUM;5;20190300430019|20190300430027|20190300430035|20190300430043|20190300430051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;45;A ILHA PRODUÇÃO LTDA;RICARDO CARDOSO CAMARGO;PHABRICA DE IDEIAS MARKETING GLOBAL S/S LTDA - EPP;01.053.790/0001-36;ASSOCIACAO DE EDUCACAO E CULTURA DO NORTE PAULISTA;57.713.281/0001-47;A ILHA PRODUÇÃO LTDA;2233;02.241.562/0001-52;SP;RIBEIRAO PRETO
1/4 Umquarto Colchões e Enxovais;20190301920005;16/08/2019;16/08/2019;16/08/2020;EXPIRADO;;Colchões;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MORAIS E MORA LTDA;FERNANDO RODRIGUES SADAKANE;HANZO MARKETING E COMUNICAÇÃO;28.334.668/0001-94;MORAIS E MORA LTDA;28.718.835/0001-09;MORAIS E MORA LTDA;41822;28.718.835/0001-09;MS;CAMPO GRANDE
1/4 Umquarto Colchões e Enxovais;20190301940006;16/08/2019;16/08/2019;16/08/2020;EXPIRADO;;Colchões;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;MORAIS E MORA LTDA;FERNANDO RODRIGUES SADAKANE;HANZO MARKETING E COMUNICAÇÃO;28.334.668/0001-94;MORAIS E MORA LTDA;28.718.835/0001-09;MORAIS E MORA LTDA;41822;28.718.835/0001-09;MS;CAMPO GRANDE
10 ANOS ECOPRINT;20190316810006;28/08/2019;28/08/2019;28/08/2020;EXPIRADO;BRASIL;GRÁFICA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;ECOPRINT SOLUCOES DIGITAIS LTDA;12.111.158/0001-18;ROSIMEIRE LINA DE OLIVEIRA ***********;42121;30.911.437/0001-48;MG;UBERLANDIA
10 ANOS MEI;20190276260000;30/07/2019;07/08/2019;30/07/2020;EXPIRADO;;INSTITUCIONAL;COMUM;5;20190276260015|20190276260023|20190276260031|20190276260040|20190276260058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;QUARTETO FILMES PRODUCOES LTDA;ANA PAULA DE MIRANDA BARCELLOS;NOVA S.A.;57.118.929/0002-18;SERV BRASILEIRO DE APOIO ÀS MICRO E PEQUENAS EMPRESAS;00.330.845/0001-45;QUARTETO FILMES PRODUCOES LTDA;1936;04.547.429/0001-54;MG;BELO HORIZONTE
10 CG;20190314400005;27/08/2019;27/08/2019;27/08/2020;EXPIRADO;;institucional;COMUM;10;20190314400010|20190314400028|20190314400036|20190314400044|20190314400052|20190314400060|20190314400079|20190314400087|20190314400095|20190314400109;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;ATIVA PROPAGANDA;08.778.853/0001-60;ASSMANN & CIA LTDA;79.118.345/0001-02;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
108 ANOS DE CONTAGEM;20190305080001;20/08/2019;21/08/2019;20/08/2020;EXPIRADO;;PREFEITURA MUNICIPAL;COMUM;5;20190305080016|20190305080024|20190305080032|20190305080040|20190305080059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;GUARDA CHUVA PRODUCAO DE VIDEOS LTDA;DANIEL BORGES SILVEIRA;2004 PUBLICIDADE E PROPAGANDA LTDA;06.056.333/0001-19;MUNICIPIO DE CONTAGEM;18.715.508/0001-31;GUARDA CHUVA PRODUCAO DE VIDEOS LTDA;23448;12.101.060/0001-80;MG;BELO HORIZONTE
10º Festival Comida de Boteco de Extrema;20190286390004;06/08/2019;06/08/2019;06/08/2020;EXPIRADO;;Festival Comida de Boteco;COMUM;3;20190286390019|20190286390027|20190286390035;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;7 1/2 FILMES LTDA;MARCELO AUGUSTO DE ARAUJO SANTOS;;NÃO INFORMADO;ARVORE PRODUTORA LTDA - ME;10.798.321/0001-37;7 1/2 FILMES LTDA;21566;12.253.487/0001-01;MG;BELO HORIZONTE
10º Festival Comida de Boteco de Extrema;20190287520009;07/08/2019;07/08/2019;07/08/2020;EXPIRADO;;Festival Comida de Boteco;COMUM;3;20190287520013|20190287520021|20190287520030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;7 1/2 FILMES LTDA;MARCELO AUGUSTO DE ARAUJO SANTOS;;NÃO INFORMADO;ARVORE PRODUTORA LTDA - ME;10.798.321/0001-37;7 1/2 FILMES LTDA;21566;12.253.487/0001-01;MG;BELO HORIZONTE
10º Festival Comida de Boteco de Extrema;20190290710000;08/08/2019;08/08/2019;08/08/2020;EXPIRADO;;Festival Comida de Boteco;COMUM;3;20190290710014|20190290710022|20190290710030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;7 1/2 FILMES LTDA;MARCELO AUGUSTO DE ARAUJO SANTOS;A. S. DE OLIVEIRA - COMUNICACOES;05.143.239/0001-34;ARVORE PRODUTORA LTDA - ME;10.798.321/0001-37;7 1/2 FILMES LTDA;21566;12.253.487/0001-01;MG;BELO HORIZONTE
10º Festival Comida de Boteco de Extrema;20190291010001;08/08/2019;08/08/2019;08/08/2020;EXPIRADO;;Festival Comida de Boteco;COMUM;3;20190291010016|20190291010024|20190291010032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;7 1/2 FILMES LTDA;MARCELO AUGUSTO DE ARAUJO SANTOS;OSMOSE SERVICOS DE PUBLICIDADE & PROPAGANDA LTDA - ME;08.530.052/0001-81;ARVORE PRODUTORA LTDA - ME;10.798.321/0001-37;7 1/2 FILMES LTDA;21566;12.253.487/0001-01;MG;BELO HORIZONTE
10º Festival Comida de Boteco de Extrema;20190290750001;08/08/2019;08/08/2019;08/08/2020;EXPIRADO;;Festival Comida de Boteco;COMUM;3;20190290750016|20190290750024|20190290750032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;7 1/2 FILMES LTDA;MARCELO AUGUSTO DE ARAUJO SANTOS;A. S. DE OLIVEIRA - COMUNICACOES;05.143.239/0001-34;ARVORE PRODUTORA LTDA - ME;10.798.321/0001-37;7 1/2 FILMES LTDA;21566;12.253.487/0001-01;MG;BELO HORIZONTE
11 PHN;20190291780001;09/08/2019;09/08/2019;09/08/2020;EXPIRADO;;EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;HUDSON K. VIEIRA FILMES PRODUÇÕES;HUDSON KLEBER VIEIRA;;NÃO INFORMADO;THIAGO FREIRE SOARES;PESSOA FÍSICA;HUDSON K. VIEIRA FILMES PRODUÇÕES;12500;08.646.534/0001-00;MG;MONTES CLAROS
12ª FEIRA DO LIVRO;20190313440003;26/08/2019;26/08/2019;26/08/2020;EXPIRADO;;Evento;COMUM;10;20190313440018|20190313440026|20190313440034|20190313440042|20190313440050|20190313440069|20190313440077|20190313440085|20190313440093|20190313440107;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;RICARDO SALOMAO VICENTE;HOLD COMUNICACAO E SERVICOS RIBEIRAO PRETO LTDA - EPP;02.990.841/0001-19;MUNICIPIO DE SAO JOAQUIM DA BARRA;59.851.543/0001-65;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;14847;10.272.906/0001-19;SP;FRANCA
130 ANOS A;20190293480005;12/08/2019;12/08/2019;12/08/2020;EXPIRADO;;INSTITUCIONAL;COMUM;2;20190293480010|20190293480028;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;5;DAMA CINE PRODUÇÕES EIRELI;LEONARDO GAMA DAMACENO;ANDRE FERREIRA FRANCO - EPP;00.829.557/0001-30;PREFEITURA MUNICIPAL DE ARAGUARI;16.829.640/0001-49;DAMA CINE PRODUÇÕES EIRELI;2335;04.644.702/0001-69;MG;UBERLANDIA
15 Charmozita;20190289840000;08/08/2019;08/08/2019;08/08/2020;EXPIRADO;;ofertas;COMUM;10;20190289840015|20190289840023|20190289840031|20190289840040|20190289840058|20190289840066|20190289840074|20190289840082|20190289840090|20190289840104;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;MILTON BERCA DA SILVA;MÍDIA MAIS PROPAGANDAS LTDA ME;03.711.841/0001-03;IZAIANA DE SOUZA CONFECCOES;26.823.219/0001-84;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15HS DE OFERTAS;20190293570004;12/08/2019;12/08/2019;12/08/2020;EXPIRADO;;Materiais de construção;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MOBILE FILMES PRODUCOES E CONSTRUCOES EIRELI;LEANDRO HENRIQUE DE OLIVEIRA;TERRA BRASILIS MARKETING E COMUNICACAO LTDA - EPP;07.284.127/0001-29;ADALBERTO BENTO DA SILVA;01.917.194/0003-19;MOBILE FILMES PRODUCOES E CONSTRUCOES EIRELI;34620;26.363.068/0001-29;GO;RIO VERDE
