TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Carnaval""";20250027640003;29/01/2025;07/02/2025;29/01/2026;EXPIRADO;;Institucional;COMUM;5;20250027640019|20250027640027|20250027640035|20250027640043|20250027640051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;5;SQUAREPIXEL COMUNICAÇÃO LTDA;RAPHAEL RODRIGUES DE MORAES DIAS;LOVELY CREATIVITY FIRST COMUNICACAO S/A.;01.223.522/0001-15;SPRBT INTERACTIVE BRASIL LTDA;54.071.596/0001-40;SQUAREPIXEL COMUNICAÇÃO LTDA;25031;11.581.509/0001-91;RJ;SAQUAREMA
"""DOOH FASTBACK""";20250027500007;29/01/2025;11/02/2025;29/01/2026;EXPIRADO;;FIAT FASTBACK HÍBRIDO;COMUM;50;20250027500012|20250027500020|20250027500039|20250027500047|20250027500055|20250027500063|20250027500071|20250027500080|20250027500098|20250027500101|20250027500110|20250027500128|20250027500136|20250027500144|20250027500152|20250027500160|20250027500179|20250027500187|20250027500195|20250027500209|20250027500217|20250027500225|20250027500233|20250027500241|20250027500250|20250027500268|20250027500276|20250027500284|20250027500292|20250027500306|20250027500314|20250027500322|20250027500330|20250027500349|20250027500357|20250027500365|20250027500373|20250027500381|20250027500390|20250027500403|20250027500411|20250027500420|20250027500438|20250027500446|20250027500454|20250027500462|20250027500470|20250027500489|20250027500497|20250027500500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""DOOH PULSE""";20250027590006;29/01/2025;11/02/2025;29/01/2026;EXPIRADO;;FIAT PULSE HÍBRIDO;COMUM;50;20250027590011|20250027590020|20250027590038|20250027590046|20250027590054|20250027590062|20250027590070|20250027590089|20250027590097|20250027590100|20250027590119|20250027590127|20250027590135|20250027590143|20250027590151|20250027590160|20250027590178|20250027590186|20250027590194|20250027590208|20250027590216|20250027590224|20250027590232|20250027590240|20250027590259|20250027590267|20250027590275|20250027590283|20250027590291|20250027590305|20250027590313|20250027590321|20250027590330|20250027590348|20250027590356|20250027590364|20250027590372|20250027590380|20250027590399|20250027590402|20250027590410|20250027590429|20250027590437|20250027590445|20250027590453|20250027590461|20250027590470|20250027590488|20250027590496|20250027590500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""Dengue 2025"", ""Dengue 2025 01de05""";20250039480006;10/02/2025;19/02/2025;10/02/2026;EXPIRADO;;Dengue 2025;COMUM;5;20250039480011|20250039480020|20250039480038|20250039480046|20250039480054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;CINEMINHA PRODUCOES LTDA;FABRICIO PIRES BITTAR DE CARVALHO;DPZ COMUNICACOES LTDA;73.163.529/0001-08;SECRETARIA DE COMUNICACAO;46.393.500/0001-31;CINEMINHA PRODUCOES LTDA;29849;13.840.055/0001-51;SP;SAO PAULO
#2653 FUNDARS;20250049010002;19/02/2025;19/02/2025;19/02/2026;EXPIRADO;;Doação de Nota Fiscal 20205;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GABRIEL FELIPE RUIVO LUGINHESKI ***********;GABRIEL FELIPE RUIVO LUGINHESKI;ZÊNITE PUBLICIDADE LTDA;94.976.511/0001-97;ASSOCIAÇÃO RIO-GRANDENSE DE FUNDAÇÕES;00.859.886/0001-23;GABRIEL FELIPE RUIVO LUGINHESKI ***********;49439;26.039.518/0001-22;PR;CURITIBA
.MIX FDS_FEV;20250031100000;03/02/2025;03/02/2025;03/02/2026;EXPIRADO;;supermercado;COMUM;5;20250031100015|20250031100023|20250031100031|20250031100040|20250031100058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MADALHANO VIDEOS RIO PRETO LTDA;OSVALDO MADALHANO RIVELLI;LOCA FACIL ALUGUEIS E LOCACOES LTDA;42.268.362/0001-08;COMPRE FACIL COMERCIO DE PRODUTOS ALIMENTICIOS;05.955.701/0004-40;MADALHANO VIDEOS RIO PRETO LTDA;37791;25.032.307/0001-03;SP;SAO JOSE DO RIO PRETO
02 institucional;20250036740007;07/02/2025;07/02/2025;07/02/2026;EXPIRADO;;ACADEMIA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;THIAGO DOS SANTOS GOULART - ME;RENAN RUIZ DIAS ALBERTO;;NÃO INFORMADO;TIAGO VALTER BITENCOURT;51.970.431/0001-11;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
10 - VENDAS - 09/03/25;20250054120007;24/02/2025;24/02/2025;24/02/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250054120012|20250054120020|20250054120039;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 16/02/25;20250034290004;05/02/2025;05/02/2025;05/02/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250034290010|20250034290028|20250034290036;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 23/02/25;20250039630008;11/02/2025;11/02/2025;11/02/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250039630013|20250039630021|20250039630030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
