TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Cemitério Jardim""";20170279820007;17/07/2017;17/07/2017;17/07/2018;EXPIRADO;;Institucional;COMUM;5;20170279820011|20170279820020|20170279820038|20170279820046|20170279820054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;PARQUE DA COLINA CEMITERIO LTDA - ME;24.325.660/0001-00;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
03A 1707 ATACADAO;20170260110004;03/07/2017;11/07/2017;03/07/2018;EXPIRADO;;VAREJO;COMUM;5;20170260110019|20170260110027|20170260110035|20170260110043|20170260110051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
06A 1707 ATACADAO;20170264120004;06/07/2017;11/07/2017;06/07/2018;EXPIRADO;;VAREJO;COMUM;5;20170264120019|20170264120027|20170264120035|20170264120043|20170264120051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
1 é bom 2 é ótimo;20170297940000;31/07/2017;31/07/2017;31/07/2018;EXPIRADO;;Breithaupt;COMUM;5;20170297940015|20170297940023|20170297940031|20170297940040|20170297940058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KAFFE CREATIVE STUDIO LTDA - ME;JACKSON MORGAN MOSER;;NÃO INFORMADO;COM E IND BREITHAUPT SA;84.429.810/0018-04;KAFFE CREATIVE STUDIO LTDA - ME;17061;11.881.199/0001-20;SC;BLUMENAU
10 ANOS;20170196850006;18/05/2017;06/07/2017;18/05/2018;EXPIRADO;;PUBLICITÁRIO;COMUM;5;20170196850010|20170196850029|20170196850037|20170196850045|20170196850053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PRIME ARTE STUDIO LTDA;FELIPE RAGAZZI FONSECA DA FROTA;CREATIVE HOUSE COMUNICACAO LTDA - ME;04.613.037/0001-46;PATRIURBIS 01 EMPREENDIMENTO IMOBILIARIO S/A;09.497.514/0002-50;PRIME ARTE STUDIO LTDA;19880;09.621.776/0001-01;SP;SAO PAULO
10 ANOS;20170196850006;18/05/2017;06/07/2017;18/05/2018;EXPIRADO;;PUBLICITÁRIO;COMUM;5;20170196850010|20170196850029|20170196850037|20170196850045|20170196850053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PRIME ARTE STUDIO LTDA;FELIPE RAGAZZI FONSECA DA FROTA;CREATIVE HOUSE COMUNICACAO LTDA - ME;04.613.037/0001-46;PATRIURBIS 02 EMPREENDIMENTO IMOBILIARIO LTDA;09.368.080/0002-98;PRIME ARTE STUDIO LTDA;19880;09.621.776/0001-01;SP;SAO PAULO
123 Nacional 13;20170239420008;21/06/2017;04/07/2017;21/06/2018;EXPIRADO;;Ofertas;COMUM;50;20170239420012|20170239420020|20170239420039|20170239420047|20170239420055|20170239420063|20170239420071|20170239420080|20170239420098|20170239420101|20170239420110|20170239420128|20170239420136|20170239420144|20170239420152|20170239420160|20170239420179|20170239420187|20170239420195|20170239420209|20170239420217|20170239420225|20170239420233|20170239420241|20170239420250|20170239420268|20170239420276|20170239420284|20170239420292|20170239420306|20170239420314|20170239420322|20170239420330|20170239420349|20170239420357|20170239420365|20170239420373|20170239420381|20170239420390|20170239420403|20170239420411|20170239420420|20170239420438|20170239420446|20170239420454|20170239420462|20170239420470|20170239420489|20170239420497|20170239420500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;ANDRE FIORINI;LEO BURNETT PUBLICIDADE LTDA.;04.895.208/0001-77;COMPANHIA BRASILEIRA DE DISTRIBUICAO;47.508.411/0001-56;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;12666;08.830.439/0001-53;SP;SAO PAULO
123 Nacional 14;20170239430003;21/06/2017;04/07/2017;21/06/2018;EXPIRADO;;Ofertas;COMUM;50;20170239430018|20170239430026|20170239430034|20170239430042|20170239430050|20170239430069|20170239430077|20170239430085|20170239430093|20170239430107|20170239430115|20170239430123|20170239430131|20170239430140|20170239430158|20170239430166|20170239430174|20170239430182|20170239430190|20170239430204|20170239430212|20170239430220|20170239430239|20170239430247|20170239430255|20170239430263|20170239430271|20170239430280|20170239430298|20170239430301|20170239430310|20170239430328|20170239430336|20170239430344|20170239430352|20170239430360|20170239430379|20170239430387|20170239430395|20170239430409|20170239430417|20170239430425|20170239430433|20170239430441|20170239430450|20170239430468|20170239430476|20170239430484|20170239430492|20170239430506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;ANDRE FIORINI;LEO BURNETT PUBLICIDADE LTDA.;04.895.208/0001-77;COMPANHIA BRASILEIRA DE DISTRIBUICAO;47.508.411/0001-56;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;12666;08.830.439/0001-53;SP;SAO PAULO
123 Nacional 15;20170243480001;23/06/2017;04/07/2017;23/06/2018;EXPIRADO;;Ofertas;COMUM;50;20170243480016|20170243480024|20170243480032|20170243480040|20170243480059|20170243480067|20170243480075|20170243480083|20170243480091|20170243480105|20170243480113|20170243480121|20170243480130|20170243480148|20170243480156|20170243480164|20170243480172|20170243480180|20170243480199|20170243480202|20170243480210|20170243480229|20170243480237|20170243480245|20170243480253|20170243480261|20170243480270|20170243480288|20170243480296|20170243480300|20170243480318|20170243480326|20170243480334|20170243480342|20170243480350|20170243480369|20170243480377|20170243480385|20170243480393|20170243480407|20170243480415|20170243480423|20170243480431|20170243480440|20170243480458|20170243480466|20170243480474|20170243480482|20170243480490|20170243480504;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;ANDRE FIORINI;LEO BURNETT PUBLICIDADE LTDA.;04.895.208/0001-77;COMPANHIA BRASILEIRA DE DISTRIBUICAO;47.508.411/0001-56;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;12666;08.830.439/0001-53;SP;SAO PAULO
123 Nacional 16;20170243530009;23/06/2017;04/07/2017;23/06/2018;EXPIRADO;;Ofertas;COMUM;50;20170243530013|20170243530021|20170243530030|20170243530048|20170243530056|20170243530064|20170243530072|20170243530080|20170243530099|20170243530102|20170243530110|20170243530129|20170243530137|20170243530145|20170243530153|20170243530161|20170243530170|20170243530188|20170243530196|20170243530200|20170243530218|20170243530226|20170243530234|20170243530242|20170243530250|20170243530269|20170243530277|20170243530285|20170243530293|20170243530307|20170243530315|20170243530323|20170243530331|20170243530340|20170243530358|20170243530366|20170243530374|20170243530382|20170243530390|20170243530404|20170243530412|20170243530420|20170243530439|20170243530447|20170243530455|20170243530463|20170243530471|20170243530480|20170243530498|20170243530501;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;ANDRE FIORINI;LEO BURNETT PUBLICIDADE LTDA.;04.895.208/0001-77;COMPANHIA BRASILEIRA DE DISTRIBUICAO;47.508.411/0001-56;CINEMALINK - EDIÇÃO E CRIAÇÃO DE VÍDEO LTDA;12666;08.830.439/0001-53;SP;SAO PAULO
