TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#EmCasaSemViolencia 2024;20240134510006;24/04/2024;24/04/2024;24/04/2025;EXPIRADO;;Educação;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;FUNDAÇÃO ROBERTO MARINHO;MARIANA SALVADOR SEIVALOS;;NÃO INFORMADO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;FUNDAÇÃO ROBERTO MARINHO;421;29.527.413/0001-00;RJ;RIO DE JANEIRO
01BATERAX PRODUTOS;20240132770000;23/04/2024;23/04/2024;23/04/2025;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;TRIEDRO PROPAGANDA EIRELI;31.510.075/0001-46;BATERAX INDUSTRIA E COMERCIO DE ACUMULADORES LTDA;77.366.664/0001-01;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
1 ANO DE BRASIL;20240119030007;11/04/2024;29/04/2024;11/04/2025;EXPIRADO;;INSTITUCIONAL;COMUM;5;20240119030012|20240119030020|20240119030039|20240119030047|20240119030055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;STINK SP PRODUCAO DE FILMES LTDA.;GIORDANO MAESTRELLI ZARNICINSKI;ASIA PUBLICIDADE S.A;48.822.245/0001-20;GREAT WALL MOTOR BRASIL LTDA;42.611.727/0001-55;STINK SP PRODUCAO DE FILMES LTDA.;24192;17.704.380/0001-48;SP;SAO PAULO
1 CHURRASCADA MARILIA SHOPPING;20240108260006;03/04/2024;03/04/2024;03/04/2025;EXPIRADO;;EVENTO;COMUM;10;20240108260011|20240108260020|20240108260038|20240108260046|20240108260054|20240108260062|20240108260070|20240108260089|20240108260097|20240108260100;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;ADILSON DORO PRODUTORA - ME;ADILSON DORO;;NÃO INFORMADO;MC ENTRETENIMENTO INFANTIL LTDA;50.588.446/0001-57;ADILSON DORO PRODUTORA - ME;21047;11.077.166/0001-22;SP;MARILIA
1 de Mario;20240134150000;24/04/2024;24/04/2024;24/04/2025;EXPIRADO;BRASIL;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;MUNICIPIO DE GURINHATA;18.457.192/0001-25;WASHINGTON LIMA VIEIRA;53711;PESSOA FÍSICA;MG;ITUIUTABA
10 - VENDAS - 05/05/24;20240130860002;22/04/2024;22/04/2024;22/04/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240130860018|20240130860026;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 12/05/24;20240143400005;30/04/2024;30/04/2024;30/04/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240143400010|20240143400029;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 14/04/24;20240103460007;01/04/2024;01/04/2024;01/04/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240103460012|20240103460020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 21/04/24;20240113530008;08/04/2024;08/04/2024;08/04/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240113530013|20240113530021;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 28/04/24;20240121800000;15/04/2024;15/04/2024;15/04/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240121800016|20240121800024;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 ANOS ÓTICA PONTUAL;20240138100007;26/04/2024;26/04/2024;26/04/2025;EXPIRADO;;Lentes e Armações Óticas;COMUM;5;20240138100012|20240138100020|20240138100039|20240138100047|20240138100055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;B7 MIDIA LTDA;CLEBER ADRIANO BUENO;B7 MIDIA LTDA;43.574.926/0001-01;GUTALILO PRODUTOS OTICOS LTDA. - ME;19.932.830/0001-85;B7 MIDIA LTDA;52147;43.574.926/0001-01;PR;CASCAVEL
100 mais influentes do agronegócio;20240117540008;10/04/2024;10/04/2024;10/04/2025;EXPIRADO;;evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SELENA SOARES MAGALHAES ***********;CARLOS ALEXANDRE GONCALVES SENNO;SELENA SOARES MAGALHAES ***********;30.874.707/0001-98;TV RECORD DE FRANCA;46.721.148/0004-69;SELENA SOARES MAGALHAES ***********;40677;30.874.707/0001-98;SP;RIBEIRAO PRETO
10H DE ARROCHA;20240096720002;25/03/2024;02/04/2024;25/03/2025;EXPIRADO;;INSTITUCIONAL;COMUM;5;20240096720018|20240096720026|20240096720034|20240096720042|20240096720050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FERNANDO ROCHA DA SILVA;FERNANDO ROCHA DA SILVA;;NÃO INFORMADO;PEGA AE PRODUCOES E EVENTOS EIRELI;11.094.438/0001-00;FERNANDO ROCHA DA SILVA;43721;14.410.301/0001-06;ES;COLATINA
10ª FEMPTUR;20240106500000;02/04/2024;02/04/2024;02/04/2025;EXPIRADO;;FEIRA DE TURISMO RN;COMUM;5;20240106500015|20240106500023|20240106500031|20240106500040|20240106500058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PRISMA PRODUÇÕES LTDA;IVAN GODEIRO NETO;DOIS A PUBLICIDADE LTDA - EPP;35.644.418/0001-16;ARGUS ASSESSORIA A EVENTOS DE TURISMO LTDA.;13.505.964/0001-33;PRISMA PRODUÇÕES LTDA;3401;02.066.541/0001-48;RN;NATAL
12 Vaquejada Everton;20240128850003;19/04/2024;19/04/2024;19/04/2025;EXPIRADO;;Evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;53.342.690 CLEIDIO ANTONIO FELIX DA CRUZ JUNIOR;CLEIDIO ANTONIO FELIX DA CRUZ JUNIOR;;NÃO INFORMADO;AGROPECUARIA MIRANDA LTDA - ME;03.545.181/0001-20;53.342.690 CLEIDIO ANTONIO FELIX DA CRUZ JUNIOR;57930;53.342.690/0001-23;BA;BARREIRAS
1229201 - LUCIANO CHIARELO & C;20240102870007;01/04/2024;01/04/2024;01/04/2025;EXPIRADO;;Energia Solar Fotovoltaica;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;RECORD PROMOÇÃO DE EVENTOS E ENTRETENIMENTO LTDA;FABIO REDIGOLO DA SILVA;;NÃO INFORMADO;LUCIANO CHIARELO & CIA LTDA;04.376.504/0003-23;RECORD PROMOÇÃO DE EVENTOS E ENTRETENIMENTO LTDA;14534;04.552.791/0001-13;SP;SAO PAULO
1232462 - MAIS SORRISOS ODONTO;20240102840000;01/04/2024;01/04/2024;01/04/2025;EXPIRADO;;Clinica Odontologica;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;RECORD PROMOÇÃO DE EVENTOS E ENTRETENIMENTO LTDA;FABIO REDIGOLO DA SILVA;;NÃO INFORMADO;MAIS SORRISOS ODONTOLOGIA LTDA;33.521.920/0001-04;RECORD PROMOÇÃO DE EVENTOS E ENTRETENIMENTO LTDA;14534;04.552.791/0001-13;SP;SAO PAULO
