TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""SORT 03 FEV 13""";20130016550009;24/01/2013;24/01/2013;24/01/2014;EXPIRADO;;TRIMANIA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""SORT 10 FEV 13""";20130025030004;30/01/2013;30/01/2013;30/01/2014;EXPIRADO;;TRIMANIA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""SORT 27 JAN 13""";20130007710007;21/01/2013;21/01/2013;21/01/2014;EXPIRADO;;TRIMANIA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
''CORES DA SORTE - UBE'';20130021710000;28/01/2013;28/01/2013;28/01/2014;EXPIRADO;;Loja;COMUM;5;20130021710015|20130021710023|20130021710031|20130021710040|20130021710058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CINEFILMES PRODUÇÕES LTDA;DANIEL MARQUES RAMOS;POLO DE MIDIA COMUNICACAO & MARKETING LTDA - EPP;04.322.253/0001-32;BEIJA FLOR COMERCIO DE TINTAS LTDA;66.209.362/0001-03;CINEFILMES PRODUÇÕES LTDA;16337;10.846.567/0001-37;MG;UBERLANDIA
10 MOTIVOS;20130027450000;31/01/2013;31/01/2013;31/01/2014;EXPIRADO;;CONSTRUTORA;COMUM;5;20130027450015|20130027450023|20130027450031|20130027450040|20130027450058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TRESCARAS MULTIMIDIA LTDA;GLAUSTEMBERG ANDRADE DE CARVALHO BARBOZA;ARCOS PROPAGANDA LTDA.;11.513.397/0001-31;MD AL GRUTA CONSTRUCOES LTDA;12.592.009/0001-18;TRESCARAS MULTIMIDIA LTDA;20769;13.791.528/0001-78;PE;RECIFE
100 H IP2;20130027470001;31/01/2013;31/01/2013;31/01/2014;EXPIRADO;;LINHA CHEVROLET;COMUM;50;20130027470016|20130027470024|20130027470032|20130027470040|20130027470059|20130027470067|20130027470075|20130027470083|20130027470091|20130027470105|20130027470113|20130027470121|20130027470130|20130027470148|20130027470156|20130027470164|20130027470172|20130027470180|20130027470199|20130027470202|20130027470210|20130027470229|20130027470237|20130027470245|20130027470253|20130027470261|20130027470270|20130027470288|20130027470296|20130027470300|20130027470318|20130027470326|20130027470334|20130027470342|20130027470350|20130027470369|20130027470377|20130027470385|20130027470393|20130027470407|20130027470415|20130027470423|20130027470431|20130027470440|20130027470458|20130027470466|20130027470474|20130027470482|20130027470490|20130027470504;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A;CARLA MEIRELES FARIA;PBC COMUNICACAO LTDA;73.090.482/0006-04;GENERAL MOTORS DO BRASIL LTDA;59.275.792/0001-50;BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A;4566;07.477.471/0001-34;SP;SAO PAULO
100 H IP2;20130027470001;31/01/2013;31/01/2013;31/01/2014;EXPIRADO;;LINHA CHEVROLET;COMUM;50;20130027470016|20130027470024|20130027470032|20130027470040|20130027470059|20130027470067|20130027470075|20130027470083|20130027470091|20130027470105|20130027470113|20130027470121|20130027470130|20130027470148|20130027470156|20130027470164|20130027470172|20130027470180|20130027470199|20130027470202|20130027470210|20130027470229|20130027470237|20130027470245|20130027470253|20130027470261|20130027470270|20130027470288|20130027470296|20130027470300|20130027470318|20130027470326|20130027470334|20130027470342|20130027470350|20130027470369|20130027470377|20130027470385|20130027470393|20130027470407|20130027470415|20130027470423|20130027470431|20130027470440|20130027470458|20130027470466|20130027470474|20130027470482|20130027470490|20130027470504;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A;GABRIELA SANCHOTENE BRITES;PBC COMUNICACAO LTDA;73.090.482/0006-04;GENERAL MOTORS DO BRASIL LTDA;59.275.792/0001-50;BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A;4566;07.477.471/0001-34;SP;SAO PAULO
11 KYRIOS FESTIVAL;20130024320009;30/01/2013;30/01/2013;30/01/2014;EXPIRADO;;CARNAVAL GOSPEL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PANEGHINI E PANEGHINI LTDA - ME;LUCIANO DE LIMA FILHO;T.F.P. COMUNICACAO VISUAL LTDA - ME;09.175.010/0001-32;INSTITUTO ESPERANCA;07.395.332/0001-61;PANEGHINI E PANEGHINI LTDA - ME;19601;13.596.221/0001-16;PR;LONDRINA
11º Santa Maria Vídeo e Cinema;20130015180003;23/01/2013;23/01/2013;23/01/2014;EXPIRADO;;2013;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FINISH PRODUTORA AUDIOVISUAL LTDA;JOSE EVANDRO RIGON;;NÃO INFORMADO;SANTA MARIA VIDEO E CINEMA;07.878.362/0001-29;FINISH PRODUTORA AUDIOVISUAL LTDA;18403;10.949.455/0001-01;RS;SANTA MARIA
15 ABC Fevereiro;20130024660004;30/01/2013;30/01/2013;30/01/2014;EXPIRADO;;supermercado;COMUM;22;20130024660019|20130024660027|20130024660035|20130024660043|20130024660051|20130024660060|20130024660078|20130024660086|20130024660094|20130024660108|20130024660116|20130024660124|20130024660132|20130024660140|20130024660159|20130024660167|20130024660175|20130024660183|20130024660191|20130024660205|20130024660213|20130024660221;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;INTEGRACAO PARTICIPACOES LTDA;FABRICIO GONCALVES SASSIOTO;SOLUTION COMUNICACAO LTDA;01.882.994/0001-80;ADICAO DISTRIBUICAO EXPRESS LTDA;04.149.637/0012-58;INTEGRACAO PARTICIPACOES LTDA;3331;07.209.449/0001-03;MG;UBERLANDIA
15 ICPM 01;20130021870008;28/01/2013;28/01/2013;28/01/2014;EXPIRADO;;CURSOS PREPARATÓRIO;COMUM;20;20130021870012|20130021870020|20130021870039|20130021870047|20130021870055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;J.M.F. FRIBURGO VÍDEO PRODUTORA LTDA;MARCELO FARIA DE CASTRO;INTERVISAO COMUNICACAO LTDA - ME;07.165.917/0001-95;CENTRO PREPARATORIO MAXIMUS LTDA - ME;10.918.054/0001-94;J.M.F. FRIBURGO VÍDEO PRODUTORA LTDA;3869;05.540.618/0001-68;RJ;NOVA FRIBURGO
1º FESTIVAL DE VERÃO DE ANCHIETA;20130027340000;31/01/2013;31/01/2013;31/01/2014;EXPIRADO;;Cultura;COMUM;2;20130027340015|20130027340023;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SISTEMA NORTE DE RADIO E TELEVISAO LTDA.;ROGERIO PANETTO BONO;;NÃO INFORMADO;TELEVISAO CACHOEIRO LTDA;31.494.693/0001-40;SISTEMA NORTE DE RADIO E TELEVISAO LTDA.;3407;32.465.841/0001-60;ES;LINHARES
2 PONTOS;20130006180004;18/01/2013;18/01/2013;18/01/2014;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PELÍCULA VÍDEO DESIGN LTDA;RODRIGO STULP;;NÃO INFORMADO;ASSOCIACAO PRO ENSINO EM SANTA CRUZ DO SUL;95.438.412/0001-14;PELÍCULA VÍDEO DESIGN LTDA;12053;08.578.317/0001-11;RS;SANTA CRUZ DO SUL
2013 A+;20130023700002;30/01/2013;30/01/2013;30/01/2014;EXPIRADO;;Calçados;COMUM;20;20130023700017|20130023700025|20130023700033|20130023700041|20130023700050|20130023700068|20130023700076|20130023700084|20130023700092|20130023700106|20130023700114|20130023700122|20130023700130|20130023700149|20130023700157|20130023700165|20130023700173|20130023700181|20130023700190|20130023700203;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;JULIO CESAR DE OLIVEIRA;JULIO CESAR DE OLIVEIRA;4 A COMUNICACAO LTDA - ME;06.538.364/0001-06;RECANTO DAS AGUIAS COMERCIO DE CALCADOS LTDA - ME;16.625.734/0001-04;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
2013 SENAC;20130022770007;29/01/2013;29/01/2013;29/01/2014;EXPIRADO;;CURSO PROFISSIONALIZANTE;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;TIME PRODUÇÕES LTDA;BRUNO MACHADO FILHO;;NÃO INFORMADO;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;03.603.739/0022-00;TIME PRODUÇÕES LTDA;3219;02.758.052/0001-57;SC;JOINVILLE
