TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""LIQUIDA VERA~O SV 2021""";20210001440007;05/01/2021;05/01/2021;05/01/2022;EXPIRADO;;VT;COMUM;5;20210001440012|20210001440020|20210001440039|20210001440047|20210001440055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;FELIPE GABURRO BARBOSA;FELIPE GABURRO BARBOSA;A4 PUBLICIDADE E MARKETING LTDA;32.489.098/0001-89;ASSOCIACAO DOS LOJISTAS DO SHOPPING VITORIA;39.780.465/0001-48;FELIPE GABURRO BARBOSA;24509;15.131.165/0001-70;ES;VITORIA
"""Vest2021 FDomBosco - novo""";20210005540006;08/01/2021;08/01/2021;08/01/2022;EXPIRADO;;EDUCAÇÃO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MÁRCIA HELENA SILVA CORREA;THIAGO SILVA CORREA;;NÃO INFORMADO;ESCOLA DOM BOSCO EDUCACIONAL EIRELI;14.633.617/0001-59;MÁRCIA HELENA SILVA CORREA;46921;29.215.809/0001-12;RJ;VOLTA REDONDA
#Sterbom me patrocina;20210004020009;06/01/2021;06/01/2021;06/01/2022;EXPIRADO;;VT SterBom me patrocina;COMUM;2;20210004020014|20210004020022;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;M R L RIBEIRO FILMES;MARCELLO RACHID LEMOS RIBEIRO;;NÃO INFORMADO;STER BOM IND. E COM. LTDA;03.066.662/0001-52;M R L RIBEIRO FILMES;36295;18.356.932/0001-37;RN;NATAL
001 - 26.01.2021 - OFERTAS DA SEMANA QUARESMA;20210024170006;26/01/2021;26/01/2021;26/01/2022;EXPIRADO;BRASIL;COMERCIAL;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;A. QUARESMA E CIA LTDA;04.879.612/0002-38;DAVID PEREIRA DOS SANTOS;34189;PESSOA FÍSICA;PI;FLORIANO
080121 OF DIAE 1;20210004550008;07/01/2021;07/01/2021;07/01/2022;EXPIRADO;;Promocional;COMUM;30;20210004550013|20210004550021|20210004550030|20210004550048|20210004550056|20210004550064|20210004550072|20210004550080|20210004550099|20210004550102|20210004550110|20210004550129|20210004550137|20210004550145|20210004550153|20210004550161|20210004550170|20210004550188|20210004550196|20210004550200|20210004550218|20210004550226|20210004550234|20210004550242|20210004550250|20210004550269|20210004550277|20210004550285|20210004550293|20210004550307;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
10 - Sucesso de Vendas;20210020140005;21/01/2021;21/01/2021;21/01/2022;EXPIRADO;BRASIL;Construção;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;;NÃO INFORMADO;PAUMA E BR TERRENOS EMPREENDIMENTOS IMOBILIARIOS - SPE LTDA;23.228.512/0001-05;ANGÉLICA APARECIDA PEREIRA ***********;46606;33.075.077/0001-80;MG;UBERABA
10 INST FRIGOLDEN;20210022060009;22/01/2021;22/01/2021;22/01/2022;EXPIRADO;BRASIL;VT;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;;;;NÃO INFORMADO;TOESCA INDUSTRIA DE PESCADOS DE BRASILANDIA DO SUL LTDA - ME;07.791.512/0001-62;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
120 PC Q1 2021 BRA;20210005190005;08/01/2021;09/01/2021;08/01/2022;EXPIRADO;;curso online de idiomas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);20;B. C. ARRIVABENE FILMES;BRUNO CAETANO ARRIVABENE;;NÃO INFORMADO;INTERNATIONAL ESL SERVICES LLC;PESSOA FÍSICA;B. C. ARRIVABENE FILMES;42311;32.416.421/0001-94;SP;SANTOS
15 CHURRASCO FRIGOLDEN;20210023020000;25/01/2021;25/01/2021;25/01/2022;EXPIRADO;BRASIL;VT;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;TOESCA INDUSTRIA DE PESCADOS DE BRASILANDIA DO SUL LTDA - ME;07.791.512/0001-62;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
15 FAMÍLIA FRIGOLDEN;20210022950004;25/01/2021;25/01/2021;25/01/2022;EXPIRADO;BRASIL;VT;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;TOESCA INDUSTRIA DE PESCADOS DE BRASILANDIA DO SUL LTDA - ME;07.791.512/0001-62;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
160 ANOS;20210008090001;11/01/2021;22/01/2021;11/01/2022;EXPIRADO;;INSTITUCIONAL;COMUM;5;20210008090017|20210008090025|20210008090033|20210008090041|20210008090050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;EDGARD SOARES FILMES LTDA;THIAGO SANTOS LIMA ARTIMONTE;PROPEG COMUNICACAO S/A;05.428.409/0003-99;CAIXA ECONOMICA FEDERAL;00.360.305/0001-04;EDGARD SOARES FILMES LTDA;36395;27.171.970/0001-06;SP;SAO PAULO
2 EXPO NOIVAS;20210018950003;21/01/2021;21/01/2021;21/01/2022;EXPIRADO;;Feira de Eventos;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;IN MÍDIA DIGITAL LTDA. - ME.;FERNANDO LUCAS MIRA;ALLURE PUBLICIDADE E PROPAGANDA LTDA.;36.571.998/0001-21;CARLOS EDUARDO ESTEVES ***********;19.868.791/0001-02;IN MÍDIA DIGITAL LTDA. - ME.;20380;10.777.190/0001-01;SP;ARARAQUARA
2008 ALLURE PACK CONCESSIONARIA DINISA;20210021420001;22/01/2021;22/01/2021;22/01/2022;EXPIRADO;;AUTOMÓVEL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PLUG IN PRODUÇÕES LTDA. - ME;MELISSA VITORIA CORTES DA SILVA;AGENCIA PUTZ PUBLICIDADE E COMUNICACAO LTDA - ME;26.002.608/0001-49;ARP VEÍCULOS LTDA;15.337.345/0001-02;PLUG IN PRODUÇÕES LTDA. - ME;1547;03.166.991/0001-75;RJ;RIO DE JANEIRO
2020 COZINHA E FOGAO;20210008400000;12/01/2021;12/01/2021;12/01/2022;EXPIRADO;;utensilios, equipamentos e produtos para cozinha residencial e industrial;COMUM;16;20210008400156|20210008400164;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;TIAGO BATISTELA DE CERQUEIRA ***********;TIAGO BATISTELA DE CERQUEIRA;;NÃO INFORMADO;EDMAN EMILIO GALLI E FILHOS LTDA ME;81.327.066/0001-92;TIAGO BATISTELA DE CERQUEIRA ***********;23619;17.465.858/0001-24;SC;JOINVILLE
2021;20200428750004;15/12/2020;06/01/2021;15/12/2021;EXPIRADO;;AG DIGER;COMUM;5;20200428750010|20200428750028|20200428750036|20200428750044|20200428750052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;TEMPLE FRAME PRODUCAO ELETRONICA LTDA;FLAVIA ROMANO BUDOLLA;TRADE COMUNICACAO E MARKETING SS LTDA;81.078.289/0001-63;BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560/0001-37;TEMPLE FRAME PRODUCAO ELETRONICA LTDA;14275;07.864.526/0001-69;PR;CURITIBA
