TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#FaçaCultura;20200024930000;24/01/2020;24/01/2020;24/01/2021;EXPIRADO;;Ensino de idiomas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;V C P ROSA AUDIO E VIDEO;VALERIO CRISTIANO PEREIRA ROSA;;NÃO INFORMADO;CENTRO CULTURAL CHANNEL LTDA;34.576.868/0001-56;V C P ROSA AUDIO E VIDEO;36777;27.964.909/0001-16;PR;MARINGA
0120 TEASER DIA E;20200006510003;08/01/2020;08/01/2020;08/01/2021;EXPIRADO;;Promocional;COMUM;10;20200006510019|20200006510027|20200006510035|20200006510043|20200006510051|20200006510060|20200006510078|20200006510086|20200006510094|20200006510108;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
060120 OF TERQUA CESTAO;20200001470003;03/01/2020;03/01/2020;03/01/2021;EXPIRADO;;Promocional;COMUM;30;20200001470019|20200001470027|20200001470035|20200001470043|20200001470051|20200001470060|20200001470078|20200001470086|20200001470094|20200001470108|20200001470116|20200001470124|20200001470132|20200001470140|20200001470159|20200001470167|20200001470175|20200001470183|20200001470191|20200001470205|20200001470213|20200001470221|20200001470230|20200001470248|20200001470256|20200001470264|20200001470272|20200001470280|20200001470299|20200001470302;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
1 LIQUIDA;20190523510008;23/12/2019;03/01/2020;23/12/2020;EXPIRADO;;VAREJO;COMUM;50;20190523510012|20190523510020|20190523510039|20190523510047|20190523510055|20190523510063|20190523510071|20190523510080|20190523510098|20190523510101|20190523510110|20190523510128|20190523510136|20190523510144|20190523510152|20190523510160|20190523510179|20190523510187|20190523510195|20190523510209|20190523510217|20190523510225|20190523510233|20190523510241|20190523510250|20190523510268|20190523510276|20190523510284|20190523510292|20190523510306|20190523510314|20190523510322|20190523510330|20190523510349|20190523510357|20190523510365|20190523510373|20190523510381|20190523510390|20190523510403|20190523510411|20190523510420|20190523510438|20190523510446|20190523510454|20190523510462|20190523510470|20190523510489|20190523510497|20190523510500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;VT VIDEO EXPRESS LTDA;ROSEMBERG LINHARES FERNANDES;ZIG - PROPAGANDA E MARKETING LTDA - EPP;14.476.804/0001-76;FUJIOKA ELETRO IMAGEM S.A;01.008.713/0001-64;VT VIDEO EXPRESS LTDA;16140;11.191.270/0001-43;GO;SANTO ANTONIO DE GOIAS
10 ANOS SPI;20200023670005;23/01/2020;23/01/2020;23/01/2021;EXPIRADO;;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;D M PRODUTORA LTDA;DANIEL LINS MASSA;AGATHA N. FERREIRA PROPAGANDA - ME;26.397.522/0001-62;CONDOMÍNIO SHOPPING PÁTIO IPORANGA;11.418.940/0001-11;D M PRODUTORA LTDA;19339;10.915.541/0001-01;SP;SANTOS
100  FIPE;20200007910005;09/01/2020;09/01/2020;09/01/2021;EXPIRADO;;CONCESSIONARIA;COMUM;16;20200007910010|20200007910029|20200007910037|20200007910045|20200007910053|20200007910061|20200007910070|20200007910088|20200007910096|20200007910100|20200007910118|20200007910126|20200007910134|20200007910142|20200007910150|20200007910169;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DPJ ESTRATÉGIAS DE COMUNICAÇÃO E ASSESSORIA LTDA;PAULO ROGERIO PEIXINHO;URBANA COMUNICACAO E MARKETING LTDA - EPP;02.298.896/0001-62;BARI AUTOMOVEIS LTDA;40.830.572/0004-65;DPJ ESTRATÉGIAS DE COMUNICAÇÃO E ASSESSORIA LTDA;18095;12.633.792/0001-10;PE;PETROLINA
15 Verão Porto Rico;20200012670009;14/01/2020;14/01/2020;14/01/2021;EXPIRADO;;institucional;COMUM;5;20200012670014|20200012670022|20200012670030|20200012670049|20200012670057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;JTG PUBLICIDADE LTDA;24.061.271/0001-15;O LOPES DE SOUZA PARQUE AQUATICO;29.515.084/0001-88;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
2020;20200021290000;21/01/2020;21/01/2020;21/01/2021;EXPIRADO;;Oferta;COMUM;50;20200021290016|20200021290024|20200021290032|20200021290040|20200021290059|20200021290067|20200021290075|20200021290083|20200021290091|20200021290105|20200021290113|20200021290121|20200021290130|20200021290148|20200021290156|20200021290164|20200021290172|20200021290180|20200021290199|20200021290202|20200021290210|20200021290229|20200021290237|20200021290245|20200021290253|20200021290261|20200021290270|20200021290288|20200021290296|20200021290300|20200021290318|20200021290326|20200021290334|20200021290342|20200021290350|20200021290369|20200021290377|20200021290385|20200021290393|20200021290407|20200021290415|20200021290423|20200021290431|20200021290440|20200021290458|20200021290466|20200021290474|20200021290482|20200021290490|20200021290504;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;NOBRE PROPAGANDA S/S LTDA - EPP;03.328.797/0001-49;METRONORTE COMERCIAL DE VEICULOS LTDA;05.035.532/0001-88;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2020;20200031580001;30/01/2020;30/01/2020;30/01/2021;EXPIRADO;;Oferta;COMUM;50;20200031580017|20200031580025|20200031580033|20200031580041|20200031580050|20200031580068|20200031580076|20200031580084|20200031580092|20200031580106|20200031580114|20200031580122|20200031580130|20200031580149|20200031580157|20200031580165|20200031580173|20200031580181|20200031580190|20200031580203|20200031580211|20200031580220|20200031580238|20200031580246|20200031580254|20200031580262|20200031580270|20200031580289|20200031580297|20200031580300|20200031580319|20200031580327|20200031580335|20200031580343|20200031580351|20200031580360|20200031580378|20200031580386|20200031580394|20200031580408|20200031580416|20200031580424|20200031580432|20200031580440|20200031580459|20200031580467|20200031580475|20200031580483|20200031580491|20200031580505;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;LA CASA COMUNICACAO E PROPAGANDA S/S LTDA - EPP;00.761.959/0001-40;DROGAMAIS COMERCIAL FARMACEUTICA LTDA - ME;00.102.609/0001-71;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2020 Bem Viver;20200010640005;13/01/2020;13/01/2020;13/01/2021;EXPIRADO;;Vt;COMUM;5;20200010640010|20200010640029|20200010640037|20200010640045|20200010640053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;MOCHI LAB PRODUCOES LTDA;MARCIA DO NASCIMENTO ESPINDOLA;BRANDBOOM COMUNICACAO LTDA - ME;10.481.423/0001-24;ITV URBANISMO LTDA;27.036.543/0002-04;MOCHI LAB PRODUCOES LTDA;39153;28.681.017/0001-70;BA;SALVADOR
