TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""SANDUBA NOTA 10 - EPISÓDIO 7";20190244820000;05/07/2019;06/07/2019;05/07/2020;EXPIRADO;;"""SANDUBA NOTA 10 -  EPISÓDIO 7""";COMUM;5;20190244820015|20190244820023|20190244820031|20190244820040|20190244820058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);1800;BUFALOS PRODUÇÕES LTDA;GUILBER CLAYTON HIDAKA;DENTSU LATIN AMERICA PROPAGANDA LTDA;23.402.831/0001-95;DISCOVERY NETWORKS BRASIL AGENCIAMENTO E REPRESENTAÇÃO LTDA;07.408.191/0001-74;BUFALOS PRODUÇÕES LTDA;26818;19.991.248/0001-90;SP;BARUERI
"""SANDUBA NOTA 10 - EPISÓDIO 8""";20190244920005;05/07/2019;06/07/2019;05/07/2020;EXPIRADO;;"""SANDUBA NOTA 10 - EPISÓDIO 8""";COMUM;5;20190244920010|20190244920028|20190244920036|20190244920044|20190244920052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);1800;BUFALOS PRODUÇÕES LTDA;GUILBER CLAYTON HIDAKA;DENTSU LATIN AMERICA PROPAGANDA LTDA;23.402.831/0001-95;DISCOVERY NETWORKS BRASIL AGENCIAMENTO E REPRESENTAÇÃO LTDA;07.408.191/0001-74;BUFALOS PRODUÇÕES LTDA;26818;19.991.248/0001-90;SP;BARUERI
#PartiuHappyFérias;20190240180007;03/07/2019;16/07/2019;03/07/2020;EXPIRADO;;Férias 2019;COMUM;5;20190240180011|20190240180020|20190240180038|20190240180046|20190240180054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;TAKE4 GESTÃO DE ATIVOS LTDA;RICARDO LIMA DE CARVALHO FILHO;;NÃO INFORMADO;RI HAPPY BRINQUEDOS S.A;58.731.662/0001-11;TAKE4 GESTÃO DE ATIVOS LTDA;39768;28.833.314/0001-94;RJ;RIO DE JANEIRO
+ SOROCABA;20190277960006;31/07/2019;31/07/2019;31/07/2020;EXPIRADO;;+ SOROCABA;COMUM;6;20190277960010|20190277960029|20190277960037|20190277960045|20190277960053|20190277960061;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MARTA LIMA CONSULTORIA E COMUNICACAO LTDA;70.085.014/0001-30;CONSORCIO SOROCABA;14.012.270/0001-27;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
0500/2019;20190244910000;05/07/2019;05/07/2019;05/07/2020;EXPIRADO;;Institucional;COMUM;3;20190244910014|20190244910022|20190244910030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;SPLINE PROGRAMAÇÃO VISUAL LTDA;PEDRO LUIS FAGA CELLI;DELORT COMUNICACAO LTDA - ME;04.379.354/0001-40;LAR SAO FRANCISCO DE ASSIS;43.962.323/0001-79;SPLINE PROGRAMAÇÃO VISUAL LTDA;1659;01.522.769/0001-32;SP;ARARAQUARA
10 Premier A;20190258870005;17/07/2019;17/07/2019;17/07/2020;EXPIRADO;;institucional;COMUM;10;20190258870010|20190258870028|20190258870036|20190258870044|20190258870052|20190258870060|20190258870079|20190258870087|20190258870095|20190258870109;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;SIGMA MARKETING E CONSULTORIA;30.257.772/0001-74;ROSANA GUILHERME DE MELO;32.148.852/0001-17;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
100 ANOS FORD GLOBO;20190256130004;15/07/2019;15/07/2019;15/07/2020;EXPIRADO;;Promocional;COMUM;10;20190256130019|20190256130027|20190256130035|20190256130043|20190256130051|20190256130060|20190256130078|20190256130086|20190256130094|20190256130108;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;V8 VIDEO PRODUCOES LTDA;MAICKELL HENRIQUE SILVESTRE;WOLFF, MORALES REPRESENTACOES LTDA - ME;06.070.175/0001-51;GLOBO COMERCIO DE AUTOMOVEIS E PECAS LTDA;01.639.573/0001-22;V8 VIDEO PRODUCOES LTDA;7097;08.387.976/0001-70;SC;CHAPECO
10ª SUPERLEITE;20190242670001;04/07/2019;04/07/2019;04/07/2020;EXPIRADO;;SINDICATO RURAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PORTFÓLIO PUBLICIDADE LTDA.;JOSE CARDOSO DE OLIVEIRA;;NÃO INFORMADO;SINDICATO DOS PRODUTORES RURAIS DE POMPEU;23.779.275/0001-70;PORTFÓLIO PUBLICIDADE LTDA.;3712;04.299.859/0001-02;MG;DIVINOPOLIS
10º PHW 2019;20190241100007;03/07/2019;16/07/2019;03/07/2020;EXPIRADO;;Premiação Ambiental;COMUM;5;20190241100011|20190241100020|20190241100038|20190241100046|20190241100054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PLANETA LOCACOES E VIDEOS LTDA;LEONARDO LUIZ FONTES MOREIRA;;NÃO INFORMADO;ECOLOGICO - COMUNICACAO EM MEIO AMBIENTE LTDA - EPP;26.231.191/0001-96;PLANETA LOCACOES E VIDEOS LTDA;2683;06.186.483/0001-47;MG;BELO HORIZONTE
10º Prêmio Desterro de Dança;20190277480004;30/07/2019;30/07/2019;30/07/2020;EXPIRADO;;Festival de Dança;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PULSE FILMES LTDA;DANIEL RODRIGUEZ SANTOS;;NÃO INFORMADO;INSTITUTO CULTURAL DESTERRO;22.096.587/0001-17;PULSE FILMES LTDA;28665;17.067.550/0001-20;SC;FLORIANOPOLIS
