TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
01 Altas Horas;20230153120005;10/05/2023;10/05/2023;10/05/2024;EXPIRADO;;Assinatura;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;JOALHERIA E OTICA ROMA LTDA - ME;92.627.900/0001-81;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01 CHAVESUL;20230147520005;05/05/2023;05/05/2023;05/05/2024;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;CESAR AUGUSTO DE ABREU FAGUNDES ***********;28.067.477/0001-03;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01 SPENGLER;20230147770001;05/05/2023;05/05/2023;05/05/2024;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;SPENGLER S.A.;95.425.542/0006-27;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
01 mães;20230153560005;10/05/2023;10/05/2023;10/05/2024;EXPIRADO;;Loja de roupas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;MARIA CANDIDA MENESES BORGES ***********;35.171.720/0001-02;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
02 spengler;20230166280006;19/05/2023;19/05/2023;19/05/2024;EXPIRADO;;Comercial;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;VITORIA SIMOES IGNACIO ***********;VITORIA SIMOES IGNACIO;VITORIA SIMOES IGNACIO ***********;35.584.355/0001-50;SPENGLER S.A.;95.425.542/0006-27;VITORIA SIMOES IGNACIO ***********;47548;35.584.355/0001-50;RS;URUGUAIANA
052023 chery4ass;20230167050004;19/05/2023;19/05/2023;19/05/2024;EXPIRADO;;Automóveis;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;31.498.630 TONIVAN BERNARDI;RAFAELA VIEIRA MEIRA;BAMBOO SERVIÇOS EIRELI;29.687.828/0001-41;MUNDIAL MOTOR'S LTDA;10.983.446/0003-07;31.498.630 TONIVAN BERNARDI;43148;31.498.630/0001-61;SC;SAO JOSE
08/05;20230160070000;15/05/2023;15/05/2023;15/05/2024;EXPIRADO;BRASIL;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;15;;;;NÃO INFORMADO;DISTRIBUIDORA DE ALIMENTOS SUL FRANGO LTDA - EPP;09.815.588/0001-06;ANGELO JEFERSON MACIEL DOS SANTOS;40861;PESSOA FÍSICA;RS;SANTANA DO LIVRAMENTO
1 Bi QUE TRANSFORMA;20230157860003;12/05/2023;12/05/2023;12/05/2024;EXPIRADO;;Vídeo Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PORTFÓLIO PUBLICIDADE LTDA.;FABIO ALEXANDRE MISSACI;EXPANDWEB SOLUCOES EM WEB LTDA - ME;08.971.245/0001-78;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE SAO ROQUE DE MINAS LTDA.;66.402.207/0001-09;PORTFÓLIO PUBLICIDADE LTDA.;3712;04.299.859/0001-02;MG;DIVINOPOLIS
1 Festival da Hidraulica;20230163740006;18/05/2023;18/05/2023;18/05/2024;EXPIRADO;;Materias de Construção;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;COMUNICARTE TREINAMENTOS;MARCELO HESPANA GUIMARAES;;NÃO INFORMADO;DEPOSITO CARDOSO COMERCIAL LTDA;05.412.096/0001-19;COMUNICARTE TREINAMENTOS;41224;20.060.431/0001-50;SP;TAUBATE
10 FESTINECO;20230161890000;16/05/2023;17/05/2023;16/05/2024;EXPIRADO;;INSTITUCIONAL;COMUM;5;20230161890016|20230161890024|20230161890032|20230161890040|20230161890059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FRANCISCO RICARDO SOARES MAPURUNGA;FRANCISCO RICARDO SOARES MAPURUNGA;L. G. CORDEIRO FILHO;23.185.302/0001-87;VOAR ARTE PARA INFÂNCIA E JUVENTUDE;01.601.749/0001-57;FRANCISCO RICARDO SOARES MAPURUNGA;38832;24.676.346/0001-72;DF;BRASILIA
