TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#EUTRANSFORMO ND RIO;20170382350000;29/09/2017;10/10/2017;29/09/2018;EXPIRADO;;educaçao;COMUM;2;20170382350014|20170382350022;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;A.F.W PRODUÇOES LTDA;FABIO COVATTI;;NÃO INFORMADO;CONGREGACAO DE NOSSA SENHORA;92.017.516/0013-09;A.F.W PRODUÇOES LTDA;22842;10.995.556/0001-19;RS;PASSO FUNDO
"''PESADELO""";20170418830006;24/10/2017;25/10/2017;24/10/2018;EXPIRADO;;CAMPANHA MP;COMUM;5;20170418830010|20170418830029|20170418830037|20170418830045|20170418830053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;CHRISTIAN LUDTKE LTDA;DOUGLAS RENE BARRA;;NÃO INFORMADO;ASSOCIAÇÃO ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;61.825.675/0004-07;CHRISTIAN LUDTKE LTDA;2105;97.040.190/0001-02;RS;SANTA MARIA
01 - Estouro de Ofertas;20170407420006;17/10/2017;17/10/2017;17/10/2018;EXPIRADO;;Vestuário;COMUM;5;20170407420010|20170407420029|20170407420037|20170407420045|20170407420053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;EXCLUSIVAMIX COMERCIO DE CONFECCOES LTDA - ME;06.921.874/0001-68;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01 ANO NL REDENCAO;20170425130006;30/10/2017;30/10/2017;30/10/2018;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0001-00;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
01 chocolataria gramado;20170399700009;10/10/2017;10/10/2017;10/10/2018;EXPIRADO;;Venda de chocolate;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;MONICA VENTORINI TARRAGO - ME;24.721.867/0001-02;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01 new novo;20170406700005;16/10/2017;16/10/2017;16/10/2018;EXPIRADO;;Móveis planejados;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;HABITAT COMÉRCIO DE MÓVEIS LTDA;11.220.945/0001-35;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01/2017 Festival de Tatuagem;20170417110000;23/10/2017;23/10/2017;23/10/2018;EXPIRADO;;Evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;BATISTA & KARAS LTDA - ME;28.027.926/0001-90;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01/2017 Hípica;20170410480006;18/10/2017;18/10/2017;18/10/2018;EXPIRADO;;Restaurante;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;LEANDRO DIAS ROCHA;;NÃO INFORMADO;HIPICA REFEICOES LTDA - ME;03.121.760/0001-45;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
02/17 vórtex;20170391620006;04/10/2017;04/10/2017;04/10/2018;EXPIRADO;;Construtura;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;VORTEX EMPREENDIMENTOS IMOBILIARIOS LTDA;13.620.491/0001-15;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
04 - Remate STO Ângelo Pel;20170402450004;11/10/2017;11/10/2017;11/10/2018;EXPIRADO;;remate;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;MIGUEL AUGUSTO BITTENCOURT BARBARA;PESSOA FÍSICA;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
