TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""BAFOOHMETRO""";20250060120005;28/02/2025;11/03/2025;28/02/2026;EXPIRADO;;INSTITUCIONAL;COMUM;5;20250060120010|20250060120029|20250060120037|20250060120045|20250060120053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""DOOH ESPECIAL ET""";20250060020000;28/02/2025;11/03/2025;28/02/2026;EXPIRADO;;FIAT STRADA, FIAT TORO E FIAT TITANO;COMUM;5;20250060020016|20250060020024|20250060020032|20250060020040|20250060020059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""DOOH TITANO""";20250059790000;28/02/2025;11/03/2025;28/02/2026;EXPIRADO;;FIAT TITANO;COMUM;50;20250059790016|20250059790024|20250059790032|20250059790040|20250059790059|20250059790067|20250059790075|20250059790083|20250059790091|20250059790105|20250059790113|20250059790121|20250059790130|20250059790148|20250059790156|20250059790164|20250059790172|20250059790180|20250059790199|20250059790202|20250059790210|20250059790229|20250059790237|20250059790245|20250059790253|20250059790261|20250059790270|20250059790288|20250059790296|20250059790300|20250059790318|20250059790326|20250059790334|20250059790342|20250059790350|20250059790369|20250059790377|20250059790385|20250059790393|20250059790407|20250059790415|20250059790423|20250059790431|20250059790440|20250059790458|20250059790466|20250059790474|20250059790482|20250059790490|20250059790504;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""DOOH TORO""";20250059770000;28/02/2025;11/03/2025;28/02/2026;EXPIRADO;;FIAT TORO;COMUM;50;20250059770015|20250059770023|20250059770031|20250059770040|20250059770058|20250059770066|20250059770074|20250059770082|20250059770090|20250059770104|20250059770112|20250059770120|20250059770139|20250059770147|20250059770155|20250059770163|20250059770171|20250059770180|20250059770198|20250059770201|20250059770210|20250059770228|20250059770236|20250059770244|20250059770252|20250059770260|20250059770279|20250059770287|20250059770295|20250059770309|20250059770317|20250059770325|20250059770333|20250059770341|20250059770350|20250059770368|20250059770376|20250059770384|20250059770392|20250059770406|20250059770414|20250059770422|20250059770430|20250059770449|20250059770457|20250059770465|20250059770473|20250059770481|20250059770490|20250059770503;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""PALCOS 30s""";20250080160002;20/03/2025;25/03/2025;20/03/2026;EXPIRADO;;HÍBRIDOS FIAT;COMUM;5;20250080160018|20250080160026|20250080160034|20250080160042|20250080160050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
09 VAREJO BAIANAO 01 50;20250050530006;20/02/2025;06/03/2025;20/02/2026;EXPIRADO;;Varejo;COMUM;50;20250050530011|20250050530020|20250050530038|20250050530046|20250050530054|20250050530062|20250050530070|20250050530089|20250050530097|20250050530100|20250050530119|20250050530127|20250050530135|20250050530143|20250050530151|20250050530160|20250050530178|20250050530186|20250050530194|20250050530208|20250050530216|20250050530224|20250050530232|20250050530240|20250050530259|20250050530267|20250050530275|20250050530283|20250050530291|20250050530305|20250050530313|20250050530321|20250050530330|20250050530348|20250050530356|20250050530364|20250050530372|20250050530380|20250050530399|20250050530402|20250050530410|20250050530429|20250050530437|20250050530445|20250050530453|20250050530461|20250050530470|20250050530488|20250050530496|20250050530500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LIFE NEGOCIOS CRIATIVOS EIRELI;JOSE JORGE LAGO CARDOSO JUNIOR;;NÃO INFORMADO;RAFAEL BACETTO LTDA;36.213.646/0001-02;LIFE NEGOCIOS CRIATIVOS EIRELI;49743;43.409.776/0001-72;BA;SALVADOR
10 - VENDAS - 02/03/25;20250062350008;05/03/2025;05/03/2025;05/03/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250062350013|20250062350021|20250062350030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 06/04/25;20250084460000;24/03/2025;24/03/2025;24/03/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250084460016|20250084460024|20250084460032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 13/04/25;20250092590007;31/03/2025;31/03/2025;31/03/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20250092590012|20250092590020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 16/03/25;20250062360003;05/03/2025;05/03/2025;05/03/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250062360019|20250062360027|20250062360035;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 23/03/25;20250070380000;12/03/2025;12/03/2025;12/03/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250070380015|20250070380023|20250070380031;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 30/03/25;20250080660005;20/03/2025;20/03/2025;20/03/2026;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;3;20250080660010|20250080660029|20250080660037;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 ANOS GETSÊMANI;20250080980000;20/03/2025;20/03/2025;20/03/2026;EXPIRADO;;CONVITE DE PARTICIPAÇÃO DE REUNIÃO RELIGIOSA;COMUM;5;20250080980015|20250080980023|20250080980031|20250080980040|20250080980058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;ISMAEL FERREIRA VARELA LTDA;ISMAEL FERREIRA VARELA;;NÃO INFORMADO;IGREJA BATISTA PALAVRA DA VIDA-RS MINISTERIO DO ESPIRITO;20.547.598/0001-40;ISMAEL FERREIRA VARELA LTDA;24488;09.433.745/0001-19;RS;CAXIAS DO SUL
10 ANOS LIDERANCA;20250068050006;10/03/2025;26/03/2025;10/03/2026;EXPIRADO;;INSTITUCIONAL;COMUM;5;20250068050011|20250068050020|20250068050038|20250068050046|20250068050054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LITTLE DOOR DIGITAL GROUP LTDA.;ANDERSON SILVEIRA XAVIER;;NÃO INFORMADO;RADIO GAUCHA SA;90.721.994/0001-28;LITTLE DOOR DIGITAL GROUP LTDA.;31947;23.774.077/0001-14;RS;PORTO ALEGRE
10 ANOS LIDERANCA;20250068050006;10/03/2025;26/03/2025;10/03/2026;EXPIRADO;;INSTITUCIONAL;COMUM;5;20250068050011|20250068050020|20250068050038|20250068050046|20250068050054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LITTLE DOOR DIGITAL GROUP LTDA.;FABIO SARMENTO;;NÃO INFORMADO;RADIO GAUCHA SA;90.721.994/0001-28;LITTLE DOOR DIGITAL GROUP LTDA.;31947;23.774.077/0001-14;RS;PORTO ALEGRE
100 Mais Influentes do Agronegócio;20250070470009;12/03/2025;12/03/2025;12/03/2026;EXPIRADO;;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);20;MARCELO BEVILACQUA LEONETI ***********;MARCELO BEVILACQUA LEONETI;;NÃO INFORMADO;GM PUBLICACOES E COMUNICACAO LTDA;29.782.634/0001-25;MARCELO BEVILACQUA LEONETI ***********;50988;45.319.692/0001-73;SP;RIBEIRAO PRETO
100 Mais Influentes do Agronegócio;20250070530001;12/03/2025;12/03/2025;12/03/2026;EXPIRADO;;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);25;MARCELO BEVILACQUA LEONETI ***********;MARCELO BEVILACQUA LEONETI;;NÃO INFORMADO;GM PUBLICACOES E COMUNICACAO LTDA;29.782.634/0001-25;MARCELO BEVILACQUA LEONETI ***********;50988;45.319.692/0001-73;SP;RIBEIRAO PRETO
10H VC;20250074450002;14/03/2025;14/03/2025;14/03/2026;EXPIRADO;;INSTITUCIONAL;COMUM;50;20250074450018|20250074450026|20250074450034|20250074450042|20250074450050|20250074450069|20250074450077|20250074450085|20250074450093|20250074450107|20250074450115|20250074450123|20250074450131|20250074450140|20250074450158|20250074450166|20250074450174|20250074450182|20250074450190|20250074450204|20250074450212|20250074450220|20250074450239|20250074450247|20250074450255|20250074450263|20250074450271|20250074450280|20250074450298|20250074450301|20250074450310|20250074450328|20250074450336|20250074450344|20250074450352|20250074450360|20250074450379|20250074450387|20250074450395|20250074450409|20250074450417|20250074450425|20250074450433|20250074450441|20250074450450|20250074450468|20250074450476|20250074450484|20250074450492|20250074450506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TELEVISAO SANTA CRUZ LTDA;AMANDA CASSIA NOVAIS DE OLIVEIRA;;NÃO INFORMADO;L O GUSMAO;47.305.662/0001-33;TELEVISAO SANTA CRUZ LTDA;4370;13.476.833/0001-75;BA;ITABUNA
