TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Fez EEP, tá feito"".";20170447600005;14/11/2017;25/11/2017;14/11/2018;EXPIRADO;;FUMEP - Escola de Engenharia de Piracicaba;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;IATAROLA LTDA;JOSE GILMAR IATAROLA;AGENCIA MULTIPLA COMUNICACAO;18.982.455/0001-15;FUNDACAO MUNICIPAL DE ENSINO DE PIRACICABA;54.393.491/0001-07;IATAROLA LTDA;4140;61.811.774/0001-97;SP;AMERICANA
"""SouDigi+""";20170450820002;16/11/2017;17/11/2017;16/11/2018;EXPIRADO;;"""SouDigi+""";COMUM;3;20170450820017|20170450820025|20170450820033;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;GALILEIA FILMES E PRODUCOES LTDA;MAURICIO SOUTULLO GRACA;;NÃO INFORMADO;BANCO A.J. RENNER S.A.;92.874.270/0001-40;GALILEIA FILMES E PRODUCOES LTDA;34649;19.199.149/0001-70;SP;SAO PAULO
+ INTEGRIDADE;20170460780003;21/11/2017;30/11/2017;21/11/2018;EXPIRADO;;INSTITUCIONAL;COMUM;5;20170460780018|20170460780026|20170460780034|20170460780042|20170460780050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;15;API PRODUCOES ARTISTICAS E AUDIOVISUAIS LTDA;FERNANDO MENDES CUNHA;TOM COMUNICACAO LTDA;04.406.696/0001-01;SECRETARIA DE ESTADO DE GOVERNO;05.475.103/0001-21;API PRODUCOES ARTISTICAS E AUDIOVISUAIS LTDA;19431;14.026.079/0001-34;MG;BELO HORIZONTE
00962 Sempre Nova 5;20170464180000;22/11/2017;24/11/2017;22/11/2018;EXPIRADO;;Ipanema;COMUM;5;20170464180015|20170464180023|20170464180031|20170464180040|20170464180058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);5;DANIEL C MACHADO ME (BAIXADO);ARIELA DORF;AFRICA SÃO PAULO PUBLICIDADE LTDA;04.950.019/0001-50;GRENDENE S A;89.850.341/0012-12;DANIEL C MACHADO ME (BAIXADO);36454;12.368.086/0001-99;SP;SAO PAULO
00962 Sempre Nova 5;20170464180000;22/11/2017;24/11/2017;22/11/2018;EXPIRADO;;Ipanema;COMUM;5;20170464180015|20170464180023|20170464180031|20170464180040|20170464180058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);5;DANIEL C MACHADO ME (BAIXADO);ARIELA DORF;MUTATO ENTRETENIMENTO CONTEUDO E PUBLICIDADE LTDA;73.039.380/0001-41;GRENDENE S A;89.850.341/0012-12;DANIEL C MACHADO ME (BAIXADO);36454;12.368.086/0001-99;SP;SAO PAULO
02 VT Impacto aro 13 e 14;20170441000006;09/11/2017;09/11/2017;09/11/2018;EXPIRADO;;Centro automotivo;COMUM;3;20170441000010|20170441000029|20170441000037;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;MARIO HENRIQUE LISBOA POMPEU;MARIO HENRIQUE LISBOA POMPEU;IMPACTO FRANQUIAS LTDA - ME;22.951.049/0001-62;CENTRO AUTOMOTIVO NP EIRELI - EPP;17.515.466/0001-22;MARIO HENRIQUE LISBOA POMPEU;24906;15.120.661/0001-28;SP;RIBEIRAO PRETO
03A 1711 ATACADAO;20170434030000;03/11/2017;10/11/2017;03/11/2018;EXPIRADO;;VAREJO;COMUM;5;20170434030015|20170434030023|20170434030031|20170434030040|20170434030058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
10 Feirão Mogi;20170468720000;24/11/2017;24/11/2017;24/11/2018;EXPIRADO;;Obra Publicitaria;COMUM;5;20170468720014|20170468720022|20170468720030|20170468720049|20170468720057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CRISTIANO ZILLIG DE SOUZA - ME;CRISTIANO ZILLIG DE SOUZA;EUGENIO PUBLICIDADE SP LTDA.;12.611.655/0001-85;HESA 66 INVESTIMENTOS IMOBILIARIOS LTDA;10.520.514/0001-21;CRISTIANO ZILLIG DE SOUZA - ME;30922;17.678.631/0001-67;SP;SAO PAULO
10 anos;20170439170005;08/11/2017;28/11/2017;08/11/2018;EXPIRADO;;Institucional 10 anos;COMUM;5;20170439170010|20170439170028|20170439170036|20170439170044|20170439170052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;TEMPLE FRAME PRODUCAO ELETRONICA LTDA;FLAVIA ROMANO BUDOLLA;VERBAL COMUNICACAO E MARKETING LTDA - EPP;00.955.474/0001-97;ASSOCIACAO DOS LOJISTAS DO AUTO SHOPPING CURITIBA;23.432.865/0001-22;TEMPLE FRAME PRODUCAO ELETRONICA LTDA;14275;07.864.526/0001-69;PR;CURITIBA
100 Lojas Koerich;20170438860008;08/11/2017;08/11/2017;08/11/2018;EXPIRADO;;Varejo;COMUM;5;20170438860012|20170438860020|20170438860039|20170438860047|20170438860055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MILK DESIGN LTDA ME;DIEGO FELIPE MAFRA;KOERICH PUBLICIDADE LTDA. - ME;75.343.145/0001-94;EUGENIO RAULINO KOERICH SA COMERCIO E INDUSTRIA;86.184.074/0018-99;DIEGO FELIPE MAFRA;32997;PESSOA FÍSICA;SC;SAO JOSE
