TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
009 - 23.03.2021 - Ofertas da Semana;20210087900001;23/03/2021;23/03/2021;23/03/2022;EXPIRADO;BRASIL;Produtos do Supermercado;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;;NÃO INFORMADO;A. QUARESMA E CIA LTDA;04.879.612/0002-38;DAVID PEREIRA DOS SANTOS;34189;PESSOA FÍSICA;PI;FLORIANO
03;20210064050001;02/03/2021;02/03/2021;02/03/2022;EXPIRADO;;alimenticios;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;COMERCIAL D.M.S. DE ALIMENTOS LTDA - EPP;02.988.990/0001-43;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
03;20210064240005;02/03/2021;02/03/2021;02/03/2022;EXPIRADO;;alimenticios;COMUM;5;20210064240010|20210064240029|20210064240037|20210064240045|20210064240053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;COMERCIAL D.M.S. DE ALIMENTOS LTDA - EPP;02.988.990/0001-43;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
03;20210064280007;02/03/2021;02/03/2021;02/03/2022;EXPIRADO;;alimenticios;COMUM;5;20210064280012|20210064280020|20210064280039|20210064280047|20210064280055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;CYNARA TEREZINHA TEIXEIRA MIRALHA;29.167.372/0001-99;KI PRECO COMERCIAL DE GENEROS ALIMENTICIOS LTDA;01.219.491/0001-29;CYNARA TEREZINHA TEIXEIRA MIRALHA;40205;29.167.372/0001-99;RS;URUGUAIANA
040321 TEASER DIA E;20210065320002;03/03/2021;03/03/2021;03/03/2022;EXPIRADO;;Promocional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
080321 OF TERQUA CESTAO;20210068480000;05/03/2021;05/03/2021;05/03/2022;EXPIRADO;;Promocional;COMUM;30;20210068480016|20210068480024|20210068480032|20210068480040|20210068480059|20210068480067|20210068480075|20210068480083|20210068480091|20210068480105|20210068480113|20210068480121|20210068480130|20210068480148|20210068480156|20210068480164|20210068480172|20210068480180|20210068480199|20210068480202|20210068480210|20210068480229|20210068480237|20210068480245|20210068480253|20210068480261|20210068480270|20210068480288|20210068480296|20210068480300;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
1 ANO DA COVID;20210075490008;11/03/2021;11/03/2021;11/03/2022;EXPIRADO;;Educativo;COMUM;5;20210075490013|20210075490021|20210075490030|20210075490048|20210075490056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LIRA FILMES PRODUÇÕES LTDA ME;LUIZ CARLOS LEE SWAIN;BCA PROPAGANDA LTDA;03.598.189/0005-88;PREFEITURA MUNICIPAL DE MARICA;29.131.075/0001-93;LIRA FILMES PRODUÇÕES LTDA ME;28406;21.054.261/0001-64;SP;SAO PAULO
10 INSTITUCIONAL FRIGOLDEN;20210077590000;13/03/2021;13/03/2021;13/03/2022;EXPIRADO;BRASIL;VT;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;;;;NÃO INFORMADO;PRESTIGE DISTRIBUIDORA DE ALIMENTOS;35.772.542/0001-67;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
1000 GANHADORES;20210080990005;16/03/2021;27/03/2021;16/03/2022;EXPIRADO;;INSTITUCIONAL;COMUM;5;20210080990010|20210080990029|20210080990037|20210080990045|20210080990053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LUIZ ANTONIO DA SILVA PRODUTOR DE FILMES E VIDEOS EPP;RODRIGO MOTTA LOPES;;NÃO INFORMADO;SS COMERCIO DE COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA;07.278.350/0001-63;LUIZ ANTONIO DA SILVA PRODUTOR DE FILMES E VIDEOS EPP;12182;02.058.987/0001-20;SP;SAO PAULO
115 anos;20210065050005;03/03/2021;09/03/2021;03/03/2022;EXPIRADO;;PROMOCIONAL/INSTITUCIONAL;COMUM;50;20210065050010|20210065050029|20210065050037|20210065050045|20210065050053|20210065050061|20210065050070|20210065050088|20210065050096|20210065050100|20210065050118|20210065050126|20210065050134|20210065050142|20210065050150|20210065050169|20210065050177|20210065050185|20210065050193|20210065050207|20210065050215|20210065050223|20210065050231|20210065050240|20210065050258|20210065050266|20210065050274|20210065050282|20210065050290|20210065050304|20210065050312|20210065050320|20210065050339|20210065050347|20210065050355|20210065050363|20210065050371|20210065050380|20210065050398|20210065050401|20210065050410|20210065050428|20210065050436|20210065050444|20210065050452|20210065050460|20210065050479|20210065050487|20210065050495|20210065050509;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TROPICAL FILMES LTDA;VINICIUS GOTTARDELLO DIAS LOPES;LAPIS RARO AGENCIA DE COMUNICACAO LTDA;22.444.012/0001-48;DROGARIA ARAUJO S A;17.256.512/0001-16;TROPICAL FILMES LTDA;23245;17.453.109/0001-87;MG;BELO HORIZONTE
