TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""SCANIA NA FETRANSLOG 2018""";20180360870000;25/09/2018;26/09/2018;25/09/2019;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;A A LEAL DE OLIVEIRA PRODUCOES;ANTONIO ALEXANDRE LEAL DE OLIVEIRA;MAKE ID COMUNICACAO INTELIGENTE LTDA;14.566.658/0001-70;SCANIA LATIN AMERICA LTDA;59.104.901/0001-76;A A LEAL DE OLIVEIRA PRODUCOES;28317;08.529.818/0001-08;SP;SAO PAULO
"""Yes, I AM ICBEU""";20180291310005;07/08/2018;15/09/2018;07/08/2019;EXPIRADO;;INSTITUCIONAL;COMUM;5;20180291310010|20180291310028|20180291310036|20180291310044|20180291310052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TORE PRODUCOES DE FILMES E VIDEOS LTDA;ANTONIO FERNANDES BARROS LIMA JUNIOR;ANTONIO FERNANDES BARROS LIMA JUNIOR;06.149.812/0001-80;INSTITUTO CULTURAL BRASIL ESTADOS UNIDOS;04.394.169/0001-24;TORE PRODUCOES DE FILMES E VIDEOS LTDA;33889;07.972.019/0001-49;AM;MANAUS
"""ÍCARO""";20180361990000;26/09/2018;26/09/2018;26/09/2019;IRREGULAR;;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;DEISE GRAZIELE CAMPOS ***********;JULIANO GUIMARAES AMBROSINI;;NÃO INFORMADO;DEISE GRAZIELE CAMPOS ***********;18.817.440/0001-00;DEISE GRAZIELE CAMPOS ***********;25590;18.817.440/0001-00;RS;PORTO ALEGRE
+AR;20180355790002;21/09/2018;21/09/2018;21/09/2019;EXPIRADO;;SHOW;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;RM VIDEO PRODUCOES LTDA;RICARDO ANTONIO GOMES DE SOUSA;;NÃO INFORMADO;JACKSON MARTINS PRODUÇÕES E EVENTOS;19.503.914/0001-01;RM VIDEO PRODUCOES LTDA;3430;22.409.866/0001-93;MG;DIVINOPOLIS
03 DiaS de Loucura;20180337240004;06/09/2018;06/09/2018;06/09/2019;EXPIRADO;;Móveis e Eletrodomésticos;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CARLOS ALFREDO DE OLIVEIRA RIBEIRO ***********;CARLOS ALFREDO DE OLIVEIRA RIBEIRO;;NÃO INFORMADO;LOJAS VOLPATO LTDA;88.957.659/0001-81;CARLOS ALFREDO DE OLIVEIRA RIBEIRO ***********;39702;25.695.411/0001-70;SC;BALNEARIO CAMBORIU
03 Dias de Loucura Último Dia;20180342420007;12/09/2018;12/09/2018;12/09/2019;EXPIRADO;;Móveis e Eletrodomésticos;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CARLOS ALFREDO DE OLIVEIRA RIBEIRO ***********;CARLOS ALFREDO DE OLIVEIRA RIBEIRO;;NÃO INFORMADO;LOJAS VOLPATO LTDA;88.957.659/0001-81;CARLOS ALFREDO DE OLIVEIRA RIBEIRO ***********;39702;25.695.411/0001-70;SC;BALNEARIO CAMBORIU
03A 1809 ATACADAO;20180330210002;03/09/2018;13/09/2018;03/09/2019;EXPIRADO;;varejo;COMUM;5;20180330210017|20180330210025|20180330210033|20180330210041|20180330210050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
03B 1809 ATACADAO;20180330250004;03/09/2018;13/09/2018;03/09/2019;EXPIRADO;;varejo;COMUM;5;20180330250019|20180330250027|20180330250035|20180330250043|20180330250051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
03C 1809 ATACADAO;20180330290006;03/09/2018;13/09/2018;03/09/2019;EXPIRADO;;varejo;COMUM;5;20180330290010|20180330290029|20180330290037|20180330290045|20180330290053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
03D 1809 ATACADAO;20180330320002;03/09/2018;13/09/2018;03/09/2019;EXPIRADO;;varejo;COMUM;5;20180330320017|20180330320025|20180330320033|20180330320041|20180330320050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;DIVULGAÇÃO PUBLICIDADE LTDA;03.814.031/0001-74;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
