TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""CAPRI MAIS""";20210087800007;23/03/2021;09/04/2021;23/03/2022;EXPIRADO;;Institucional;COMUM;5;20210087800012|20210087800020|20210087800039|20210087800047|20210087800055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;THE END EDIÇÃO E POS-PRODUÇÃO LTDA;EDUARDO CLEMENTE IZIQUE DE OLIVEIRA;PUBLICIS BRASIL COMUNICACAO LTDA;74.561.580/0001-22;MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA;01.472.720/0003-84;THE END EDIÇÃO E POS-PRODUÇÃO LTDA;29429;17.214.052/0001-63;SP;SAO PAULO
"""TAHOE''";20210087760005;23/03/2021;09/04/2021;23/03/2022;EXPIRADO;;Institucional;COMUM;5;20210087760010|20210087760029|20210087760037|20210087760045|20210087760053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;THE END EDIÇÃO E POS-PRODUÇÃO LTDA;EDUARDO CLEMENTE IZIQUE DE OLIVEIRA;PUBLICIS BRASIL COMUNICACAO LTDA;74.561.580/0001-22;MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA;01.472.720/0003-84;THE END EDIÇÃO E POS-PRODUÇÃO LTDA;29429;17.214.052/0001-63;SP;SAO PAULO
01CONCRETIX15S;20210115220006;16/04/2021;16/04/2021;16/04/2022;EXPIRADO;;Concretix Concreto e Argamassa Ltda.;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MARIANA APARECIDA MENDES DE BARROS ***********;MARIANA APARECIDA MENDES DE BARROS;JOSÉ CARLOS CRAVO DA COSTA JUNIOR ME;17.141.574/0001-82;ITATUBOS CONCRETO USINADO LTDA;05.673.737/0001-99;MARIANA APARECIDA MENDES DE BARROS ***********;47818;38.543.890/0001-50;SP;ITAPEVA
01CONCRETIX3S;20210113540003;15/04/2021;15/04/2021;15/04/2022;EXPIRADO;;Concretix Concreto e Argamassa Ltda.;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);3;MARIANA APARECIDA MENDES DE BARROS ***********;MARIANA APARECIDA MENDES DE BARROS;JOSÉ CARLOS CRAVO DA COSTA JUNIOR ME;17.141.574/0001-82;ITATUBOS CONCRETO USINADO LTDA;05.673.737/0001-99;MARIANA APARECIDA MENDES DE BARROS ***********;47818;38.543.890/0001-50;SP;ITAPEVA
080421 TEASER DIA E;20210104690006;07/04/2021;07/04/2021;07/04/2022;EXPIRADO;;Promocional;COMUM;2;20210104690011|20210104690020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
090421 OF DIAE 1;20210106140003;08/04/2021;08/04/2021;08/04/2022;EXPIRADO;;Promocional;COMUM;30;20210106140019|20210106140027|20210106140035|20210106140043|20210106140051|20210106140060|20210106140078|20210106140086|20210106140094|20210106140108|20210106140116|20210106140124|20210106140132|20210106140140|20210106140159|20210106140167|20210106140175|20210106140183|20210106140191|20210106140205|20210106140213|20210106140221|20210106140230|20210106140248|20210106140256|20210106140264|20210106140272|20210106140280|20210106140299|20210106140302;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
10 E CIA INST;20210118780002;20/04/2021;20/04/2021;20/04/2022;EXPIRADO;;INSTITUCIONAL;COMUM;5;20210118780018|20210118780026|20210118780034|20210118780042|20210118780050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TELEVISAO OESTE BAIANO LTDA;IVANILDO BRITO DOS SANTOS;;NÃO INFORMADO;ADELSON DALTRO DE SAO LEAO EIRELI;13.812.834/0001-43;TELEVISAO OESTE BAIANO LTDA;3948;16.395.923/0001-20;BA;BARREIRAS
10 anos Vórtex;20210113330009;15/04/2021;15/04/2021;15/04/2022;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;VORTEX EMPREENDIMENTOS IMOBILIARIOS LTDA;13.620.491/0001-15;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
100 DIAS;20210110550008;13/04/2021;13/04/2021;13/04/2022;EXPIRADO;;INFORME PUBLICITARIO;COMUM;5;20210110550013|20210110550021|20210110550030|20210110550048|20210110550056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;HENRIQUE DAMIÃO VIEIRA ***********;GILBERTO RODRIGUES FILHO;A & M ARTE & MIDIA PUBL.ASSESSORIA E MARKETING LTDA. - EPP;22.233.548/0002-03;PREFEITURA MUNICIPAL DE ARAGUARI;16.829.640/0001-49;HENRIQUE DAMIÃO VIEIRA ***********;23092;16.907.796/0001-09;MG;ARAGUARI
100 DIAS;20210124500008;23/04/2021;23/04/2021;23/04/2022;EXPIRADO;;SERVIÇO;COMUM;5;20210124500013|20210124500021|20210124500030|20210124500048|20210124500056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;JOÃO BATISTA M. DE FREITAS - ME;GIOVANE DA ROCHA;ART & C COMUNICACAO INTEGRADA LTDA.;02.692.183/0001-89;MOSSORO PREFEITURA;08.348.971/0001-39;JOÃO BATISTA M. DE FREITAS - ME;5643;06.151.337/0001-86;RN;MOSSORO
