TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""COMUNICADO""";20150077490006;24/02/2015;24/02/2015;24/02/2016;EXPIRADO;;CARROS;COMUM;5;20150077490010|20150077490029|20150077490037|20150077490045|20150077490053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MARFISO COMERCIO DE AUTOMOVEIS LTDA;76.818.038/0001-38;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Carnaval 2015""";20150057370005;09/02/2015;09/02/2015;09/02/2016;EXPIRADO;;Carros;COMUM;5;20150057370010|20150057370028|20150057370036|20150057370044|20150057370052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MARFISO COMERCIO DE AUTOMOVEIS LTDA;76.818.038/0001-38;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Liquida 01""";20150046470003;02/02/2015;02/02/2015;02/02/2016;EXPIRADO;;Shopping;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GARRIDO E GARRIDO PRODUTORA LTDA;PAULO ROBERTO SPILA DE ARAUJO JUNIOR;MUSTACHE LTDA - ME;15.005.627/0001-02;CONDOMINIO ESMERALDA PLAZA SHOPPING;03.491.470/0001-93;GARRIDO E GARRIDO PRODUTORA LTDA;18471;13.325.685/0001-98;SP;MARILIA
"""Liquida 02""";20150046520000;02/02/2015;02/02/2015;02/02/2016;EXPIRADO;;Shopping;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GARRIDO E GARRIDO PRODUTORA LTDA;PAULO ROBERTO SPILA DE ARAUJO JUNIOR;MUSTACHE LTDA - ME;15.005.627/0001-02;CONDOMINIO ESMERALDA PLAZA SHOPPING;03.491.470/0001-93;GARRIDO E GARRIDO PRODUTORA LTDA;18471;13.325.685/0001-98;SP;MARILIA
"""Liquida 03""";20150046550007;02/02/2015;02/02/2015;02/02/2016;EXPIRADO;;Shopping;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);20;GARRIDO E GARRIDO PRODUTORA LTDA;PAULO ROBERTO SPILA DE ARAUJO JUNIOR;MUSTACHE LTDA - ME;15.005.627/0001-02;CONDOMINIO ESMERALDA PLAZA SHOPPING;03.491.470/0001-93;GARRIDO E GARRIDO PRODUTORA LTDA;18471;13.325.685/0001-98;SP;MARILIA
"""Mais Vantagens""";20150064000005;12/02/2015;12/02/2015;12/02/2016;EXPIRADO;;Carros;COMUM;5;20150064000010|20150064000028|20150064000036|20150064000044|20150064000052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MARFISO COMERCIO DE AUTOMOVEIS LTDA;76.818.038/0001-38;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""VT Ofertas BCD 18 A""   ""Ofertas BCD 18 B""";20150084360007;26/02/2015;26/02/2015;26/02/2016;EXPIRADO;;Materiaos de construção;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PUBBLICITÁ CRIAÇÃO E PRODUÇÃO LTDA ME;ARMANDO RIBAS NETO;BCD CASA & CONSTRUCAO LTDA;05.836.676/0001-33;BCD CASA & CONSTRUCAO LTDA;05.836.676/0001-33;PUBBLICITÁ CRIAÇÃO E PRODUÇÃO LTDA ME;16395;91.739.367/0001-87;RS;SANTA MARIA
"""ZÉ MATUTO""";20150082670009;25/02/2015;25/02/2015;25/02/2016;EXPIRADO;;SHOW, LAZER, EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;ALEXANDRE JOSE JUSTINO DA SILVA ***********;ALEXANDRE JOSE JUSTINO DA SILVA;TM PLUTARCO PROPAGANDA E COMUNICAÇÃO;11.554.332/0001-34;EMERSON CASTRO DE LIMA;08.003.371/0001-39;TM PLUTARCO PROPAGANDA E COMUNICAÇÃO;26049;11.554.332/0001-34;PE;PETROLINA
"""ZÉ MATUTO""";20150082670009;25/02/2015;25/02/2015;25/02/2016;EXPIRADO;;SHOW, LAZER, EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;TM PLUTARCO PROPAGANDA E COMUNICAÇÃO;ALEXANDRE JOSE JUSTINO DA SILVA;TM PLUTARCO PROPAGANDA E COMUNICAÇÃO;11.554.332/0001-34;EMERSON CASTRO DE LIMA;08.003.371/0001-39;TM PLUTARCO PROPAGANDA E COMUNICAÇÃO;26049;11.554.332/0001-34;PE;PETROLINA
02 A 06 DE MAR 15 A V1;20150087830004;27/02/2015;27/02/2015;27/02/2016;EXPIRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;GOD PRODUÇÕES DE VIDEOS LTDA;MARCELO LOURENCO CARLONI;MAURICIO LANDINI-EPP;14.601.097/0001-00;SUPERMERCADO VERAN LTDA.;58.767.252/0001-20;GOD PRODUÇÕES DE VIDEOS LTDA;2000;04.436.575/0001-02;SP;MOGI DAS CRUZES
