TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#VEM;20200350080006;28/10/2020;28/10/2020;28/10/2021;EXPIRADO;;Educação infantil - pré-escola;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GENIUS AT WORK PRODUCOES CINEMATOGRAFICAS LTDA;LUCAS DO NASCIMENTO BEZERRIL;GENIUS AT WORK PRODUCOES CINEMATOGRAFICAS LTDA;17.819.406/0001-01;PLURAL CENTRO EDUCACIONAL LTDA - EPP;02.559.227/0001-05;GENIUS AT WORK PRODUCOES CINEMATOGRAFICAS LTDA;25056;17.819.406/0001-01;MT;CUIABA
#soums;20200320690000;07/10/2020;07/10/2020;07/10/2021;EXPIRADO;;DISTRIBUIÇÃO DE ENERGIA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MORAIS E MORA LTDA;GABRIEL PEREIRA DE MORAIS;;NÃO INFORMADO;EMPRESA ENERGETICA DE MATO GROSSO DO SUL SA ENERSUL;15.413.826/0001-50;MORAIS E MORA LTDA;41822;28.718.835/0001-09;MS;CAMPO GRANDE
001 MARIA SE APRESENTA;20200320880004;07/10/2020;07/10/2020;07/10/2021;EXPIRADO;;ELEICOES 2020;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;F. R. DAMASCENO;FRANCINALDO RODRIGUES DAMASCENO;;NÃO INFORMADO;ELEICAO 2020 MARIA DO CARMO MARTINS LIMA PREFEITO;39.106.115/0001-09;F. R. DAMASCENO;23432;16.456.567/0001-07;PA;SANTAREM
002 FAMILIA POLÍTICA;20200320890000;07/10/2020;07/10/2020;07/10/2021;EXPIRADO;;ELEIÇÒES 2020;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;F. R. DAMASCENO;FRANCINALDO RODRIGUES DAMASCENO;;NÃO INFORMADO;ELEICAO 2020 MARIA DO CARMO MARTINS LIMA PREFEITO;39.106.115/0001-09;F. R. DAMASCENO;23432;16.456.567/0001-07;PA;SANTAREM
007- MARIA CUIDA DO POVO;20200320920006;07/10/2020;07/10/2020;07/10/2021;EXPIRADO;;ELEIÇÒES 2020;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;F. R. DAMASCENO;FRANCINALDO RODRIGUES DAMASCENO;;NÃO INFORMADO;ELEICAO 2020 MARIA DO CARMO MARTINS LIMA PREFEITO;39.106.115/0001-09;F. R. DAMASCENO;23432;16.456.567/0001-07;PA;SANTAREM
008 LEGADO MARIA;20200320960008;07/10/2020;07/10/2020;07/10/2021;EXPIRADO;;ELEIÇÒES 2020;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;F. R. DAMASCENO;FRANCINALDO RODRIGUES DAMASCENO;;NÃO INFORMADO;ELEICAO 2020 MARIA DO CARMO MARTINS LIMA PREFEITO;39.106.115/0001-09;F. R. DAMASCENO;23432;16.456.567/0001-07;PA;SANTAREM
009 MARIA CASA PRÓPRIA;20200320970003;07/10/2020;07/10/2020;07/10/2021;EXPIRADO;;ELEIÇÒES 2020;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;F. R. DAMASCENO;FRANCINALDO RODRIGUES DAMASCENO;;NÃO INFORMADO;ELEICAO 2020 MARIA DO CARMO MARTINS LIMA PREFEITO;39.106.115/0001-09;F. R. DAMASCENO;23432;16.456.567/0001-07;PA;SANTAREM
021020 OF DIAE 1;20200311480007;01/10/2020;01/10/2020;01/10/2021;EXPIRADO;;Promocional;COMUM;30;20200311480012|20200311480020|20200311480039|20200311480047|20200311480055|20200311480063|20200311480071|20200311480080|20200311480098|20200311480101|20200311480110|20200311480128|20200311480136|20200311480144|20200311480152|20200311480160|20200311480179|20200311480187|20200311480195|20200311480209|20200311480217|20200311480225|20200311480233|20200311480241|20200311480250|20200311480268|20200311480276|20200311480284|20200311480292|20200311480306;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
0920 PRIMA;20200355110000;30/10/2020;30/10/2020;30/10/2021;EXPIRADO;;Institucional;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CLAITON LUIZ DOS SANTOS ***********;CLAITON LUIZ DOS SANTOS;;NÃO INFORMADO;TRUYLIA & TRUYLIA LTDA;02.313.091/0001-40;CLAITON LUIZ DOS SANTOS ***********;43974;33.658.570/0001-22;RS;ERECHIM
1 MILHAO 02;20200318050008;06/10/2020;06/10/2020;06/10/2021;EXPIRADO;;SUPER HIPER MERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;MERLINI SOM E IMAGEM LTDA - ME;PEDRO LUIZ FERRO MERLINI;OFICINA DE COMUNICACAO LTDA. - EPP;02.852.456/0001-05;SUPERMERCADOS JAU SERVE LTDA;03.640.467/0001-94;MERLINI SOM E IMAGEM LTDA - ME;16718;11.617.889/0001-77;SP;JAU
