TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
""" VT Promoção Março""";20130075460002;13/03/2013;13/03/2013;13/03/2014;EXPIRADO;;HIPERMAIS ATACADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;MONOGRAMA PRODUCAO GRAFICA LTDA - ME;13.160.945/0001-12;RWR LOGISTICA E DISTRIBUICAO LTDA;83.616.185/0001-90;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
""" VT Promoção Março""";20130086770008;22/03/2013;22/03/2013;22/03/2014;EXPIRADO;;""" VT Promoção Março""";COMUM;2;20130086770012|20130086770020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;MONOGRAMA PRODUCAO GRAFICA LTDA - ME;13.160.945/0001-12;RWR LOGISTICA E DISTRIBUICAO LTDA;83.616.185/0001-90;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""CAMPANHA ELETROVIX""";20130085290002;21/03/2013;21/03/2013;21/03/2014;EXPIRADO;;VT PUBLICITÁRIO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PC PEREIRA DA SILVA - ITOP CINE VIDEO;ALESSANDRO CAVALCANTE POTIGUARA;;NÃO INFORMADO;ELETROVIX LTDA - EPP;39.317.946/0001-11;PC PEREIRA DA SILVA - ITOP CINE VIDEO;17664;12.194.771/0001-46;ES;VITORIA
"""Gincana do calouro solidário UNIVILLE - FESTA""";20130072130001;11/03/2013;11/03/2013;11/03/2014;EXPIRADO;;"""Festa dos calouros da Univille""";COMUM;1;20130072130016;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;;NÃO INFORMADO;LOOK HERE PROMOCOES DE EVENTOS LTDA - ME;06.053.985/0001-08;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""OF CONFIANÇA""";20130070230009;08/03/2013;08/03/2013;08/03/2014;EXPIRADO;;Jad Zogheib e Cia LTDA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ROBERTO APARECIDO PALLU PRODUÇÕES - ME;ROBERTO APARECIDO PALLU;;NÃO INFORMADO;ROBERTO APARECIDO PALLU;PESSOA FÍSICA;ROBERTO APARECIDO PALLU PRODUÇÕES - ME;22218;14.011.899/0001-52;SP;BAURU
"""VT PRÊMIOS ABRIL 13""";20130093650004;27/03/2013;27/03/2013;27/03/2014;EXPIRADO;;TRIMANIA;COMUM;1;20130093650019;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
"""VT PRÊMIOS ABRIL 13""";20130093700001;27/03/2013;27/03/2013;27/03/2014;EXPIRADO;;TRIMANIA;COMUM;1;20130093700016;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;VOÜK PUBLICIDADE LTDA.;08.843.796/0001-56;FEDERACAO CATARINENSE DE BASKETBALL;00.604.100/0001-27;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
0800;20130071290005;10/03/2013;10/03/2013;10/03/2014;EXPIRADO;;Joias e Lingeries;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;STARTSTUDIO LTDA;GIULIANNA NOGUEIRA RONNA;KERR & CIA LTDA - ME;00.969.346/0001-00;INDIAN HENKE - ME;07.245.200/0002-34;STARTSTUDIO LTDA;17283;10.493.554/0001-21;RS;PELOTAS
10 anos Shopping Popular;20130086860007;22/03/2013;22/03/2013;22/03/2014;EXPIRADO;;Serviços;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;ROMSOFT LTDA;ROMULO EUSTAQUIO DA SILVA;FIGUEIREDO GONCALVES & SANTOS PUBLICIDADE LTDA - ME;08.743.280/0001-30;INST.MUNIC.DE PREVIDENCIA DO SERVIDORES PUB DE M CLAROS;66.489.741/0001-96;ROMSOFT LTDA;3436;03.840.263/0001-05;MG;MONTES CLAROS
10 vezes sem juros;20130090720001;26/03/2013;26/03/2013;26/03/2014;EXPIRADO;;material de construcao;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MENEZES CARVALHO & MARINHO LTDA;ELIAN MENEZES CARVALHO;CHIANG KARLA & QUEIROZ MARKETING E PUBLICIDADES LTDA - ME;10.719.903/0001-80;A PREDILAR MATERIAIS PARA CONSTRUCAO LTDA.;00.763.110/0004-58;MENEZES CARVALHO & MARINHO LTDA;15720;10.013.600/0001-48;TO;ARAGUAINA
