TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#SEJA VITTA - MOMENTO 1;20190016500001;18/01/2019;18/01/2019;18/01/2020;EXPIRADO;;INSTITUCIONAL;COMUM;5;20190016500016|20190016500024|20190016500032|20190016500040|20190016500059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;ILHA CROSSMIDIA LTDA;BRUNO CALIXTO MAFFEI;HOLD COMUNICACAO E SERVICOS RIBEIRAO PRETO LTDA - EPP;02.990.841/0001-19;VITTA RESIDENCIAL LTDA;15.080.241/0001-65;ILHA CROSSMIDIA LTDA;37872;27.373.295/0001-06;SP;RIBEIRAO PRETO
02A 1901 ATACADAO;20190000200003;02/01/2019;10/01/2019;02/01/2020;EXPIRADO;;VAREJO;COMUM;5;20190000200018|20190000200026|20190000200034|20190000200042|20190000200050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;;NÃO INFORMADO;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
02B 1901 ATACADAO;20190000220004;02/01/2019;10/01/2019;02/01/2020;EXPIRADO;;VAREJO;COMUM;5;20190000220019|20190000220027|20190000220035|20190000220043|20190000220051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;;NÃO INFORMADO;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
10º Edição Beach Tennis;20190015890000;17/01/2019;17/01/2019;17/01/2020;EXPIRADO;;VINHETA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);5;LUCAS SILVESTRE ***********;LUCAS SILVESTRES;;NÃO INFORMADO;NADER MOUBAREC SERVICOS ODONTOLOGICOS EIRELI - ME;24.261.137/0001-68;LUCAS SILVESTRES STUDIO LTDA.;40757;27.438.558/0001-00;SP;SANTOS
15 anos;20190023380008;25/01/2019;25/01/2019;25/01/2020;EXPIRADO;;Diagnostico;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ROMSOFT LTDA;ROMULO EUSTAQUIO DA SILVA;CUBO COMUNICACAO E MARKETING LTDA - ME;16.828.985/0001-88;RESSONAR IMAGENS MEDICAS LTDA.;05.899.991/0001-00;ROMSOFT LTDA;3436;03.840.263/0001-05;MG;MONTES CLAROS
158 Classico;20190020410003;23/01/2019;23/01/2019;23/01/2020;EXPIRADO;;ofertas;COMUM;50;20190020410018|20190020410026|20190020410034|20190020410042|20190020410050|20190020410069|20190020410077|20190020410085|20190020410093|20190020410107|20190020410115|20190020410123|20190020410131|20190020410140|20190020410158|20190020410166|20190020410174|20190020410182|20190020410190|20190020410204|20190020410212|20190020410220|20190020410239|20190020410247|20190020410255|20190020410263|20190020410271|20190020410280|20190020410298|20190020410301|20190020410310|20190020410328|20190020410336|20190020410344|20190020410352|20190020410360|20190020410379|20190020410387|20190020410395|20190020410409|20190020410417|20190020410425|20190020410433|20190020410441|20190020410450|20190020410468|20190020410476|20190020410484|20190020410492|20190020410506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;4 A COMUNICACAO LTDA - ME;06.538.364/0001-06;CLASSICO COMERCIO DE CALCADOS EIRELI;27.819.524/0001-65;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
2 COMILANÇA;20190014530000;17/01/2019;17/01/2019;17/01/2020;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MÜLLER E SANTIN PRODUTORA LTDA;VAGNER JOSE MULLER;;NÃO INFORMADO;PREFEITURA MUNICIPAL DE CIRIACO;88.202.437/0001-59;MÜLLER E SANTIN PRODUTORA LTDA;14138;09.148.551/0001-71;RS;PASSO FUNDO
2019;20190010310006;14/01/2019;14/01/2019;14/01/2020;EXPIRADO;;OFERTA;COMUM;50;20190010310010|20190010310029|20190010310037|20190010310045|20190010310053|20190010310061|20190010310070|20190010310088|20190010310096|20190010310100|20190010310118|20190010310126|20190010310134|20190010310142|20190010310150|20190010310169|20190010310177|20190010310185|20190010310193|20190010310207|20190010310215|20190010310223|20190010310231|20190010310240|20190010310258|20190010310266|20190010310274|20190010310282|20190010310290|20190010310304|20190010310312|20190010310320|20190010310339|20190010310347|20190010310355|20190010310363|20190010310371|20190010310380|20190010310398|20190010310401|20190010310410|20190010310428|20190010310436|20190010310444|20190010310452|20190010310460|20190010310479|20190010310487|20190010310495|20190010310509;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;LA CASA COMUNICACAO E PROPAGANDA S/S LTDA - EPP;00.761.959/0001-40;L.A. MOTORS - COMERCIO E INTERMEDIACAO DE VEICULOS LTDA;10.966.296/0001-53;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2019;20190013540002;16/01/2019;16/01/2019;16/01/2020;EXPIRADO;;VEÍCULOS;COMUM;50;20190013540017|20190013540025|20190013540033|20190013540041|20190013540050|20190013540068|20190013540076|20190013540084|20190013540092|20190013540106|20190013540114|20190013540122|20190013540130|20190013540149|20190013540157|20190013540165|20190013540173|20190013540181|20190013540190|20190013540203|20190013540211|20190013540220|20190013540238|20190013540246|20190013540254|20190013540262|20190013540270|20190013540289|20190013540297|20190013540300|20190013540319|20190013540327|20190013540335|20190013540343|20190013540351|20190013540360|20190013540378|20190013540386|20190013540394|20190013540408|20190013540416|20190013540424|20190013540432|20190013540440|20190013540459|20190013540467|20190013540475|20190013540483|20190013540491|20190013540505;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;NOBRE PROPAGANDA S/S LTDA - EPP;03.328.797/0001-49;METRONORTE COMERCIAL DE VEICULOS LTDA;05.035.532/0001-88;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2019;20190022700009;24/01/2019;24/01/2019;24/01/2020;EXPIRADO;;OFERTA;COMUM;50;20190022700013|20190022700021|20190022700030|20190022700048|20190022700056|20190022700064|20190022700072|20190022700080|20190022700099|20190022700102|20190022700110|20190022700129|20190022700137|20190022700145|20190022700153|20190022700161|20190022700170|20190022700188|20190022700196|20190022700200|20190022700218|20190022700226|20190022700234|20190022700242|20190022700250|20190022700269|20190022700277|20190022700285|20190022700293|20190022700307|20190022700315|20190022700323|20190022700331|20190022700340|20190022700358|20190022700366|20190022700374|20190022700382|20190022700390|20190022700404|20190022700412|20190022700420|20190022700439|20190022700447|20190022700455|20190022700463|20190022700471|20190022700480|20190022700498|20190022700501;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;J. T. GUNDI - PUBLICIDADE;27.006.509/0001-06;FARMACIA VALE VERDE LTDA;78.935.400/0001-86;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
