TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""MELHOR CIDADE""";20190084720003;19/03/2019;19/03/2019;19/03/2020;EXPIRADO;;INFORME PUBLICITÁRIO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;ROGÉRIO LUIZ DOS SANTOS MACHADO - ME;ROGERIO LUIZ DOS SANTOS MACHADO;AGENCIA PUBLICITARIA CRIATIVA LTDA - ME;12.860.313/0001-07;OUVIDOR PREFEITURA;01.131.010/0001-29;ROGÉRIO LUIZ DOS SANTOS MACHADO - ME;36178;09.144.548/0001-80;GO;CATALAO
"""TIRA O BONÉ - REVERÊNCIA""";20190061050001;26/02/2019;08/03/2019;26/02/2020;EXPIRADO;;institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CONTI CONTEUDO INTELIGENTE LTDA;HUGO MELLO PASSOS;NUCLEO MARKETING, PUBLICIDADE E PROMOÇÃO LTDA;15.687.429/0001-76;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;06.980.064/0001-82;CONTI CONTEUDO INTELIGENTE LTDA;38989;28.749.690/0001-03;BA;SALVADOR
"""Vale-Presença""";20190067600003;01/03/2019;12/03/2019;01/03/2020;EXPIRADO;;Stella Artois;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;GERAL FILMES LTDA;LUIS CAETANO GOTTARDI FILHO;CP+B - CRISPIN PORTER & BOGUSKY BRASIL PUBLICIDADE LTDA.;13.503.980/0001-97;AMBEV S.A.;07.526.557/0001-00;GERAL FILMES LTDA;4234;07.390.450/0001-87;SP;SAO PAULO
01EXPO2019;20190101960003;29/03/2019;29/03/2019;29/03/2020;EXPIRADO;;evento;COMUM;5;20190101960018|20190101960026|20190101960034|20190101960042|20190101960050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FB FILMES PRODUTORA LTDA ME;FERNANDO RICARDO DA SILVA PEREIRA;PMKT MIDIA E COMUNICACAO LTDA;10.919.135/0001-09;ALMEIDA EVENTOS LTDA ME;06.137.816/0001-48;FB FILMES PRODUTORA LTDA ME;16831;10.653.607/0001-24;SP;ITAPETININGA
10 Vezes Mais;20190074890003;11/03/2019;11/03/2019;11/03/2020;EXPIRADO;;Artigos para Festa;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;NESH FOTOS E VIDEOS TATUI LTDA - ME;RODRIGO EDUARDO CAMARGO;2T AGÊNCIA E PRODUTORA EIRELI;28.880.329/0001-03;RIZZO GESTAO E SERVICOS;13.100.203/0001-00;NESH FOTOS E VIDEOS TATUI LTDA - ME;23692;10.560.917/0001-02;SP;TATUI
100 ANOS;20190056060002;22/02/2019;02/03/2019;22/02/2020;EXPIRADO;;INSTITUCIONAL;COMUM;5;20190056060017|20190056060025|20190056060033|20190056060041|20190056060050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DIREÇÃO COLETIVA FILMES LTDA;YURI MARANHAO SILVA;;NÃO INFORMADO;EDITORA GAZETA DO POVO S/A;76.530.047/0001-29;DIREÇÃO COLETIVA FILMES LTDA;25481;18.474.101/0001-60;PR;CURITIBA
113 anos;20190084750000;19/03/2019;30/03/2019;19/03/2020;EXPIRADO;;Institucional;COMUM;5;20190084750014|20190084750022|20190084750030|20190084750049|20190084750057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ROSA FILMES PRODUTORA AUDIOVISUAL LTDA;MARCELO HENRIQUE COSTA;LAPIS RARO AGENCIA DE COMUNICACAO LTDA;22.444.012/0001-48;DROGARIA ARAUJO S A;17.256.512/0001-16;ROSA FILMES PRODUTORA AUDIOVISUAL LTDA;36135;27.456.236/0001-93;MG;BELO HORIZONTE
1366.3.1 VT MANUELITO;20190101620008;29/03/2019;29/03/2019;29/03/2020;EXPIRADO;;COLEGIO - CURSO INDIOMAS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;45;C R SOUZA DE SA;CARLOS ROMULO SOUZA DE SA;BRAVO PUBLICIDADE LTDA;18.378.298/0001-33;COLEGIO MANUELITO LTDA;04.742.838/0001-01;C R SOUZA DE SA;31447;20.057.479/0001-00;CE;FORTALEZA
14A 1903 ATACADAO;20190079580002;14/03/2019;19/03/2019;14/03/2020;EXPIRADO;;varejo;COMUM;5;20190079580017|20190079580025|20190079580033|20190079580041|20190079580050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;;NÃO INFORMADO;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
14B 1903 ATACADAO;20190079750005;14/03/2019;19/03/2019;14/03/2020;EXPIRADO;;VAREJO;COMUM;5;20190079750010|20190079750028|20190079750036|20190079750044|20190079750052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;;NÃO INFORMADO;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
