TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
01 CIBELE 2020;20200231400007;31/07/2020;31/07/2020;31/07/2021;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;CIBELE FERNANDES MARTINS;17.306.209/0001-80;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
01 Donna Thereza;20200218800005;22/07/2020;22/07/2020;22/07/2021;EXPIRADO;;Optica;COMUM;1;20200218800010;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;CLAUDIA CASTRO MELLO;37.367.165/0001-06;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
020720 TEASER DIA E;20200195830000;01/07/2020;01/07/2020;01/07/2021;EXPIRADO;;Promocional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS LTDA;01.874.166/0001-08;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
030720 OF DIAE 1;20200196880001;02/07/2020;02/07/2020;02/07/2021;EXPIRADO;;Promocional;COMUM;30;20200196880017|20200196880025|20200196880033|20200196880041|20200196880050|20200196880068|20200196880076|20200196880084|20200196880092|20200196880106|20200196880114|20200196880122|20200196880130|20200196880149|20200196880157|20200196880165|20200196880173|20200196880181|20200196880190|20200196880203|20200196880211|20200196880220|20200196880238|20200196880246|20200196880254|20200196880262|20200196880270|20200196880289|20200196880297|20200196880300;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
07.774.244/0001-70;20200219480004;23/07/2020;23/07/2020;23/07/2021;EXPIRADO;;COMUNICADO;TELEVENDA / INFOMERCIAL;30;20200219480010|20200219480028|20200219480036|20200219480044|20200219480052|20200219480060|20200219480079|20200219480087|20200219480095|20200219480109|20200219480117|20200219480125|20200219480133|20200219480141|20200219480150|20200219480168|20200219480176|20200219480184|20200219480192|20200219480206|20200219480214|20200219480222|20200219480230|20200219480249|20200219480257|20200219480265|20200219480273|20200219480281|20200219480290|20200219480303;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;2K FILMES LTDA;RONEI BATISTA GOMES;LIVRE INICIATIVA COMUNICACAO DE MARKETING LTDA - ME;07.774.244/0001-70;GRAVIA INDUSTRIA DE PERFILADOR DE AÇO LTDA;26.487.744/0001-76;2K FILMES LTDA;21026;14.619.814/0001-13;GO;GOIANIA
0720 PROJUL;20200200440007;06/07/2020;06/07/2020;06/07/2021;EXPIRADO;;Institucional;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CLAITON LUIZ DOS SANTOS ***********;CLAITON LUIZ DOS SANTOS;;NÃO INFORMADO;TRUYLIA & TRUYLIA LTDA;02.313.091/0001-40;CLAITON LUIZ DOS SANTOS ***********;43974;33.658.570/0001-22;RS;ERECHIM
07jul;20200218410002;22/07/2020;22/07/2020;22/07/2021;EXPIRADO;;Institucional;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CLAITON LUIZ DOS SANTOS ***********;CLAITON LUIZ DOS SANTOS;ADEMIR PAULO TRIQUES PUBLICIDADE;35.460.657/0001-16;TRUYLIA & TRUYLIA LTDA;02.313.091/0001-40;CLAITON LUIZ DOS SANTOS ***********;43974;33.658.570/0001-22;RS;ERECHIM
0800 UNIMED EUN;20200201710008;07/07/2020;07/07/2020;07/07/2021;EXPIRADO;;SAÚDE;COMUM;5;20200201710013|20200201710021|20200201710030|20200201710048|20200201710056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;TELEVISAO SANTA CRUZ LTDA;AMANDA CASSIA NOVAIS DE OLIVEIRA;;NÃO INFORMADO;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MEDICO;97.388.490/0001-87;TELEVISAO SANTA CRUZ LTDA;4370;13.476.833/0001-75;BA;ITABUNA
100 DIAS;20200197360001;02/07/2020;29/07/2020;02/07/2021;EXPIRADO;;Institucional;COMUM;5;20200197360017|20200197360025|20200197360033|20200197360041|20200197360050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;MARIA LAURA DE LACERDA ARRUDA FALCAO EIRELI - ME;ANA PAULA MAURICIO DE LACERDA;RXZ COMUNICACAO E PUBLICIDADE LTDA;07.760.975/0001-67;ASSESSORIA ESPECIAL AO GOVERNADOR;32.865.995/0001-40;MARIA LAURA DE LACERDA ARRUDA FALCAO EIRELI - ME;43173;22.871.926/0001-95;PE;OLINDA
11X ENEM;20200204900002;10/07/2020;10/07/2020;10/07/2021;EXPIRADO;;INSTITUCIONAL;COMUM;5;20200204900018|20200204900026|20200204900034|20200204900042|20200204900050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LAMPARINA ANIMACAO E PRODUCAO DE VIDEOS LTDA;ADRIANO FONTES PASSOS;BASE PROPAGANDA LTDA;02.263.288/0001-12;CEMASTER CENTRO DE EXCELENCIA MASTER;09.030.950/0001-33;LAMPARINA ANIMACAO E PRODUCAO DE VIDEOS LTDA;21880;15.667.476/0001-58;SE;ARACAJU
130% MACUXI;20200202140000;08/07/2020;08/07/2020;08/07/2021;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LUA NOVA FILMES LTDA;MARCELO FERNANDES DO REGO BARROS;AG COMUNICACAO LTDA - EPP;19.694.323/0001-50;ASSEMBLEIA LEGISLATIVA DO ESTADO DE RORAIMA;34.808.220/0001-68;LUA NOVA FILMES LTDA;42542;14.247.249/0001-00;RR;BOA VISTA
17 Jazigos 15;20200216510000;20/07/2020;20/07/2020;20/07/2021;EXPIRADO;BRASIL;Jazigos;COMUM;3;20200216510015|20200216510023|20200216510031;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;UEMM EMPREENDIMENTOS IMOBILIÁRIOS LTDA;23.642.237/0001-71;LEONARDO TEIXEIRA GONCALVES;33794;PESSOA FÍSICA;MG;JUIZ DE FORA
19 anos sotrigo;20200215770008;20/07/2020;31/07/2020;20/07/2021;EXPIRADO;;farinha;COMUM;5;20200215770013|20200215770021|20200215770030|20200215770048|20200215770056;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;QI LIVRE LTDA - ME;HUGO MAIA EL ZAYEK;HZ COMUNICACAO E PLANEJAMENTO LTDA - ME;07.936.104/0001-51;SOTRIGO SOCIEDADE TRITICOLA DE GOIAS LTDA;04.577.125/0001-30;QI LIVRE LTDA - ME;23790;10.501.937/0001-02;GO;ANAPOLIS
