TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""CLAUDE E XAVIER""";20170334670008;25/08/2017;29/08/2017;25/08/2018;EXPIRADO;;QUEIJOS PRESIDENT;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);60;THREE LITTLE BIRDS PRODUÇÕES LIMITADA;GUSTAVO ALBERTO DE GODOY PEREIRA NETO;TALENT MARCEL COMUNICACAO E PLANEJAMENTO LTDA;12.258.231/0001-89;LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.;14.049.467/0010-21;THREE LITTLE BIRDS PRODUÇÕES LIMITADA;30560;13.882.176/0001-66;SP;SAO PAULO
"""Comunicado Agosto""";20170333870003;25/08/2017;25/08/2017;25/08/2018;EXPIRADO;;Institucional;COMUM;5;20170333870018|20170333870026|20170333870034|20170333870042|20170333870050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MARFISO COMERCIO DE AUTOMOVEIS LTDA;76.818.038/0001-38;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Se eu fico rico""";20170311510004;08/08/2017;19/08/2017;08/08/2018;EXPIRADO;;Loterias;COMUM;5;20170311510019|20170311510027|20170311510035|20170311510043|20170311510051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;CORAZON PRODUCOES AUDIOVISUAIS LTDA;HORACIO MARTIN TORO LANDIVAR;HEADS PROPAGANDA LTDA.;81.070.617/0004-28;CAIXA ECONOMICA FEDERAL;00.360.305/0001-04;CORAZON PRODUCOES AUDIOVISUAIS LTDA;33421;24.874.777/0001-43;SP;SAO PAULO
#Euatendo;20170339380008;30/08/2017;30/08/2017;30/08/2018;EXPIRADO;;Evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ALÔ PRODUÇÃO LTDA;JORGE FERREIRA DA COSTA;M2 COMUNICAÇÃO LTDA;04.196.528/0001-39;SERVICO DE APOIO AS MICRO E PEQ EMP DO AMAPA SEBRAE AP;04.662.409/0001-24;ALÔ PRODUÇÃO LTDA;22839;17.165.675/0001-93;AP;MACAPA
''TAL PAI, TAL FILHO'';20170283760005;19/07/2017;04/08/2017;19/07/2018;EXPIRADO;;CORPORATIVO;COMUM;50;20170283760010|20170283760028|20170283760036|20170283760044|20170283760052|20170283760060|20170283760079|20170283760087|20170283760095|20170283760109|20170283760117|20170283760125|20170283760133|20170283760141|20170283760150|20170283760168|20170283760176|20170283760184|20170283760192|20170283760206|20170283760214|20170283760222|20170283760230|20170283760249|20170283760257|20170283760265|20170283760273|20170283760281|20170283760290|20170283760303|20170283760311|20170283760320|20170283760338|20170283760346|20170283760354|20170283760362|20170283760370|20170283760389|20170283760397|20170283760400|20170283760419|20170283760427|20170283760435|20170283760443|20170283760451|20170283760460|20170283760478|20170283760486|20170283760494|20170283760508;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;CORAZON PRODUCOES AUDIOVISUAIS LTDA;JULIANA SILVA CORREIA;WUNDERMAN THOMPSON COMUNICACAO LTDA;56.927.221/0001-64;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;61.099.834/0001-90;CORAZON PRODUCOES AUDIOVISUAIS LTDA;33421;24.874.777/0001-43;SP;SAO PAULO
''TAL PAI, TAL FILHO'';20170283760005;19/07/2017;04/08/2017;19/07/2018;EXPIRADO;;CORPORATIVO;COMUM;50;20170283760010|20170283760028|20170283760036|20170283760044|20170283760052|20170283760060|20170283760079|20170283760087|20170283760095|20170283760109|20170283760117|20170283760125|20170283760133|20170283760141|20170283760150|20170283760168|20170283760176|20170283760184|20170283760192|20170283760206|20170283760214|20170283760222|20170283760230|20170283760249|20170283760257|20170283760265|20170283760273|20170283760281|20170283760290|20170283760303|20170283760311|20170283760320|20170283760338|20170283760346|20170283760354|20170283760362|20170283760370|20170283760389|20170283760397|20170283760400|20170283760419|20170283760427|20170283760435|20170283760443|20170283760451|20170283760460|20170283760478|20170283760486|20170283760494|20170283760508;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;CORAZON PRODUCOES AUDIOVISUAIS LTDA;ISABEL ALVES RIBEIRO;WUNDERMAN THOMPSON COMUNICACAO LTDA;56.927.221/0001-64;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;61.099.834/0001-90;CORAZON PRODUCOES AUDIOVISUAIS LTDA;33421;24.874.777/0001-43;SP;SAO PAULO
01/17 Cerealista Oryza;20170325800000;18/08/2017;18/08/2017;18/08/2018;EXPIRADO;;Cerealista;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;CEREALISTA ORYZA LTDA;90.046.467/0001-65;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
08/2017 Promoção Agosto;20170325830006;18/08/2017;18/08/2017;18/08/2018;EXPIRADO;;Roupa;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;LOURDES DEOLINDA DA ROSA & CIA LTDA - ME;23.595.439/0001-00;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
1 Milhao;20170320060008;15/08/2017;25/08/2017;15/08/2018;EXPIRADO;;Promoção;COMUM;5;20170320060012|20170320060020|20170320060039|20170320060047|20170320060055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;VIDEOGRAPHICA SERVIÇOS E PARTICIPAÇÕES LTDA;RICARDO CARELLI;BRZ/NEOGAMA COMUNICACOES LTDA.;10.389.403/0002-09;QUIMICA AMPARO LTDA;43.461.789/0001-90;VIDEOGRAPHICA SERVIÇOS E PARTICIPAÇÕES LTDA;158;61.372.843/0001-03;SP;SAO PAULO
1 VESTIBULAR-2018;20170321180007;16/08/2017;16/08/2017;16/08/2018;EXPIRADO;;UNIVERSIDADE;COMUM;5;20170321180011|20170321180020|20170321180038|20170321180046|20170321180054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;A ILHA PRODUÇÃO LTDA;BRUNO CALIXTO MAFFEI;PHABRICA DE IDEIAS MARKETING GLOBAL S/S LTDA - EPP;01.053.790/0001-36;ASSOCIACAO DE EDUCACAO E CULTURA DO NORTE PAULISTA;57.713.281/0001-47;A ILHA PRODUÇÃO LTDA;2233;02.241.562/0001-52;SP;RIBEIRAO PRETO
