TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Fim de Ano""";20160503220004;14/12/2016;14/12/2016;14/12/2017;EXPIRADO;;Carros;COMUM;5;20160503220019|20160503220027|20160503220035|20160503220043|20160503220051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MARFISO COMERCIO DE AUTOMOVEIS LTDA;76.818.038/0001-38;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Linha Branca""";20160510660006;20/12/2016;20/12/2016;20/12/2017;EXPIRADO;;Institucional;COMUM;5;20160510660010|20160510660029|20160510660037|20160510660045|20160510660053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
#TONATVTRIBUNA;20160500030000;12/12/2016;12/12/2016;12/12/2017;EXPIRADO;;Material cultural, para promover a hashtag da emissora nas Rede Sociais;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;SAT SISTEMA A TRIBUNA DE COMUNICACAO-SANTOS LTDA;IPOPOVIT ALVES DOS SANTOS;;NÃO INFORMADO;SAT SISTEMA A TRIBUNA DE COMUNICACAO-SANTOS LTDA;58.780.453/0001-68;SAT SISTEMA A TRIBUNA DE COMUNICACAO-SANTOS LTDA;3031;58.780.453/0001-68;SP;SANTOS
09/12/16 MELHOR NEGÓCIO;20160484660008;01/12/2016;01/12/2016;01/12/2017;EXPIRADO;;EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;VANDERLEI DE ANDRADE JOBIM;VANDERLEI DE ANDRADE JOBIM;;NÃO INFORMADO;JORGE SANTOS TRATORES MAQUINAS LIMITADA;96.589.551/0001-01;VANDERLEI DE ANDRADE JOBIM;21460;01.570.672/0001-03;RS;SAO GABRIEL
"10 Bienal Da Une 30""";20160509010001;19/12/2016;19/12/2016;19/12/2017;EXPIRADO;;10 Bienal da Une;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;JELBES LIMA DO NASCIMENTO;HENRIQUE PENTEADO KUJAWSKI PERIGO;;NÃO INFORMADO;UNIÃO NACIONAL DOS ESTUDANTES;29.258.597/0002-31;JELBES LIMA DO NASCIMENTO;33514;14.549.856/0001-25;CE;FORTALEZA
"10 Bienal da Une 12""";20160509080000;19/12/2016;19/12/2016;19/12/2017;EXPIRADO;;10 Bienal da Une;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;12;JELBES LIMA DO NASCIMENTO;HENRIQUE PENTEADO KUJAWSKI PERIGO;;NÃO INFORMADO;UNIÃO NACIONAL DOS ESTUDANTES;29.258.597/0002-31;JELBES LIMA DO NASCIMENTO;33514;14.549.856/0001-25;CE;FORTALEZA
"10 Bienal da Une 15""";20160509050003;19/12/2016;19/12/2016;19/12/2017;EXPIRADO;;10 Bienal da Une;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;JELBES LIMA DO NASCIMENTO;HENRIQUE PENTEADO KUJAWSKI PERIGO;;NÃO INFORMADO;UNIÃO NACIONAL DOS ESTUDANTES;29.258.597/0002-31;JELBES LIMA DO NASCIMENTO;33514;14.549.856/0001-25;CE;FORTALEZA
"10 Bienal da Une 27""";20160509030002;19/12/2016;19/12/2016;19/12/2017;EXPIRADO;;10 Bienal da une;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;27;JELBES LIMA DO NASCIMENTO;HENRIQUE PENTEADO KUJAWSKI PERIGO;;NÃO INFORMADO;UNIÃO NACIONAL DOS ESTUDANTES;29.258.597/0002-31;JELBES LIMA DO NASCIMENTO;33514;14.549.856/0001-25;CE;FORTALEZA
10 MOTIVOS SALVADOR;20160481420006;30/11/2016;07/12/2016;30/11/2017;EXPIRADO;;EMPREENDIMENTO IMOBILIARIO;TELEVENDA / INFOMERCIAL;3;20160481420010|20160481420029|20160481420037;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;P H S SUASSUNA BARRETO PRODUÇÕES;PAULO HERIBERTO SOARES SUASSUNA BARRETO;IMPACTO PROPAGANDA LTDA;20.763.397/0001-80;MRV ENGENHARIA E PARTICIPACOES SA;08.343.492/0022-54;P H S SUASSUNA BARRETO PRODUÇÕES;2113;03.722.471/0001-00;RN;NATAL
12º Festival Gastronômico de Joinville;20160512260005;21/12/2016;21/12/2016;21/12/2017;EXPIRADO;;FESTIVAL GASTRONÔMICO;COMUM;5;20160512260010|20160512260028|20160512260036|20160512260044|20160512260052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CAMERA UM VÍDEO PRODUÇÕES LTDA;RAFAEL UBER JANUARIO;;NÃO INFORMADO;CAMARA DE DIRIGENTES LOJISTAS DE JOINVILLE;83.615.393/0001-75;CAMERA UM VÍDEO PRODUÇÕES LTDA;3069;81.364.283/0001-52;SC;JOINVILLE
