TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
0520 PROMAI;20200138300006;05/05/2020;05/05/2020;05/05/2021;EXPIRADO;;Comercial;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CLAITON LUIZ DOS SANTOS ***********;CLAITON LUIZ DOS SANTOS;ADEMIR PAULO TRIQUES PUBLICIDADE;35.460.657/0001-16;TRUYLIA & TRUYLIA LTDA;02.313.091/0001-40;CLAITON LUIZ DOS SANTOS ***********;43974;33.658.570/0001-22;RS;ERECHIM
0520 PROMAI;20200138290000;05/05/2020;05/05/2020;05/05/2021;EXPIRADO;;Comercial;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CLAITON LUIZ DOS SANTOS ***********;CLAITON LUIZ DOS SANTOS;ADEMIR PAULO TRIQUES PUBLICIDADE;35.460.657/0001-16;CLAITON LUIZ DOS SANTOS ***********;33.658.570/0001-22;CLAITON LUIZ DOS SANTOS ***********;43974;33.658.570/0001-22;RS;ERECHIM
123 Importados 4;20200123540006;20/04/2020;01/05/2020;20/04/2021;EXPIRADO;;Vendas On Line - Varejo;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;RENATA PARDAL DAL COL ***********;JOSE ALEXANDRE ALVES;IDALINA RODRIGUES TEIXEIRA;31.499.819/0001-79;ONLINE INTERMEDIAÇÕES LTDA.;35.912.902/0001-89;RENATA PARDAL DAL COL ***********;24680;14.644.500/0001-70;SP;BAURU
15 ANOS HU UNIMED;20200156520004;22/05/2020;22/05/2020;22/05/2021;EXPIRADO;;Unimed;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;FABIANO DUARTE;FABIANO DUARTE;;NÃO INFORMADO;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;87.647.756/0001-05;FABIANO DUARTE;25935;18.651.628/0001-12;RS;SANTA ROSA
15 ANOS VILA SUL;20200143650001;08/05/2020;08/05/2020;08/05/2021;EXPIRADO;;SUPERMERCADO;COMUM;10;20200143650017|20200143650025|20200143650033|20200143650041|20200143650050|20200143650068|20200143650076|20200143650084|20200143650092|20200143650106;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;RGB FILMES LTDA - ME;ALEXANDRE ANTONIO DE OLIVEIRA;ALEXANDRE ANTONIO DE OLIVEIRA CPF *********** - ME;11.124.512/0001-86;VILA SUL COMERCIO DE ALIMENTOS LTDA;30.933.893/0002-70;RGB FILMES LTDA - ME;21503;07.591.442/0001-07;MG;POCOS DE CALDAS
170 ANOS JF;20200158240009;25/05/2020;25/05/2020;25/05/2021;EXPIRADO;;HOMENAGEM;COMUM;3;20200158240014|20200158240022|20200158240030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;TV TIRADENTES LTDA;FERNANDO LELIS ESTEVES PINHEIRO JUNIOR;;NÃO INFORMADO;TV TIRADENTES LTDA;19.871.375/0001-55;TV TIRADENTES LTDA;22309;19.871.375/0001-55;MG;JUIZ DE FORA
187 ANOS DE BIGUAÇU;20200148160002;14/05/2020;14/05/2020;14/05/2021;EXPIRADO;;INSTITUCIONAL;COMUM;5;20200148160018|20200148160026|20200148160034|20200148160042|20200148160050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ZIG FILMES LTDA;FERNANDO CAZZULO KLEPZIG;9MM PROPAGANDA LTDA - EPP;05.332.468/0001-05;BIGUACU PREFEITURA;82.892.308/0001-53;ZIG FILMES LTDA;362;85.249.746/0001-96;SC;FLORIANOPOLIS
1º SALÃO ONLINE DE IMÓVEIS;20200154570004;21/05/2020;28/05/2020;21/05/2021;EXPIRADO;;FEIRÃO IMOBILIÁRIO;COMUM;5;20200154570010|20200154570028|20200154570036|20200154570044|20200154570052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;BETINA PONS PRODUCOES ARTISTICAS;BETINA PONS;;NÃO INFORMADO;BSJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA;28.362.798/0001-30;BETINA PONS PRODUÇÕES ARTÍSTICAS;45375;16.493.513/0001-11;RJ;RIO DE JANEIRO
20 ANOS ATUALLIS;20200144800007;11/05/2020;11/05/2020;11/05/2021;EXPIRADO;BRASIL;VAREJO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;MATTOS E SELLE LTDA;11.091.694/0001-36;ATUALLIS COMERCIO DE ARTIGOS DO VESTUARIO EIRELI;13.930.361/0001-89;MATTOS E SELLE LTDA;42945;11.091.694/0001-36;MT;TANGARA DA SERRA
2020;20200161320000;28/05/2020;28/05/2020;28/05/2021;EXPIRADO;;#ForaGarimpoForaCovid;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;JOINT BRASIL PRODUÇÕES DE CONTEÚDO LTDA.;THAIS FERRAZ DE ANDRADE BONIZZI;WIEDEN + KENNEDY BRASIL COMUNICAÇÃO LTDA;12.339.942/0001-88;INSTITUTO SOCIOAMBIENTAL;00.081.906/0001-88;JOINT BRASIL PRODUÇÕES DE CONTEÚDO LTDA.;42905;33.224.596/0001-62;SP;SAO PAULO
