TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
1 ANO E MEIO;20220208820003;24/06/2022;24/06/2022;24/06/2023;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;;;TRADE COMUNICACAO E MARKETING SS LTDA;81.078.289/0001-63;CIANORTE PREFEITURA;76.309.806/0001-28;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
1 ANO E MEIO EMPREGO;20220208880006;24/06/2022;24/06/2022;24/06/2023;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;TRADE COMUNICACAO E MARKETING SS LTDA;81.078.289/0001-63;CIANORTE PREFEITURA;76.309.806/0001-28;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
1 ANO E MEIO SAÚDE;20220208900007;24/06/2022;24/06/2022;24/06/2023;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;TRADE COMUNICACAO E MARKETING SS LTDA;81.078.289/0001-63;CIANORTE PREFEITURA;76.309.806/0001-28;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
10 Anos Com Força Total;20220189150001;08/06/2022;08/06/2022;08/06/2023;EXPIRADO;;Energia elétrica;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;A BANDEIRA MORGADO DESIGN GRAFICO;ANDRE BANDEIRA MORGADO;GRITO COMUNICACAO DIGITAL LTDA;12.981.867/0001-54;SANTO ANTONIO ENERGIA S.A.;09.391.823/0001-60;A BANDEIRA MORGADO DESIGN GRAFICO;50134;14.794.076/0001-40;RJ;RIO DE JANEIRO
12X BARREIRAS 60;20220206590000;23/06/2022;23/06/2022;23/06/2023;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;RODRIGO BRAVO & IRMAOS LTDA;03.321.060/0006-09;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
12X GURUPI;20220189690006;08/06/2022;08/06/2022;08/06/2023;EXPIRADO;;MOVEIS E ELETRODOMESTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0021-45;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
12º Leilão Reprodutores Nelore do Coração 08-06-2022;20220204730000;22/06/2022;22/06/2022;22/06/2023;EXPIRADO;;Leilão de Animais;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;86400;AGROMIX TELEVISAO LTDA;VALDECIR SHIROMA DE PAULA;;NÃO INFORMADO;CAPITALIZA MAIS LEILOES;14.238.390/0001-47;AGROMIX TELEVISAO LTDA;6125;07.760.498/0001-30;MS;CAMPO GRANDE
15 CETROS JULHO;20220212340002;28/06/2022;28/06/2022;28/06/2023;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;C E T R O S - CENTRO DE TRATAMENTO DA OBESIDADE E SOBREPESO LTDA;13.992.978/0001-29;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
15 FERREIRA;20220208300000;24/06/2022;24/06/2022;24/06/2023;EXPIRADO;;Institucional;COMUM;5;20220208300015|20220208300023|20220208300031|20220208300040|20220208300058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;ROGERIO APARECIDO DE OLIVEIRA ***********;ROGERIO APARECIDO DE OLIVEIRA;JULIO CESAR DE OLIVEIRA ME;14.436.777/0001-08;SEBASTIÃO NOGUEIRA DE BRITO;22.839.738/0001-80;ROGERIO APARECIDO DE OLIVEIRA ***********;48211;32.402.921/0001-77;PR;PARANAVAI
15 INST EQUIPE CETROS 2;20220196780007;14/06/2022;14/06/2022;14/06/2023;EXPIRADO;BRASIL;COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;;;;NÃO INFORMADO;C E T R O S - CENTRO DE TRATAMENTO DA OBESIDADE E SOBREPESO LTDA;13.992.978/0001-29;PRISCILA KUNINARI ***********;46116;24.763.710/0001-31;PR;UMUARAMA
15 Zeeo 03 2022;20220199830005;17/06/2022;18/06/2022;17/06/2023;EXPIRADO;;Equipamento e acessórios de pesca;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);15;PARALELO 30 - CINEMA E TV EIRELI - ME;CARMEN LUCIA BAUER CURVAL;;NÃO INFORMADO;MARURI COMERCIAL DE ARTIGOS ESPORTIVOS LTDA - EPP;01.220.005/0001-92;PARALELO 30 - CINEMA E TV EIRELI - ME;23781;17.767.631/0001-33;RS;PORTO ALEGRE
162 ANOS ITAJAÍ;20220185320000;06/06/2022;06/06/2022;06/06/2023;EXPIRADO;;PMI;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;BLACK PRODUTORA LTDA;JEAN CARLOS SUTIL;D/ARAUJO COMUNICACAO LTDA;85.141.158/0005-68;MUNICIPIO DE ITAJAI;83.102.277/0001-52;BLACK PRODUTORA LTDA;21614;01.354.178/0001-01;SC;ARAQUARI
17ª CineOP - Mostra de Cinema de Ouro Preto;20220189930007;08/06/2022;10/06/2022;08/06/2023;EXPIRADO;;VT do evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;UNIVERSO PRODUÇÃO LTDA;LEONARDO LUIS GOMES DA SILVA;;NÃO INFORMADO;UNIVERSO PRODUÇÃO LTDA;00.246.471/0001-84;UNIVERSO PRODUÇÃO LTDA;14005;00.246.471/0001-84;MG;BELO HORIZONTE
