TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""35 ANOS DE GOLEADA""";20130326230002;03/09/2013;03/09/2013;03/09/2014;EXPIRADO;;VT INSTITUCIONAL;COMUM;1;20130326230017;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PC PEREIRA DA SILVA - ITOP CINE VIDEO;ALESSANDRO CAVALCANTE POTIGUARA;SOMA SOLUCOES EM MARKETING LTDA - ME;10.241.195/0001-15;CCB CENTRAL DE COMPRAS DO BRASIL LTDA;27.751.320/0001-30;PC PEREIRA DA SILVA - ITOP CINE VIDEO;17664;12.194.771/0001-46;ES;VITORIA
"""35 ANOS DE GOLEADA""";20130339970000;12/09/2013;12/09/2013;12/09/2014;EXPIRADO;;VT 15;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PC PEREIRA DA SILVA - ITOP CINE VIDEO;JOSE AUGUSTO COSTA HENRIQUES;SOMA SOLUCOES EM MARKETING LTDA - ME;10.241.195/0001-15;CCB CENTRAL DE COMPRAS DO BRASIL LTDA;27.751.320/0001-30;PC PEREIRA DA SILVA - ITOP CINE VIDEO;17664;12.194.771/0001-46;ES;VITORIA
"""CAMPANHA DIA DAS CRIANÇAS""";20130360370008;26/09/2013;26/09/2013;26/09/2014;EXPIRADO;;Juliana dos Santos Taquaritinga;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;ROBERTO APARECIDO PALLU PRODUÇÕES - ME;ROBERTO APARECIDO PALLU;;NÃO INFORMADO;ROBERTO APARECIDO PALLU PRODUÇÕES - ME;14.011.899/0001-52;ROBERTO APARECIDO PALLU PRODUÇÕES - ME;22218;14.011.899/0001-52;SP;BAURU
"""HH EQUILIBRI""";20130351530006;19/09/2013;30/09/2013;19/09/2014;EXPIRADO;;EQUILIBRI;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;TATIANY DIAS ALVARENGA;DM9 COMUNICACAO LTDA;00.716.832/0001-09;PEPSICO DO BRASIL LTDA;31.565.104/0276-10;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;5304;07.728.008/0001-18;SP;SAO PAULO
"""HH REXONA CLINICAL 01""";20130340890006;12/09/2013;22/09/2013;12/09/2014;EXPIRADO;;REXONA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;TATIANY DIAS ALVARENGA;MULLEN LOWE BRASIL PUBLICIDADE LTDA;61.067.377/0001-52;UNILEVER BRASIL LTDA;61.068.276/0001-04;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;5304;07.728.008/0001-18;SP;SAO PAULO
"""HH REXONA CLINICAL 02""";20130340920002;12/09/2013;22/09/2013;12/09/2014;EXPIRADO;;REXONA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;TATIANY DIAS ALVARENGA;MULLEN LOWE BRASIL PUBLICIDADE LTDA;61.067.377/0001-52;UNILEVER BRASIL LTDA;61.068.276/0001-04;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;5304;07.728.008/0001-18;SP;SAO PAULO
"""HH REXONA CLINICAL 03""";20130340970000;12/09/2013;22/09/2013;12/09/2014;EXPIRADO;;REXONA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;TATIANY DIAS ALVARENGA;MULLEN LOWE BRASIL PUBLICIDADE LTDA;61.067.377/0001-52;UNILEVER BRASIL LTDA;61.068.276/0001-04;DOGS CAN FLY CONTEÚDOS AUDIOVISUAIS LTDA;5304;07.728.008/0001-18;SP;SAO PAULO
"""MANIFESTO""";20130344310004;16/09/2013;16/09/2013;16/09/2014;EXPIRADO;;Funcional Planning - Estética + fitness;COMUM;3;20130344310019|20130344310027|20130344310035;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;FUNCIONAL FISIOTERAPIA REABILITACAO E CONDICIONAMENTO FISICO LTDA - ME;05.347.431/0001-42;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Matriculas CAP""";20130353460005;20/09/2013;20/09/2013;20/09/2014;EXPIRADO;;Matriculas Abertas;COMUM;3;20130353460010|20130353460028|20130353460036;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;COLEGIO ANTONIO PEIXOTO LTDA - EPP;75.302.588/0001-37;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
"""Primavera""";20130352760005;20/09/2013;20/09/2013;20/09/2014;EXPIRADO;;Institucional;COMUM;3;20130352760010|20130352760028|20130352760036;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;CASAS DA AGUA MATERIAIS PARA CONSTRUCAO LTDA;13.501.187/0001-59;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
