TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""OUVIDOR DENGUE""";20170509320000;20/12/2017;20/12/2017;20/12/2018;EXPIRADO;;INFORME PUBLICITARIO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;ROGÉRIO LUIZ DOS SANTOS MACHADO - ME;ROGERIO LUIZ DOS SANTOS MACHADO;AGENCIA PUBLICITARIA CRIATIVA LTDA - ME;12.860.313/0001-07;OUVIDOR PREFEITURA;01.131.010/0001-29;ROGÉRIO LUIZ DOS SANTOS MACHADO - ME;36178;09.144.548/0001-80;GO;CATALAO
01107 VT Presenteáveis;20170473550001;28/11/2017;02/12/2017;28/11/2018;EXPIRADO;;Ipanema;COMUM;5;20170473550016|20170473550024|20170473550032|20170473550040|20170473550059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);40;DANIEL C MACHADO ME (BAIXADO);FERNANDO AUGUSTO SANCHES;MUTATO ENTRETENIMENTO CONTEUDO E PUBLICIDADE LTDA;73.039.380/0001-41;GRENDENE S A;89.850.341/0012-12;DANIEL C MACHADO ME (BAIXADO);36454;12.368.086/0001-99;SP;SAO PAULO
01107 VT Presenteáveis;20170473550001;28/11/2017;02/12/2017;28/11/2018;EXPIRADO;;Ipanema;COMUM;5;20170473550016|20170473550024|20170473550032|20170473550040|20170473550059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);40;DANIEL C MACHADO ME (BAIXADO);FERNANDO AUGUSTO SANCHES;AFRICA SÃO PAULO PUBLICIDADE LTDA;04.950.019/0001-50;GRENDENE S A;89.850.341/0012-12;DANIEL C MACHADO ME (BAIXADO);36454;12.368.086/0001-99;SP;SAO PAULO
1 FEIRÃO SILVIO IWATA;20170489040008;07/12/2017;07/12/2017;07/12/2018;EXPIRADO;;IMOBILIÁRIA;COMUM;10;20170489040012|20170489040020|20170489040039|20170489040047|20170489040055|20170489040063|20170489040071|20170489040080|20170489040098|20170489040101;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;JULIANO PEREIRA SEVERINO ***********;JULIANO PEREIRA SEVERINO;;NÃO INFORMADO;IMOBILIARIA SILVIO S. IWATA LTDA - ME;79.079.802/0001-99;JULIANO PEREIRA SEVERINO ***********;22772;13.018.951/0001-30;PR;MARINGA
1 Vinheta;20170498820002;14/12/2017;14/12/2017;14/12/2018;EXPIRADO;;institucional;COMUM;5;20170498820017|20170498820025|20170498820033|20170498820041|20170498820050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;7;OUTRACENA VIDEOPRODUCOES LTDA ME;JOSE RENATO PULICE JUNIOR;BZ PROPAGANDA E MARKETING LTDA - EPP;03.555.746/0001-50;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;60.214.517/0001-05;OUTRACENA VIDEOPRODUCOES LTDA ME;13445;09.301.075/0001-87;SP;SAO JOSE DOS CAMPOS
10 ANOS;20170495610007;12/12/2017;12/12/2017;12/12/2018;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;DAMA CINE PRODUÇÕES EIRELI;LEONARDO GAMA DAMACENO;;NÃO INFORMADO;LM INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;22.399.174/0001-01;DAMA CINE PRODUÇÕES EIRELI;2335;04.644.702/0001-69;MG;UBERLANDIA
10 anos CG;20170517580008;28/12/2017;28/12/2017;28/12/2018;EXPIRADO;;EDUCAÇÃO;COMUM;5;20170517580012|20170517580020|20170517580039|20170517580047|20170517580055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;VLADIMIR ANDRE GALDINO GALIZA;VLADIMIR ANDRE GALDINO GALIZA;BCA PROPAGANDA LTDA;03.598.189/0001-54;INSTITUTO CAMPINENSE DE ENSINO SUPERIOR LTDA;05.933.016/0001-70;VLADIMIR ANDRE GALDINO GALIZA;26884;19.363.537/0001-44;PB;JOAO PESSOA
10 anos jp;20170517620000;28/12/2017;28/12/2017;28/12/2018;EXPIRADO;;EDUCAÇAO;COMUM;5;20170517620014|20170517620022|20170517620030|20170517620049|20170517620057;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;VLADIMIR ANDRE GALDINO GALIZA;VLADIMIR ANDRE GALDINO GALIZA;BCA PROPAGANDA LTDA;03.598.189/0001-54;CENESUP - CENTRO NACIONAL DE ENSINO SUPERIOR LTDA;05.474.470/0001-00;VLADIMIR ANDRE GALDINO GALIZA;26884;19.363.537/0001-44;PB;JOAO PESSOA
1001 NOITES 2017;20170456770007;19/11/2017;08/12/2017;19/11/2018;EXPIRADO;;INSTITUCIONAL;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);21600;HD VIDEO - EIRELI;ZILMARY DO AMARAL BADUY;;NÃO INFORMADO;PREMIERE - OPERACIONAL DE VENDAS LTDA - EPP;08.604.934/0001-44;HD VIDEO - EIRELI;34445;24.502.193/0001-47;PR;CURITIBA
1001 Sapatilhas 01;20170483350005;05/12/2017;05/12/2017;05/12/2018;EXPIRADO;;Ofertas 1001 Sapatilhas;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;DANILO PABLO DE GODOY CARVALHO ***********;DANILO PABLO DE GODOY CARVALHO;;NÃO INFORMADO;FERRARI 1001 COMERCIO DE CALCADOS LIMITADA - ME;27.882.825/0001-33;DANILO PABLO DE GODOY CARVALHO ***********;37986;24.666.272/0001-93;SP;VOTUPORANGA
