TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
13 ANOS MAX REDE;20190399150009;11/10/2019;11/10/2019;11/10/2020;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;RERISON REAL DE PAULA - ME;RERISON REAL DE PAULA;;NÃO INFORMADO;ASSOCIACAO MAX-REDE;07.908.416/0001-51;RERISON REAL DE PAULA - ME;30708;22.652.139/0001-52;CE;FORTALEZA
15 Festa do Leite;20190397750009;10/10/2019;10/10/2019;10/10/2020;EXPIRADO;;15 Festa do Leite;COMUM;2;20190397750013|20190397750021;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;STARTSTUDIO LTDA;FABIO MENDES SOARES;;NÃO INFORMADO;MUNICIPIO DE CERRITO;01.612.869/0001-50;STARTSTUDIO LTDA;17283;10.493.554/0001-21;RS;PELOTAS
150 anos de Alfenas;20190399890002;11/10/2019;11/10/2019;11/10/2020;EXPIRADO;;150 anos de Alfenas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);60;FOCCO MIDIAS PRODUCOES EIRELI;ADENILSON NASCIMENTO FERREIRA;;NÃO INFORMADO;ALFENAS AMBIENTAL TRATAMENTO DE RESIDUOS E LIMPEZA URBANA LTDA;14.886.669/0001-37;FOCCO MIDIAS PRODUCOES EIRELI;31215;07.882.349/0001-43;MG;ALFENAS
18 ANOS;20190404560001;16/10/2019;16/10/2019;16/10/2020;EXPIRADO;;material de construção;COMUM;3;20190404560016|20190404560024|20190404560032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MARIA DA CONCEIÇÃO DE OLIVEIRA BARBOSA;ROQUE TAVARES SANTOS;TV ON COMUNICAÇÃO LTDA;32.634.792/0001-42;MARCON MATERIAIS DE CONSTRUCAO LTDA;04.576.508/0001-93;MARIA DA CONCEIÇÃO DE OLIVEIRA BARBOSA;39461;04.691.932/0001-89;BA;FEIRA DE SANTANA
1° Festiva da Tilápia;20190385040001;03/10/2019;03/10/2019;03/10/2020;EXPIRADO;;festival da tilapia;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BLACKTECK EIRELI - EPP;MARCELO DE SOUZA;MONTEIRO DE CARVALHO E CAIRES LTDA;07.296.117/0001-03;SERVICO DE OBRAS SOCIAIS;71.864.805/0001-21;BLACKTECK EIRELI - EPP;31132;22.156.635/0001-15;SP;SOROCABA
1º SHopping Car;20190401610008;14/10/2019;14/10/2019;14/10/2020;EXPIRADO;;evento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;A. F. PERENHA;ANDREIA FREIRE PERENHA;;NÃO INFORMADO;DBD PROMOÇÃO E EVENTOS LTDA ME;19.142.250/0001-94;A. F. PERENHA;2131;06.297.893/0001-65;SP;PRESIDENTE PRUDENTE
20 ANOS CREDISHOP;20190401620003;14/10/2019;31/10/2019;14/10/2020;EXPIRADO;;CAMPANHA PROMOCIONAL 20 ANOS CREDISHOP;COMUM;20;20190401620018|20190401620026|20190401620034|20190401620042|20190401620050|20190401620069|20190401620077|20190401620085|20190401620093|20190401620107|20190401620115|20190401620123|20190401620131|20190401620140|20190401620158|20190401620166|20190401620174|20190401620182|20190401620190|20190401620204;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GRAVITAL FILMES LTDA;DANIEL CORTEZ LIMA SILVA;SA COMUNICACOES LTDA - ME;24.011.796/0001-46;CREDI SHOP SA ADMINISTRADORA DE CARTOES DE CREDITO;62.895.230/0001-13;GRAVITAL FILMES LTDA;15127;04.866.762/0001-26;CE;FORTALEZA
2019 ACIC;20190426920000;30/10/2019;30/10/2019;30/10/2020;EXPIRADO;;institucional;COMUM;5;20190426920015|20190426920023|20190426920031|20190426920040|20190426920058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;AZUL INTERATIVA LTDA;17.215.725/0001-08;ASSOCIACAO COMERCIAL E INDUSTRIAL DE CIANORTE;75.376.400/0001-03;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
2019 COZINHA E FOGAO;20190424700003;30/10/2019;30/10/2019;30/10/2020;EXPIRADO;;utensílios, equipamentos e produtos para cozinha residencial e industrial;COMUM;16;20190424700123|20190424700131|20190424700140|20190424700158|20190424700166;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;TIAGO BATISTELA DE CERQUEIRA ***********;TIAGO BATISTELA DE CERQUEIRA;;NÃO INFORMADO;EDMAN EMILIO GALLI E FILHOS LTDA ME;81.327.066/0001-92;TIAGO BATISTELA DE CERQUEIRA ***********;23619;17.465.858/0001-24;SC;JOINVILLE
2019 Institucional;20190379230007;01/10/2019;12/10/2019;01/10/2020;EXPIRADO;;2019 Institucional;COMUM;5;20190379230011|20190379230020|20190379230038|20190379230046|20190379230054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;PRÓ - PRODUÇÕES & COMUNICAÇÃO LTDA;LUIZ CARLOS MARTINS DE SALES;RC COMUNICAÇÃO LTDA;16.663.247/0001-28;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC MINAS;03.447.242/0001-16;PRÓ - PRODUÇÕES & COMUNICAÇÃO LTDA;6398;02.368.756/0001-13;MG;BELO HORIZONTE
2019 PREFEITURA;20190409520008;18/10/2019;18/10/2019;18/10/2020;EXPIRADO;;INSTITUCIONAL;COMUM;5;20190409520012|20190409520020|20190409520039|20190409520047|20190409520055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;UMBRELLA FILMES LTDA - ME;FABIO PARREIRA BORGES;TRILHA COMUNICACAO LTDA - EPP;37.025.012/0001-80;ANAPOLIS PREFEITURA MUNICIPAL;01.067.479/0001-46;UMBRELLA FILMES LTDA - ME;31299;23.373.702/0001-16;GO;GOIANIA
2019 TA UBER S;20190425800001;30/10/2019;30/10/2019;30/10/2020;EXPIRADO;;imobiliário;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CROMALEAO SERVICOS DE PRODUCAO AUDIOVISUAL LTDA;FLAVIO DE OLIVEIRA GEBRIM;BRANDBOOM COMUNICACAO LTDA - ME;10.481.423/0001-24;ALPHAVILLE 66 EMPREENDIMENTOS IMOBILIARIOS LTDA;28.348.708/0001-57;CROMALEAO SERVICOS DE PRODUCAO AUDIOVISUAL LTDA;21939;15.433.128/0001-16;MG;UBERLANDIA
2019 TA UBER S;20190426020000;30/10/2019;30/10/2019;30/10/2020;EXPIRADO;;loteamento;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;CROMALEAO SERVICOS DE PRODUCAO AUDIOVISUAL LTDA;FLAVIO DE OLIVEIRA GEBRIM;BRANDBOOM COMUNICACAO LTDA - ME;10.481.423/0001-24;ALPHAVILLE UBERLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA.;17.796.820/0002-15;CROMALEAO SERVICOS DE PRODUCAO AUDIOVISUAL LTDA;21939;15.433.128/0001-16;MG;UBERLANDIA
21º Videobrasi;20190373460000;27/09/2019;08/10/2019;27/09/2020;EXPIRADO;;21ª Bienal de Arte Contemporânea SESC Videobrasil;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;SALAS DE EXIBIÇÃO;30;MARCO AURELIO DEL FIOL;MARCO AURELIO PINHO DEL FIOL;;NÃO INFORMADO;ASSOCIAÇÃO CULTURAL VIDEOBRASIL;66.515.487/0001-53;MARCO AURELIO DEL FIOL;18481;04.315.253/0001-05;SP;SAO PAULO
25 ANOS CHO;20190422950002;29/10/2019;29/10/2019;29/10/2020;EXPIRADO;;CHO;COMUM;5;20190422950017|20190422950025|20190422950033|20190422950041|20190422950050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;DIEGO RODRIGO DO NASCIMENTO;MAGICA COMUNICACAO E MARKETING LTDA - EPP;02.717.249/0001-48;INSTITUTO JOINVILENSE DE HEMATOLOGIA E ONCOLOGIA LTDA;00.092.390/0001-77;DRN PRODUÇÕES AUDIOVISUAIS EIRELI - ME;18858;13.368.012/0001-15;SC;JOINVILLE
25 Anos de Energia  na Bahia;20190401330005;14/10/2019;14/10/2019;14/10/2020;EXPIRADO;;Serviço;COMUM;3;20190401330010|20190401330028|20190401330036;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;A. BRASIL FILMES LTDA ME;ALVARO LUIZ COSTA BRASIL;UNICA PLANEJAMENTO EM COMUNICACAO LTDA;00.266.746/0001-41;COMPANHIA DE GAS DA BAHIA BAHIAGAS;34.432.153/0001-20;BRASIL FILMES LTDA;3984;06.374.462/0001-55;SE;ARACAJU
29º MIDIA FESTIVAL 2019;20190399870001;11/10/2019;23/10/2019;11/10/2020;EXPIRADO;;EVENTO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;BLACKLOTUS PRODUÇÃO E LOCAÇÃO LTDA. - EPP;ROBINSON JORGE JUNIOR;;NÃO INFORMADO;ASSOCIAÇÃO DOS PROFISSIONAIS DE PROPAGANDA;50.101.757/0001-40;BLACKLOTUS PRODUÇÃO E LOCAÇÃO LTDA. - EPP;20020;14.322.463/0001-84;SP;CAMPINAS
2A Finados;20190407970006;17/10/2019;17/10/2019;17/10/2020;EXPIRADO;;Comercial;COMUM;5;20190407970010|20190407970029|20190407970037|20190407970045|20190407970053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FRANCISCO DE A GOMES DA ROSA;FRANCISCO DE ASSIS GOMES DA ROSA;FRANCISCO DE A GOMES DA ROSA;11.608.430/0001-07;ANDRE ALCOLUMBRE LTDA;07.844.185/0001-60;FRANCISCO DE A GOMES DA ROSA;16994;11.608.430/0001-07;AP;MACAPA
2A Natal;20190414010004;22/10/2019;22/10/2019;22/10/2020;EXPIRADO;;Comercial;COMUM;5;20190414010019|20190414010027|20190414010035|20190414010043|20190414010051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FRANCISCO DE A GOMES DA ROSA;FRANCISCO DE ASSIS GOMES DA ROSA;FRANCISCO DE A GOMES DA ROSA;11.608.430/0001-07;ANDRE ALCOLUMBRE LTDA;07.844.185/0001-60;FRANCISCO DE A GOMES DA ROSA;16994;11.608.430/0001-07;AP;MACAPA
3 porco rolete;20190396720009;10/10/2019;10/10/2019;10/10/2020;EXPIRADO;;Evento;CARÁTER BENEFICENTE / FILANTRÓPICO;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PRO-PUBLIC PROPAGANDA & PRODUTORA LTDA-ME;LUIS FELIPE MURUCCI KOTZ;PRO-PUBLIC PROPAGANDA & PRODUTORA LTDA-ME;13.979.311/0001-96;ROTARY CLUB URUGUAIANA SUDESTE;93.909.802/0001-08;LUIS FELIPE M.KOTZ - ME;21900;13.979.311/0001-96;RS;URUGUAIANA
30 ANOS DA CONSTITUIÇÃO CEARENSE;20190391490005;07/10/2019;07/10/2019;07/10/2020;EXPIRADO;;ÓRGÃO PÚBLICO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ANDRE LUIS TAVARES RODRIGUES;ANTENOR CARVALHO COSTA;;NÃO INFORMADO;ASSEMBLEIA LEGISLATIVA DO ESTADO DO CEARA-GOVERNO ESTADUAL;06.750.525/0001-20;ANDRE LUIS TAVARES RODRIGUES;20567;12.193.431/0001-09;CE;FORTALEZA
30BRAS;20190382400007;02/10/2019;10/10/2019;02/10/2020;EXPIRADO;;PROTEÇÃO VEICULAR;COMUM;30;20190382400011|20190382400020|20190382400038|20190382400046|20190382400054|20190382400062|20190382400070|20190382400089|20190382400097|20190382400100|20190382400119|20190382400127|20190382400135|20190382400143|20190382400151|20190382400160|20190382400178|20190382400186|20190382400194|20190382400208|20190382400216|20190382400224|20190382400232|20190382400240|20190382400259|20190382400267|20190382400275|20190382400283|20190382400291|20190382400305;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ORÁCULO PRODUÇÕES LTDA;TONNY ALVES PEREIRA;MASTER MIDIA PRODUCOES E PUBLICIDADE LTDA - ME;72.581.705/0001-50;ASSOCIACAO BRASILIENSE DE BENIFICIOS AOS PROP. DE VEIC. AUTOMOTORES;25.013.709/0001-52;ORÁCULO PRODUÇÕES LTDA;14266;04.627.522/0001-79;DF;BRASILIA
3VIAS LINHA COMPLETA 2019;20190411230003;21/10/2019;24/10/2019;21/10/2020;EXPIRADO;;ACESSÓRIOS E PEÇAS PARA CAMINHÕES E PICK-UPS;COMUM;9;20190411230018|20190411230026|20190411230034|20190411230042|20190411230050|20190411230069|20190411230077|20190411230085|20190411230093;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;AILTON NUNES DOS SANTOS & SANTOS LTDA - ME;AILTON NUNES DOS SANTOS;CCP CENTRAL CAMPINAS PROPAGANDA LTDA - EPP;00.694.076/0001-64;J R LEME & FILHOS LTDA;64.553.472/0001-54;AILTON NUNES DOS SANTOS & SANTOS LTDA - ME;16463;10.966.441/0001-04;SP;CAMPINAS
3° Caminhada em prol da Santa Casa;20190411880008;21/10/2019;21/10/2019;21/10/2020;EXPIRADO;;Caminhada em prol da Santa Casa;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;THIAGO LUZ DA SILVA PUBLICIDADE;THIAGO LUZ DA SILVA;;NÃO INFORMADO;ASSOCIACAO MAIS SAUDE SANTA CASA DE SAO JOAO DA BOA VISTA;15.323.270/0001-00;THIAGO LUZ DA SILVA PUBLICIDADE;23325;15.449.641/0001-03;SP;SAO JOAO DA BOA VISTA
3º FESTIVAL DE GASTRONOMIA ARACATI;20190396360002;10/10/2019;10/10/2019;10/10/2020;EXPIRADO;;EVENTO;COMUM;3;20190396360017|20190396360025|20190396360033;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;BRUNO MACEDO DE PAIVA - ME;MICARY RUIZ CAVALCANTI;AGIL COMUNICACAO E MARKETING LTDA - ME;02.832.135/0001-49;MUNICIPIO DE ARACATI;07.684.756/0001-46;BRUNO MACEDO DE PAIVA - ME;20643;11.115.803/0001-08;CE;FORTALEZA
4 CANTOS SUBSTITUIÇÃO;20190401340000;14/10/2019;14/10/2019;14/10/2020;EXPIRADO;;TURISMO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;HERCULES & ZULEICA MARQUES PUBLICIDADE E PROPAGANDA LTDA;HERCULES ESTENIO MARQUES;NORMAN MARQUES COMUNICACAO E MARKETING;23.632.618/0001-70;COREICHA AGENCIA DE VIAGENS LTDA;11.394.693/0001-60;HERCULES & ZULEICA MARQUES PUBLICIDADE E PROPAGANDA LTDA;20986;11.227.925/0001-96;RJ;VOLTA REDONDA
40 ANOS MRV;20190376040002;30/09/2019;12/10/2019;30/09/2020;EXPIRADO;;INSTITUCIONAL;COMUM;5;20190376040017|20190376040025|20190376040033|20190376040041|20190376040050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;QUARTETO FILMES PRODUCOES LTDA;ANA PAULA DE MIRANDA BARCELLOS;IMPACTO PROPAGANDA LTDA;20.763.397/0001-80;MRV ENGENHARIA E PARTICIPACOES SA;08.343.492/0001-20;QUARTETO FILMES PRODUCOES LTDA;1936;04.547.429/0001-54;MG;BELO HORIZONTE
45 - NIVER OUVIDOR;20190391100002;07/10/2019;07/10/2019;07/10/2020;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);45;CAPELLA PROPAGANDA EIRELI;MARCONI NUNES MACEDO;AGENCIA PUBLICITARIA CRIATIVA LTDA - ME;12.860.313/0001-07;OUVIDOR PREFEITURA;01.131.010/0001-29;CAPELLA PROPAGANDA EIRELI;27960;12.160.730/0001-39;GO;CATALAO
4ª Feira;20190428440006;31/10/2019;31/10/2019;31/10/2020;EXPIRADO;;feira de orquídeas;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;12.074.588 RAFAEL SALAZAR DE OLIVEIRA;RAFAEL SALAZAR DE OLIVEIRA;PLANOA COMUNICAÇÃO E MARKETING EIRELI -ME;18.834.352/0001-08;MARLENE RODRIGUES BOSCO;09.560.203/0001-07;12.074.588 RAFAEL SALAZAR DE OLIVEIRA;37117;12.074.588/0001-07;MG;MONTES CLAROS
5 FEIRAO DE MALHAS;20190389910000;07/10/2019;07/10/2019;07/10/2020;EXPIRADO;;VAREJO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;FABIANO DUARTE;FABIANO DUARTE;;NÃO INFORMADO;DADIVA INDUSTRIA E COMERCIO DE CONFECCOES LTDA - ME;05.644.756/0001-97;FABIANO DUARTE;25935;18.651.628/0001-12;RS;SANTA ROSA
