TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""VT03_Operação_Fecha_Negocio""";20180041140005;05/02/2018;05/02/2018;05/02/2019;EXPIRADO;;Materiais para Construção;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;MERLINI SOM E IMAGEM LTDA - ME;PEDRO LUIZ FERRO MERLINI;INPACTO - PROPAGANDA E PUBLICIDADE S/S LTDA - ME;05.656.362/0001-59;PASCANO MATERIAIS P CONSTRUCAO LTDA;57.043.838/0001-80;MERLINI SOM E IMAGEM LTDA - ME;16718;11.617.889/0001-77;SP;JAU
#VEMPRATOP;20180060770000;24/02/2018;24/02/2018;24/02/2019;EXPIRADO;;COSMÉTICOS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;LUCAS PITONDO ANELLI ***********;LUCAS PITONDO ANELLI;;NÃO INFORMADO;TOP PRODUTOS DE BELEZA LTDA;16.630.045/0001-80;LUCAS PITONDO ANELLI ***********;27310;17.981.091/0001-96;RO;VILHENA
01 UNINTER;20180052940008;19/02/2018;19/02/2018;19/02/2019;EXPIRADO;;ENSINO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;CHRISTIAN CAMPONOGARA VIERA;EDISON ROBERTO COSTA VIERA;EDISON ROBERTO COSTA VIERA;03.041.639/0001-03;DRI, ASSESSORIA E GESTAO EDUCACIONAL LTDA;07.562.726/0001-67;CHRISTIAN CAMPONOGARA VIERA;17875;08.626.778/0001-12;RS;URUGUAIANA
01.764.411/0001-16;20180065690005;28/02/2018;28/02/2018;28/02/2019;EXPIRADO;;EVENTO DE PASCOA;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);45;EDIMAR PILATI *********** (BAIXADO);EDIMAR PILATI;;NÃO INFORMADO;TV CIDADE DOS PRINCIPES LTDA;01.764.411/0001-16;EDIMAR PILATI *********** (BAIXADO);30417;22.648.797/0001-70;SC;JOACABA
02 SEMANA DE MOVEIS;20180050560003;15/02/2018;15/02/2018;15/02/2019;EXPIRADO;;MOVEIS E ELETRODOMESTICO;COMUM;2;20180050560018|20180050560026;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;L L CARDOSO & CIA LTDA-ME;LUZINAN LOPES CARDOSO;E M S CARDOSO PUBLICIDADES - ME;07.384.067/0001-16;NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA;00.607.587/0001-00;L L CARDOSO & CIA LTDA;17994;11.212.152/0001-74;TO;ARAGUAINA
14º Simpósio Regional AASP;20180051790002;16/02/2018;16/02/2018;16/02/2019;EXPIRADO;;14º Simpósio Regional AASP;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GRUPO MAIS DE COMUNICAÇÃO INTEGRADA E MARKETING LTDA - ME;DANILO RIDYER PALMA;;NÃO INFORMADO;ASSOCIACAO DOS ADVOGADOS DE SAO PAULO;62.500.855/0001-39;GRUPO MAIS DE COMUNICAÇÃO INTEGRADA E MARKETING LTDA - ME;6339;07.888.358/0001-41;SP;CAMPINAS
15 Batentes;20180051900002;16/02/2018;16/02/2018;16/02/2019;EXPIRADO;;ofertas;COMUM;10;20180051900017|20180051900025|20180051900033|20180051900041|20180051900050|20180051900068|20180051900076|20180051900084|20180051900092|20180051900106;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;MILTON BERCA DA SILVA;MÍDIA MAIS PROPAGANDAS LTDA ME;03.711.841/0001-03;AZARIAS COMERCIO E TRANSPORTES LTDA - ME - ME;17.283.306/0001-03;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15 Sports;20180051870006;16/02/2018;16/02/2018;16/02/2019;EXPIRADO;;ofertas;COMUM;10;20180051870010|20180051870029|20180051870037|20180051870045|20180051870053|20180051870061|20180051870070|20180051870088|20180051870096|20180051870100;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;4 A COMUNICACAO LTDA - ME;06.538.364/0001-06;APURINA COMERCIO DE CALCADOS - EIRELI - EPP;12.291.553/0001-20;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
2018;20180049560003;14/02/2018;14/02/2018;14/02/2019;EXPIRADO;;OFERTA;COMUM;50;20180049560018|20180049560026|20180049560034|20180049560042|20180049560050|20180049560069|20180049560077|20180049560085|20180049560093|20180049560107|20180049560115|20180049560123|20180049560131|20180049560140|20180049560158|20180049560166|20180049560174|20180049560182|20180049560190|20180049560204|20180049560212|20180049560220|20180049560239|20180049560247|20180049560255|20180049560263|20180049560271|20180049560280|20180049560298|20180049560301|20180049560310|20180049560328|20180049560336|20180049560344|20180049560352|20180049560360|20180049560379|20180049560387|20180049560395|20180049560409|20180049560417|20180049560425|20180049560433|20180049560441|20180049560450|20180049560468|20180049560476|20180049560484|20180049560492|20180049560506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;NTV CINE E VIDEO S/S LTDA ME;NILTON KENJI TANABE;NOBRE PROPAGANDA S/S LTDA - EPP;03.328.797/0001-49;METRONORTE COMERCIAL DE VEICULOS LTDA;05.035.532/0001-88;NTV CINE E VIDEO S/S LTDA;13325;09.059.467/0001-81;PR;LONDRINA
2018 Carnaval;20180034790008;30/01/2018;06/02/2018;30/01/2019;EXPIRADO;;Varejo;COMUM;50;20180034790012|20180034790020|20180034790039|20180034790047|20180034790055|20180034790063|20180034790071|20180034790080|20180034790098|20180034790101|20180034790110|20180034790128|20180034790136|20180034790144|20180034790152|20180034790160|20180034790179|20180034790187|20180034790195|20180034790209|20180034790217|20180034790225|20180034790233|20180034790241|20180034790250|20180034790268|20180034790276|20180034790284|20180034790292|20180034790306|20180034790314|20180034790322|20180034790330|20180034790349|20180034790357|20180034790365|20180034790373|20180034790381|20180034790390|20180034790403|20180034790411|20180034790420|20180034790438|20180034790446|20180034790454|20180034790462|20180034790470|20180034790489|20180034790497|20180034790500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PRÓ - PRODUÇÕES & COMUNICAÇÃO LTDA;LUIZ CARLOS MARTINS DE SALES;RC COMUNICAÇÃO LTDA;16.663.247/0001-28;HIPER CARIJOS LTDA.;05.159.973/0001-91;PRÓ - PRODUÇÕES & COMUNICAÇÃO LTDA;6398;02.368.756/0001-13;MG;BELO HORIZONTE
