TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#UseAmarelo;20200237480002;05/08/2020;08/08/2020;05/08/2021;EXPIRADO;;Institucional;COMUM;5;20200237480018|20200237480026|20200237480034|20200237480042|20200237480050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;60;RAFAELA DE OLIVEIRA LOPEZ ME;JOAO XAVIER WAINER DE OLIVEIRA;AFRICA SÃO PAULO PUBLICIDADE LTDA;04.950.019/0001-50;EMPRESA FOLHA DA MANHÃ S.A.;60.579.703/0001-48;RAFAELA DE OLIVEIRA LOPEZ ME;18272;08.486.142/0001-12;SP;SAO PAULO
+50 SERVICOS ONLINE;20200254370007;19/08/2020;19/08/2020;19/08/2021;EXPIRADO;;INSTITUCIONAL;COMUM;5;20200254370012|20200254370020|20200254370039|20200254370047|20200254370055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;45;SENHORA FILMES LTDA;PHILIP SHALDERS NEMER;A4 PUBLICIDADE E MARKETING LTDA;32.489.098/0001-89;DEPARTAMENTO ESTADUAL DE TRASITO DO ESPIRITO SANTO;28.162.105/0001-66;SENHORA FILMES LTDA;22184;16.595.181/0001-86;ES;VITORIA
02 FUTURA MOURA;20200243930006;10/08/2020;10/08/2020;10/08/2021;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;THIAGO DOS SANTOS GOULART - ME;THIAGO DOS SANTOS GOULART;;NÃO INFORMADO;AIRTON ANTONIO RODRIGUES DA SILVA - ME;03.316.306/0001-40;THIAGO DOS SANTOS GOULART - ME;34079;24.616.069/0001-02;RS;URUGUAIANA
030920 TEASER DIA E;20200268430007;31/08/2020;31/08/2020;31/08/2021;EXPIRADO;;Promocional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
05 DE SETEMBRO - DIA DA AMAZÔNIA;20200264590000;27/08/2020;27/08/2020;27/08/2021;EXPIRADO;;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;MENDES & BARROS LTDA;DOUGLAS RODRIGUES DE BARROS;PWS PUBLICIDADE & PROPAGANDA LTDA;21.722.644/0001-63;ASSEMBLEIA LEGISLATIVA DO ESTADO DO ACRE;04.039.657/0001-13;MENDES & BARROS LTDA;46094;21.138.576/0001-90;AC;SENA MADUREIRA
060820 TEASER DIA E;20200236120002;05/08/2020;05/08/2020;05/08/2021;EXPIRADO;;Promocional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
070820 OF DIAE 1;20200239090007;06/08/2020;06/08/2020;06/08/2021;EXPIRADO;;Promocional;COMUM;30;20200239090012|20200239090020|20200239090039|20200239090047|20200239090055|20200239090063|20200239090071|20200239090080|20200239090098|20200239090101|20200239090110|20200239090128|20200239090136|20200239090144|20200239090152|20200239090160|20200239090179|20200239090187|20200239090195|20200239090209|20200239090217|20200239090225|20200239090233|20200239090241|20200239090250|20200239090268|20200239090276|20200239090284|20200239090292|20200239090306;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DILVANA BORGES - ME;JACSON ANDREOLA;T12 COMUNICACAO LTDA. - EPP;78.659.661/0001-10;MASTER ATS SUPERMERCADOS;01.874.166/0015-03;DILVANA BORGES - ME;36511;27.550.830/0001-49;SC;CHAPECO
0820 PROAGO;20200232980007;03/08/2020;03/08/2020;03/08/2021;EXPIRADO;;Institucional;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;CLAITON LUIZ DOS SANTOS ***********;CLAITON LUIZ DOS SANTOS;ADEMIR PAULO TRIQUES PUBLICIDADE;35.460.657/0001-16;TRUYLIA & TRUYLIA LTDA;02.313.091/0001-40;CLAITON LUIZ DOS SANTOS ***********;43974;33.658.570/0001-22;RS;ERECHIM
100%;20200234880000;04/08/2020;04/08/2020;04/08/2021;EXPIRADO;;Internet;COMUM;5;20200234880015|20200234880023|20200234880031|20200234880040|20200234880058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;PRODUTORA BANANAS FILMES;RAFAEL GARBOIS DE OLIVEIRA;TRIXXCOM PUBLICIDADE LTDA - ME;08.759.447/0001-50;BIGDOT TELECOMUNICAÇÕES LTDA;12.881.491/0001-06;BANANA FILMES LTDA;15989;10.751.789/0001-76;RJ;VOLTA REDONDA
15 Prats;20200263030000;26/08/2020;26/08/2020;26/08/2021;EXPIRADO;;Institucional;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;JULIO CESAR DE OLIVEIRA ME;JULIO CESAR DE OLIVEIRA;4 A COMUNICACAO LTDA - ME;06.538.364/0001-06;SSP COMÉRCIO DE DISTRIBUIÇÃO DE SUCOS EIRELI;14.119.897/0001-81;JULIO CESAR DE OLIVEIRA;20599;14.436.777/0001-08;PR;PARANAVAI
15º Congresso Abraji;20200249450006;14/08/2020;25/08/2020;14/08/2021;EXPIRADO;;15º Congresso Abraji;COMUM;5;20200249450011|20200249450020|20200249450038|20200249450046|20200249450054;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);15;BRUNO DA SILVA ANDRADE - ME;DIEGO ROMERO DE GODOY;AGENCIA IDEAL COMUNICACAO LTDA;07.479.559/0001-95;ASSOCIACAO BRASILEIRA DE JORNALISMO INVESTIGATIVO - ABRAJI;05.723.989/0001-85;BRUNO DA SILVA ANDRADE - ME;31941;11.310.384/0001-65;SP;SAO PAULO
161 ANOS AMOR;20200253730000;18/08/2020;18/08/2020;18/08/2021;EXPIRADO;;COMERCIAL;COMUM;2;20200253730015|20200253730023;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;D M PRODUTORA LTDA;DANIEL LINS MASSA;J B PUBLICIDADE LTDA;58.215.526/0001-79;SOCIEDADE PORTUGUESA DE BENEFICENCIA;58.194.622/0001-88;D M PRODUTORA LTDA;19339;10.915.541/0001-01;SP;SANTOS
161 ANOS PRESENTE;20200253680002;18/08/2020;18/08/2020;18/08/2021;EXPIRADO;;COMERCIAL;COMUM;2;20200253680018|20200253680026;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;D M PRODUTORA LTDA;DANIEL LINS MASSA;J B PUBLICIDADE LTDA;58.215.526/0001-79;SOCIEDADE PORTUGUESA DE BENEFICENCIA;58.194.622/0001-88;D M PRODUTORA LTDA;19339;10.915.541/0001-01;SP;SANTOS
