TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""ARGO DOOH SPI"", ""FASTBACK DOOH SPI"", ""MOBI DOOH SPI"", ""CRONOS DOOH SPI"", ""TORO DOOH SPI""";20240202560000;14/06/2024;25/06/2024;14/06/2025;EXPIRADO;;REGIONAL SPI;COMUM;5;20240202560015|20240202560023|20240202560031|20240202560040|20240202560058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;15;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""DOOH FASTBACK""";20240209170002;19/06/2024;;19/06/2025;CADASTRADO;;Varejo;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""DOOH FASTBACK"" / ""DOOH PULSE""";20240208550006;19/06/2024;25/06/2024;19/06/2025;EXPIRADO;;Varejo;COMUM;50;20240208550011|20240208550020|20240208550038|20240208550046|20240208550054|20240208550062|20240208550070|20240208550089|20240208550097|20240208550100|20240208550119|20240208550127|20240208550135|20240208550143|20240208550151|20240208550160|20240208550178|20240208550186|20240208550194|20240208550208|20240208550216|20240208550224|20240208550232|20240208550240|20240208550259|20240208550267|20240208550275|20240208550283|20240208550291|20240208550305|20240208550313|20240208550321|20240208550330|20240208550348|20240208550356|20240208550364|20240208550372|20240208550380|20240208550399|20240208550402|20240208550410|20240208550429|20240208550437|20240208550445|20240208550453|20240208550461|20240208550470|20240208550488|20240208550496|20240208550500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""Free Center Calçados 2/2024";20240203260000;14/06/2024;25/06/2024;14/06/2025;EXPIRADO;;CONFECÇÃO E CALÇADOS;COMUM;6;20240203260015|20240203260023|20240203260031|20240203260040|20240203260058;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;GRUPO 108 DE COMUNICAÇÃO LTDA;MATHEUS AUGUSTO MARQUES RODRIGUES;GRUPO 108 DE COMUNICAÇÃO LTDA;33.465.808/0001-01;GTO COMERCIO ATACADISTA DE CONFECCOES E CALCADOS LTDA;36.769.602/0101-18;GRUPO 108 DE COMUNICAÇÃO LTDA;2075;33.465.808/0001-01;DF;BRASILIA
+ DE UM MILHÃO;20240210830002;20/06/2024;20/06/2024;20/06/2025;EXPIRADO;;CAMPANHA PUBLICITÁRIA;COMUM;5;20240210830018|20240210830026|20240210830034|20240210830042|20240210830050;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;HURPIA COMUNICAÇÃO LTDA;FABIO HURPIA DOS SANTOS;E 3 - COMUNICACAO INTEGRADA LTDA - EPP;04.956.954/0001-23;DAE SA - AGUA E ESGOTO;03.582.243/0001-73;HURPIA COMUNICAÇÃO LTDA;54364;09.661.572/0001-96;SP;SAO PAULO
02 ELA FAZ ELA CUIDA 30  02 DE 05;20240215900009;25/06/2024;25/06/2024;25/06/2025;EXPIRADO;BRASIL;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;30;;;COMPANHIA DE COMUNICACAO E PUBLICIDADE LTDA;69.277.291/0010-57;PREFEITURA MUNICIPAL DE UBERABA;18.428.839/0001-90;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
02 ELA FAZ ELA CUIDA 60  01 DE 05;20240215760002;25/06/2024;25/06/2024;25/06/2025;EXPIRADO;BRASIL;INSTITUCIONAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA ESTRANGEIRA;TODOS OS SEGMENTOS DE MERCADO;60;;;COMPANHIA DE COMUNICACAO E PUBLICIDADE LTDA;69.277.291/0010-57;PREFEITURA MUNICIPAL DE UBERABA;18.428.839/0001-90;INVENT PUBLICIDADE E PROPAGANDA LTDA;43938;24.051.042/0001-10;MG;UBERABA
05 VAREJO BAIANAO 01 50;20240175190006;24/05/2024;04/06/2024;24/05/2025;EXPIRADO;;Varejo;COMUM;50;20240175190011|20240175190020|20240175190038|20240175190046|20240175190054|20240175190062|20240175190070|20240175190089|20240175190097|20240175190100|20240175190119|20240175190127|20240175190135|20240175190143|20240175190151|20240175190160|20240175190178|20240175190186|20240175190194|20240175190208|20240175190216|20240175190224|20240175190232|20240175190240|20240175190259|20240175190267|20240175190275|20240175190283|20240175190291|20240175190305|20240175190313|20240175190321|20240175190330|20240175190348|20240175190356|20240175190364|20240175190372|20240175190380|20240175190399|20240175190402|20240175190410|20240175190429|20240175190437|20240175190445|20240175190453|20240175190461|20240175190470|20240175190488|20240175190496|20240175190500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LIFE NEGOCIOS CRIATIVOS EIRELI;JOSE JORGE LAGO CARDOSO JUNIOR;;NÃO INFORMADO;RAFAEL BACETTO LTDA;36.213.646/0001-02;LIFE NEGOCIOS CRIATIVOS EIRELI;49743;43.409.776/0001-72;BA;SALVADOR
0F 04 MIN PET;20240197370007;10/06/2024;12/06/2024;10/06/2025;EXPIRADO;;SUPERMERCADO;COMUM;50;20240197370012|20240197370020|20240197370039|20240197370047|20240197370055|20240197370063|20240197370071|20240197370080|20240197370098|20240197370101|20240197370110|20240197370128|20240197370136|20240197370144|20240197370152|20240197370160|20240197370179|20240197370187|20240197370195|20240197370209|20240197370217|20240197370225|20240197370233|20240197370241|20240197370250|20240197370268|20240197370276|20240197370284|20240197370292|20240197370306|20240197370314|20240197370322|20240197370330|20240197370349|20240197370357|20240197370365|20240197370373|20240197370381|20240197370390|20240197370403|20240197370411|20240197370420|20240197370438|20240197370446|20240197370454|20240197370462|20240197370470|20240197370489|20240197370497|20240197370500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;FAROL CRIACAO E PRODUCAO LTDA.;DANIEL BITARAES NEVES;;NÃO INFORMADO;DMA DISTRIBUIDORA S/A;01.928.075/0179-22;FAROL CRIACAO E PRODUCAO LTDA.;47902;40.920.271/0001-80;MG;BELO HORIZONTE
10 - VENDAS - 07/07/24;20240215940000;25/06/2024;25/06/2024;25/06/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240215940016|20240215940024;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
