TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
CORPO INFLAMÀVEL;20220083880006;18/03/2022;19/03/2022;18/03/2023;EXPIRADO;;CLIPE MUSICAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;166;MUTANTE FILMES E PRODUÇÕES CINEMATOGRAFICAS LTDA;PEDRO HENRIQUE BRASIL PEREIRA;;NÃO INFORMADO;GISELLE DE ABREU CAFE - ME;12.220.055/0001-96;MUTANTE FILMES E PRODUÇÕES CINEMATOGRAFICAS LTDA;48009;41.018.618/0001-66;CE;FORTALEZA
01/22 Visalpha;20220087030007;21/03/2022;21/03/2022;21/03/2023;EXPIRADO;;Vistoria de automóveis;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;RICARDO SALOMAO VICENTE;H. PUBLICIDADE EIRELI - ME;21.115.751/0001-23;ZANOTO VISTORIAS AUTOMOTIVAS LTDA - ME;10.910.620/0001-11;G.RS - COMÉRCIO DE PRODUTOS EM DVD E FILMAGENS LTDA;14847;10.272.906/0001-19;SP;FRANCA
1 ANO DE IFOOD;20220061490000;28/02/2022;11/03/2022;28/02/2023;EXPIRADO;;PROMO MARCO;COMUM;5;20220061490016|20220061490024|20220061490032|20220061490040|20220061490059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;FERNANDO DE CARVALHO MOREIRA;SUNO COMUNICACAO INTEGRADA LTDA;27.516.099/0001-35;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14.380.200/0001-21;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;63;67.431.718/0001-03;SP;COTIA
10 Litros;20220063660000;03/03/2022;03/03/2022;03/03/2023;EXPIRADO;;Agua;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);10;M. PRODUÇÕES DE VÍDEO E PUBLICIDADE LTDA;MARCELO MEDEIROS DE ARAUJO;NEW COMUNICACAO LTDA - ME;04.858.388/0001-17;SANTA MARIA COMERCIO DE BEBIDAS LTDA - EPP;08.572.950/0001-00;M. PRODUÇÕES DE VÍDEO E PUBLICIDADE LTDA;16364;10.674.095/0001-82;RN;NATAL
11º Leilão Ouro Verde QM 12-03-2022;20220099470007;31/03/2022;31/03/2022;31/03/2023;EXPIRADO;;Leilão de Animais;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;86400;AGROMIX TELEVISAO LTDA;VALDECIR SHIROMA DE PAULA;;NÃO INFORMADO;TAQUARI HORSE LEILOES RURAIS LTDA;19.684.938/0001-04;AGROMIX TELEVISAO LTDA;6125;07.760.498/0001-30;MS;CAMPO GRANDE
132 anos;20220088380001;22/03/2022;22/03/2022;22/03/2023;EXPIRADO;;CIDADE;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;ALB PRODUCOES LTDA;TIAGO JOSE STACIAKI;;NÃO INFORMADO;PREFEITURA DE UNIÃO DA VITÓRIA;75.967.760/0001-71;ALB PRODUCOES LTDA;29169;17.097.319/0001-80;PR;PONTA GROSSA
14a OSTERFEST;20220080380002;16/03/2022;16/03/2022;16/03/2023;EXPIRADO;;VT COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PAULINEY PINTO DA SILVA - ME;PAULINEY PINTO DA SILVA;;NÃO INFORMADO;ASSOCIACAO VISITE POMERODE;11.078.907/0001-90;PAULINEY PINTO DA SILVA - ME;25576;12.371.992/0001-42;SC;BLUMENAU
14a Osterfest;20220065500000;04/03/2022;04/03/2022;04/03/2023;EXPIRADO;;VT COMERCIAL;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;PAULINEY PINTO DA SILVA - ME;PAULINEY PINTO DA SILVA;;NÃO INFORMADO;ASSOCIACAO VISITE POMERODE;11.078.907/0001-90;PAULINEY PINTO DA SILVA - ME;25576;12.371.992/0001-42;SC;BLUMENAU
15 ABC udia;20220081470005;17/03/2022;17/03/2022;17/03/2023;EXPIRADO;;SUPERMERCADO;COMUM;2;20220081470010|20220081470029;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;RM VIDEO PRODUCOES LTDA;RICARDO ANTONIO GOMES DE SOUSA;C.A.P.P-CLAY ABREU PUBLICIDADE E PROPAGANDA LTDA - ME;03.491.817/0001-06;ADICAO DISTRIBUICAO EXPRESS LTDA;04.149.637/0054-07;RM VIDEO PRODUCOES LTDA;3430;22.409.866/0001-93;MG;DIVINOPOLIS
17 MEIA MARATONA INTERNACIONAL DE FORTALEZA;20220097450009;30/03/2022;30/03/2022;30/03/2023;EXPIRADO;;ESPORTE;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;BRUNO MACEDO DE PAIVA - ME;BRUNO MACEDO DE PAIVA;RLRP COMUNICACAO LTDA;22.310.763/0001-71;RLRP COMUNICACAO LTDA;22.310.763/0001-71;BRUNO MACEDO DE PAIVA - ME;20643;11.115.803/0001-08;CE;FORTALEZA
