TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Limpa Patio Futura""";20170224080001;07/06/2017;07/06/2017;07/06/2018;EXPIRADO;;Carros;COMUM;5;20170224080016|20170224080024|20170224080032|20170224080040|20170224080059;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;CLAUDIOMAR JOSE VILL;;NÃO INFORMADO;MARFISO COMERCIO DE AUTOMOVEIS LTDA;76.818.038/0001-38;KOMODO PRODUÇÃO AUDIOVISUAL LTDA-ME;15896;09.414.025/0001-06;SC;FLORIANOPOLIS
01 - SSX IMÓVEIS;20170226720008;09/06/2017;09/06/2017;09/06/2018;EXPIRADO;;Terrenos e imóveis;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;BLUE DOG FILMES LTDA;HIGOR FRANCO RIBEIRO;;NÃO INFORMADO;SSX GESTAO E NEGOCIOS LTDA - ME;23.531.182/0001-22;BLUE DOG FILMES LTDA;23725;14.165.196/0001-89;ES;VITORIA
01_VAB 15;20170225650006;08/06/2017;08/06/2017;08/06/2018;EXPIRADO;;Passagens;COMUM;5;20170225650010|20170225650029|20170225650037|20170225650045|20170225650053;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);15;BLUE DOG FILMES LTDA;HIGOR FRANCO RIBEIRO;TEIA COMUNICACOES E MARKETING LTDA - ME;08.660.153/0001-77;VIACAO AGUIA BRANCA S A;27.486.182/0001-09;BLUE DOG FILMES LTDA;23725;14.165.196/0001-89;ES;VITORIA
05 VT IMPACTO ARO18;20170250110001;28/06/2017;28/06/2017;28/06/2018;EXPIRADO;;Centro automotivo;COMUM;3;20170250110016|20170250110024|20170250110032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;15;MARIO HENRIQUE LISBOA POMPEU;MARIO HENRIQUE LISBOA POMPEU;IMPACTO FRANQUIAS LTDA - ME;22.951.049/0001-62;CENTRO AUTOMOTIVO NP EIRELI - EPP;17.515.466/0001-22;MARIO HENRIQUE LISBOA POMPEU;24906;15.120.661/0001-28;SP;RIBEIRAO PRETO
1 ANO;20170230950004;13/06/2017;15/06/2017;13/06/2018;EXPIRADO;;TRANSPORTE INDIVIDUAL DE PASSAGEIROS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;PH7 FILMES LTDA;TIAGO KONRATH ARAUJO;EFEXIS MARKETING E EVENTOS LTDA - EPP;05.075.277/0001-05;CABIFY AGENCIA DE SERVICOS DE TRANSPORTE DE PASSAGEIROS LTDA.;24.866.506/0001-46;PH7 FILMES LTDA;22784;16.876.053/0001-00;RS;PORTO ALEGRE
1 ANO;20170230970005;13/06/2017;15/06/2017;13/06/2018;EXPIRADO;;TRANSPORTE INDIVIDUAL DE PASSAGEIROS;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;PH7 FILMES LTDA;TIAGO KONRATH ARAUJO;EFEXIS MARKETING E EVENTOS LTDA - EPP;05.075.277/0001-05;CABIFY AGENCIA DE SERVICOS DE TRANSPORTE DE PASSAGEIROS LTDA.;24.866.506/0001-46;PH7 FILMES LTDA;22784;16.876.053/0001-00;RS;PORTO ALEGRE
10X AUTO PEÇAS;20170238290003;20/06/2017;20/06/2017;20/06/2018;EXPIRADO;;AUTO PEÇAS;COMUM;2;20170238290018|20170238290026;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;ÍCONE COMÉRCIO DE ÁUDIO E VÍDEO LTDA;JEAN PAUL BARRETO FERRAZ;FAIXA RETA PRODUCOES VISUAIS LTDA - ME;40.463.515/0001-42;PAI MENDONCA AUTOPECAS LTDA;00.274.070/0001-38;ÍCONE COMÉRCIO DE ÁUDIO E VÍDEO LTDA;6521;07.739.908/0001-60;BA;ITABUNA
12 vezes iguais e fixas;20170245650001;26/06/2017;26/06/2017;26/06/2018;EXPIRADO;;ofertas;COMUM;10;20170245650016|20170245650024|20170245650032|20170245650040|20170245650059|20170245650067|20170245650075|20170245650083|20170245650091|20170245650105;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;AF PRODUÇÃO DE SONS E IMAGENS LTDA ME;KATHI DA ROSA LEAL FIGUEIREDO;;NÃO INFORMADO;EUGENIO RAULINO KOERICH SA COMERCIO E INDUSTRIA;86.184.074/0018-99;AF PRODUÇÃO DE SONS E IMAGENS LTDA ME;21851;09.385.553/0001-84;SC;FLORIANOPOLIS
14º Leilão VR Guaporé e Luiz Cassorla;20170231680000;13/06/2017;13/06/2017;13/06/2018;EXPIRADO;;Leilão;TELEVENDA / INFOMERCIAL;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);30;DEEP FILMES LTDA;YCARO PRATA;NATIVA PROPAGANDA E MARKETING LTDA - EPP;26.110.627/0001-99;LUIZ CASSORLA;PESSOA FÍSICA;DEEP FILMES LTDA;23197;05.931.440/0001-86;MG;UBERABA
15 SEGUNDOS DE FAMA;20170235330004;16/06/2017;27/06/2017;16/06/2018;EXPIRADO;;SPICY;COMUM;5;20170235330019|20170235330027|20170235330035|20170235330043|20170235330051;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);15;15SEGUNDOS POS-PRODUCOES E FILMES LTDA;JORGE THIAGO ASSIS MOTTA;;NÃO INFORMADO;M. SHOP COMERCIAL LTDA;01.490.698/0001-33;15SEGUNDOS POS-PRODUCOES E FILMES LTDA;34404;24.940.320/0001-90;SP;SAO PAULO
